,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
395,4,5:04.0,L. James misses 2-pt jump shot from 16 ft,,99,87
396,4,5:03.0,,Defensive rebound by C. Anthony,99,87
397,4,4:52.0,,Shooting foul by M. Dellavedova (drawn by D. Williams),99,87
398,4,4:52.0,,D. Williams makes free throw 1 of 2,99,88
399,4,4:52.0,J. Smith enters the game for I. Shumpert,,99,88
400,4,4:52.0,,D. Williams makes free throw 2 of 2,99,89
401,4,4:29.0,L. James misses 3-pt jump shot from 25 ft,,99,89
402,4,4:28.0,Offensive rebound by K. Love,,99,89
403,4,4:21.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,99,89
404,4,4:20.0,,Defensive rebound by K. Porziņģis,99,89
405,4,4:14.0,,C. Anthony misses 3-pt jump shot from 24 ft,99,89
406,4,4:13.0,Defensive rebound by J. Smith,,99,89
407,4,3:50.0,J. Smith misses 2-pt jump shot from 22 ft,,99,89
408,4,3:48.0,Offensive rebound by Team,,99,89
409,4,3:48.0,,Loose ball foul by K. Porziņģis,99,89
410,4,3:48.0,K. Love makes free throw 1 of 2,,100,89
411,4,3:48.0,K. Love makes free throw 2 of 2,,101,89
412,4,3:37.0,Violation by M. Dellavedova (kicked ball),,101,89
413,4,3:24.0,,C. Anthony misses 2-pt jump shot from 21 ft,101,89
414,4,3:23.0,Defensive rebound by L. James,,101,89
415,4,3:05.0,L. James makes 2-pt layup from 2 ft,,103,89
416,4,3:05.0,Shooting foul by D. Williams (drawn by L. James),,103,89
417,4,3:05.0,,Technical foul by C. Anthony,103,89
418,4,3:05.0,M. Dellavedova makes technical free throw,,104,89
419,4,3:05.0,L. James makes free throw 1 of 1,,105,89
420,4,2:52.0,,C. Anthony misses 2-pt jump shot from 11 ft,105,89
421,4,2:51.0,Defensive rebound by T. Thompson,,105,89
422,4,2:47.0,Personal foul by C. Anthony,,105,89
423,4,2:47.0,Official timeout,,105,89
424,4,2:47.0,I. Shumpert enters the game for M. Dellavedova,,105,89
425,4,2:47.0,L. James makes free throw 1 of 2,,106,89
426,4,2:47.0,L. James makes free throw 2 of 2,,107,89
427,4,2:34.0,,Personal foul by I. Shumpert,107,89
428,4,2:34.0,,C. Anthony makes free throw 1 of 2,107,90
429,4,2:34.0,,C. Anthony makes free throw 2 of 2,107,91
430,4,2:12.0,L. James misses 2-pt jump shot from 22 ft,,107,91
431,4,2:11.0,,Defensive rebound by D. Williams,107,91
432,4,2:03.0,,Shooting foul by J. Smith (drawn by C. Anthony),107,91
433,4,2:03.0,,C. Anthony makes free throw 1 of 2,107,92
434,4,2:03.0,,C. Anthony makes free throw 2 of 2,107,93
435,4,1:42.0,L. James misses 2-pt jump shot from 3 ft,,107,93
436,4,1:41.0,,Defensive rebound by D. Williams,107,93
437,4,1:25.0,,K. Porziņģis misses 2-pt layup from 2 ft,107,93
438,4,1:24.0,Defensive rebound by L. James,,107,93
439,4,1:14.0,Cleveland full timeout,,107,93
440,4,1:14.0,,S. Vujačić enters the game for A. Afflalo,107,93
441,4,1:14.0,,L. Amundson enters the game for C. Anthony,107,93
442,4,1:14.0,S. Kaun enters the game for L. James,,107,93
443,4,1:14.0,J. McRae enters the game for K. Love,,107,93
444,4,1:14.0,M. Williams enters the game for J. Smith,,107,93
445,4,1:14.0,C. Frye enters the game for T. Thompson,,107,93
446,4,1:02.0,J. McRae misses 2-pt jump shot from 18 ft,,107,93
447,4,1:01.0,,Defensive rebound by D. Williams,107,93
448,4,0:52.0,,Turnover by S. Vujačić (bad pass; steal by M. Williams),107,93
449,4,0:28.0,Turnover by Team (shot clock),,107,93
450,4,0:20.0,,L. Galloway misses 3-pt jump shot from 25 ft,107,93
451,4,0:19.0,Defensive rebound by Team,,107,93
