,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
381,4,2:37.0,,Defensive rebound by J. Gutiérrez,100,112
382,4,2:30.0,,T. Hansbrough misses 2-pt jump shot from 3 ft (block by D. Dedmon),100,112
383,4,2:28.0,Defensive rebound by D. Marble,,100,112
384,4,2:24.0,Offensive foul by D. Dedmon (drawn by T. Hansbrough),,100,112
385,4,2:24.0,Turnover by D. Dedmon (offensive foul),,100,112
386,4,2:24.0,,Charlotte full timeout,100,112
387,4,2:10.0,,J. Lamb misses 2-pt jump shot from 6 ft,100,112
388,4,2:09.0,,Offensive rebound by J. Lamb,100,112
389,4,2:05.0,,J. Lamb makes 2-pt jump shot from 9 ft,100,114
390,4,1:55.0,S. Napier misses 3-pt jump shot from 24 ft,,100,114
391,4,1:54.0,Offensive rebound by A. Nicholson,,100,114
392,4,1:50.0,A. Nicholson misses 2-pt jump shot from 19 ft,,100,114
393,4,1:48.0,,Defensive rebound by A. Harrison,100,114
394,4,1:41.0,,Personal foul by M. Hezonja,100,114
395,4,1:41.0,,A. Harrison makes free throw 1 of 2,100,115
396,4,1:41.0,,A. Harrison misses free throw 2 of 2,100,115
397,4,1:38.0,Defensive rebound by D. Dedmon,,100,115
398,4,1:27.0,Turnover by D. Dedmon (bad pass; steal by A. Harrison),,100,115
399,4,1:09.0,,Personal foul by D. Marble,100,115
400,4,1:09.0,,T. Hansbrough misses free throw 1 of 2,100,115
401,4,1:09.0,,Offensive rebound by Team,100,115
402,4,1:09.0,,T. Hansbrough misses free throw 2 of 2,100,115
403,4,1:07.0,Defensive rebound by D. Dedmon,,100,115
404,4,1:00.0,S. Napier makes 3-pt jump shot from 25 ft,,103,115
405,4,0:45.0,,J. Gutiérrez makes 2-pt jump shot from 18 ft,103,117
406,4,0:36.0,D. Marble misses 3-pt jump shot from 22 ft,,103,117
407,4,0:35.0,,Defensive rebound by A. Harrison,103,117
408,4,0:11.0,,Turnover by Team (shot clock),103,117
409,4,0:02.0,D. Marble misses 3-pt jump shot from 24 ft,,103,117
410,4,0:01.0,,Defensive rebound by J. Lamb,103,117
