,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA CLIPPERS_ACTION,WASHINGTON_SCORE,LA CLIPPERS_SCORE
393,4,8:27.0,Turnover by N. Hilário (lost ball; steal by C. Aldrich),,79,88
394,4,8:19.0,,C. Aldrich misses 2-pt hook shot from 1 ft,79,88
395,4,8:18.0,,Offensive rebound by W. Johnson,79,88
396,4,8:18.0,,W. Johnson misses 2-pt dunk at rim,79,88
397,4,8:16.0,Defensive rebound by R. Sessions,,79,88
398,4,8:09.0,R. Sessions makes 2-pt layup at rim (assist by J. Wall),,81,88
399,4,7:45.0,,B. Griffin misses 2-pt jump shot from 18 ft,81,88
400,4,7:43.0,Defensive rebound by J. Wall,,81,88
401,4,7:35.0,J. Wall misses 2-pt jump shot from 18 ft,,81,88
402,4,7:32.0,,Defensive rebound by W. Johnson,81,88
403,4,7:30.0,,Personal foul by N. Hilário,81,88
404,4,7:30.0,M. Morris enters the game for J. Dudley,,81,88
405,4,7:30.0,,D. Jordan enters the game for C. Aldrich,81,88
406,4,7:15.0,,A. Rivers makes 3-pt jump shot from 23 ft (assist by B. Griffin),81,91
407,4,7:03.0,B. Beal makes 3-pt jump shot from 23 ft,,84,91
408,4,6:40.0,,J. Crawford makes 3-pt jump shot from 23 ft (assist by A. Rivers),84,94
409,4,6:26.0,R. Sessions makes 2-pt jump shot from 7 ft (assist by J. Wall),,86,94
410,4,6:26.0,Shooting foul by W. Johnson (drawn by R. Sessions),,86,94
411,4,6:26.0,,C. Paul enters the game for W. Johnson,86,94
412,4,6:26.0,R. Sessions makes free throw 1 of 1,,87,94
413,4,6:03.0,,B. Griffin makes 2-pt jump shot from 5 ft (assist by C. Paul),87,96
414,4,5:53.0,Shooting foul by B. Griffin (drawn by M. Morris),,87,96
415,4,5:53.0,Official timeout,,87,96
416,4,5:53.0,M. Morris makes free throw 1 of 2,,88,96
417,4,5:53.0,M. Morris misses free throw 2 of 2,,88,96
418,4,5:50.0,,Defensive rebound by D. Jordan,88,96
419,4,5:35.0,,Personal foul by N. Hilário,88,96
420,4,5:35.0,,J. Redick enters the game for A. Rivers,88,96
421,4,5:24.0,,C. Paul misses 2-pt jump shot from 17 ft,88,96
422,4,5:23.0,Defensive rebound by N. Hilário,,88,96
423,4,5:07.0,R. Sessions makes 2-pt jump shot from 19 ft (assist by J. Wall),,90,96
424,4,4:48.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by B. Griffin),90,99
425,4,4:32.0,B. Beal misses 3-pt jump shot from 24 ft,,90,99
426,4,4:32.0,,Defensive rebound by D. Jordan,90,99
427,4,4:14.0,,Personal foul by B. Beal,90,99
428,4,4:14.0,,C. Paul makes free throw 1 of 2,90,100
429,4,4:14.0,M. Gortat enters the game for N. Hilário,,90,100
430,4,4:14.0,O. Porter enters the game for R. Sessions,,90,100
431,4,4:14.0,,L. Mbah a Moute enters the game for B. Griffin,90,100
432,4,4:14.0,,C. Paul makes free throw 2 of 2,90,101
433,4,4:06.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,92,101
434,4,3:47.0,,J. Crawford makes 3-pt jump shot from 25 ft,92,104
435,4,3:32.0,M. Gortat makes 2-pt hook shot from 6 ft (assist by J. Wall),,94,104
436,4,3:11.0,,Turnover by C. Paul (bad pass; steal by O. Porter),94,104
437,4,3:08.0,Personal take foul by J. Crawford,,94,104
438,4,3:08.0,Washington full timeout,,94,104
439,4,3:02.0,Turnover by O. Porter (step out of bounds),,94,104
440,4,3:01.0,,Personal take foul by O. Porter,94,104
441,4,3:01.0,,D. Jordan misses free throw 1 of 2,94,104
442,4,3:01.0,,Offensive rebound by Team,94,104
443,4,3:01.0,,D. Jordan misses free throw 2 of 2,94,104
444,4,3:00.0,Defensive rebound by O. Porter,,94,104
445,4,2:50.0,J. Wall makes 3-pt jump shot from 24 ft,,97,104
446,4,2:45.0,,Personal take foul by O. Porter,97,104
447,4,2:45.0,,D. Jordan misses free throw 1 of 2,97,104
448,4,2:45.0,,Offensive rebound by Team,97,104
449,4,2:45.0,,D. Jordan misses free throw 2 of 2,97,104
450,4,2:44.0,Defensive rebound by M. Morris,,97,104
451,4,2:31.0,Shooting foul by D. Jordan (drawn by M. Morris),,97,104
452,4,2:31.0,M. Morris misses free throw 1 of 2,,97,104
453,4,2:31.0,Offensive rebound by Team,,97,104
454,4,2:31.0,,B. Griffin enters the game for D. Jordan,97,104
455,4,2:31.0,,W. Johnson enters the game for L. Mbah a Moute,97,104
456,4,2:31.0,M. Morris makes free throw 2 of 2,,98,104
457,4,2:20.0,,J. Crawford misses 3-pt jump shot from 24 ft,98,104
458,4,2:20.0,,Offensive rebound by W. Johnson,98,104
459,4,2:01.0,,C. Paul makes 2-pt jump shot from 13 ft,98,106
460,4,1:55.0,J. Wall makes 3-pt jump shot from 24 ft,,101,106
461,4,1:29.0,,Shooting foul by M. Morris (drawn by C. Paul),101,106
462,4,1:29.0,,C. Paul makes free throw 1 of 2,101,107
463,4,1:29.0,,D. Jordan enters the game for B. Griffin,101,107
464,4,1:29.0,,L. Mbah a Moute enters the game for W. Johnson,101,107
465,4,1:29.0,,A. Rivers enters the game for J. Crawford,101,107
466,4,1:29.0,,C. Paul makes free throw 2 of 2,101,108
467,4,1:15.0,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),,104,108
468,4,1:08.0,,LA Clippers full timeout,104,108
469,4,1:08.0,,J. Crawford enters the game for L. Mbah a Moute,104,108
470,4,1:08.0,,B. Griffin enters the game for A. Rivers,104,108
471,4,0:58.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),104,110
472,4,0:58.0,Washington full timeout,,104,110
473,4,0:58.0,,L. Mbah a Moute enters the game for J. Redick,104,110
474,4,0:58.0,,A. Rivers enters the game for J. Crawford,104,110
475,4,0:52.0,O. Porter misses 3-pt jump shot from 24 ft,,104,110
476,4,0:51.0,Offensive rebound by B. Beal,,104,110
477,4,0:47.0,J. Wall makes 3-pt jump shot from 24 ft (assist by B. Beal),,107,110
478,4,0:47.0,,LA Clippers full timeout,107,110
479,4,0:47.0,,J. Redick enters the game for L. Mbah a Moute,107,110
480,4,0:47.0,,J. Crawford enters the game for A. Rivers,107,110
481,4,0:23.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Crawford),107,113
482,4,0:23.0,Washington full timeout,,107,113
483,4,0:23.0,,L. Mbah a Moute enters the game for J. Redick,107,113
484,4,0:23.0,,A. Rivers enters the game for J. Crawford,107,113
485,4,0:16.0,Turnover by J. Wall (bad pass; steal by D. Jordan),,107,113
486,4,0:14.0,,Personal take foul by M. Gortat,107,113
487,4,0:14.0,,C. Paul misses free throw 1 of 2,107,113
488,4,0:14.0,,Offensive rebound by Team,107,113
489,4,0:14.0,,C. Paul makes free throw 2 of 2,107,114
490,4,0:14.0,Washington full timeout,,107,114
491,4,0:14.0,,J. Redick enters the game for B. Griffin,107,114
492,4,0:07.0,B. Beal misses 3-pt jump shot from 25 ft (block by D. Jordan),,107,114
493,4,0:01.0,Offensive rebound by B. Beal,,107,114
494,4,0:01.0,B. Beal misses 3-pt jump shot from 24 ft,,107,114
495,4,0:01.0,Offensive rebound by M. Gortat,,107,114
496,4,0:01.0,M. Gortat makes 2-pt layup at rim (assist by M. Morris),,109,114
497,4,0:01.0,,LA Clippers full timeout,109,114
498,4,0:01.0,,W. Johnson enters the game for L. Mbah a Moute,109,114
499,4,0:01.0,,J. Crawford enters the game for A. Rivers,109,114
