,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
383,4,6:28.0,,Defensive rebound by L. Patterson,80,98
384,4,6:20.0,,J. Teague makes 2-pt jump shot from 9 ft,80,100
385,4,6:20.0,,Shooting foul by I. Thomas (drawn by J. Teague),80,100
386,4,6:20.0,,J. Teague makes free throw 1 of 1,80,101
387,4,6:13.0,Shooting foul by M. Scott (drawn by I. Thomas),,80,101
388,4,6:13.0,I. Thomas makes free throw 1 of 2,,81,101
389,4,6:13.0,I. Thomas makes free throw 2 of 2,,82,101
390,4,6:00.0,,P. Millsap makes 2-pt jump shot from 7 ft (assist by J. Teague),82,103
391,4,5:44.0,J. Crowder misses 3-pt jump shot from 24 ft,,82,103
392,4,5:42.0,,Defensive rebound by K. Korver,82,103
393,4,5:24.0,,J. Teague misses 2-pt jump shot from 4 ft (block by A. Johnson),82,103
394,4,5:24.0,,Offensive rebound by Team,82,103
395,4,5:24.0,T. Zeller enters the game for J. Sullinger,,82,103
396,4,5:24.0,,Offensive foul by J. Teague (drawn by A. Johnson),82,103
397,4,5:24.0,,Turnover by J. Teague (offensive foul),82,103
398,4,5:11.0,Personal foul by J. Teague (drawn by I. Thomas),,82,103
399,4,5:11.0,I. Thomas makes free throw 1 of 2,,83,103
400,4,5:11.0,I. Thomas makes free throw 2 of 2,,84,103
401,4,4:54.0,,Shooting foul by I. Thomas (drawn by J. Teague),84,103
402,4,4:54.0,,J. Teague makes free throw 1 of 2,84,104
403,4,4:54.0,,J. Teague makes free throw 2 of 2,84,105
404,4,4:44.0,Personal foul by M. Scott (drawn by A. Johnson),,84,105
405,4,4:44.0,A. Johnson makes free throw 1 of 2,,85,105
406,4,4:44.0,,D. Schröder enters the game for J. Teague,85,105
407,4,4:44.0,E. Turner enters the game for I. Thomas,,85,105
408,4,4:44.0,A. Johnson makes free throw 2 of 2,,86,105
409,4,4:23.0,,P. Millsap makes 2-pt jump shot from 11 ft,86,107
410,4,4:11.0,Turnover by A. Bradley (lost ball),,86,107
411,4,3:57.0,,L. Patterson misses 3-pt jump shot from 26 ft,86,107
412,4,3:54.0,,Offensive rebound by P. Millsap,86,107
413,4,3:40.0,,P. Millsap makes 2-pt jump shot from 4 ft (assist by D. Schröder),86,109
414,4,3:28.0,Turnover by E. Turner (lost ball; steal by L. Patterson),,86,109
415,4,3:18.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by M. Scott),86,112
416,4,3:11.0,Personal take foul by P. Millsap (drawn by E. Turner),,86,112
417,4,3:11.0,E. Turner makes free throw 1 of 2,,87,112
418,4,3:11.0,,T. Hardaway enters the game for P. Millsap,87,112
419,4,3:11.0,,M. Muscala enters the game for K. Korver,87,112
420,4,3:11.0,J. Jerebko enters the game for J. Crowder,,87,112
421,4,3:11.0,T. Rozier enters the game for A. Johnson,,87,112
422,4,3:11.0,J. Young enters the game for A. Bradley,,87,112
423,4,3:11.0,,S. Mack enters the game for M. Scott,87,112
424,4,3:11.0,E. Turner makes free throw 2 of 2,,88,112
425,4,2:51.0,,Shooting foul by J. Jerebko (drawn by L. Patterson),88,112
426,4,2:51.0,,Atlanta full timeout,88,112
427,4,2:51.0,,J. Holiday enters the game for M. Muscala,88,112
428,4,2:51.0,,E. Tavares enters the game for D. Schröder,88,112
429,4,2:51.0,R. Hunter enters the game for E. Turner,,88,112
430,4,2:51.0,,L. Patterson misses free throw 1 of 2,88,112
431,4,2:51.0,,Offensive rebound by Team,88,112
432,4,2:51.0,,L. Patterson makes free throw 2 of 2,88,113
433,4,2:41.0,J. Jerebko misses 2-pt layup from 1 ft,,88,113
434,4,2:39.0,,Defensive rebound by S. Mack,88,113
435,4,2:21.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by E. Tavares),88,116
436,4,2:03.0,T. Rozier makes 2-pt jump shot from 17 ft (assist by R. Hunter),,90,116
437,4,1:54.0,,S. Mack misses 2-pt jump shot from 6 ft,90,116
438,4,1:52.0,Defensive rebound by J. Jerebko,,90,116
439,4,1:47.0,Personal foul by L. Patterson (drawn by T. Zeller),,90,116
440,4,1:47.0,T. Zeller makes free throw 1 of 2,,91,116
441,4,1:47.0,,M. Scott enters the game for L. Patterson,91,116
442,4,1:47.0,T. Zeller makes free throw 2 of 2,,92,116
443,4,1:31.0,,Turnover by M. Scott (lost ball; steal by J. Jerebko),92,116
444,4,1:25.0,J. Jerebko misses 2-pt layup from 1 ft,,92,116
445,4,1:24.0,,Defensive rebound by M. Scott,92,116
446,4,1:15.0,,S. Mack makes 2-pt jump shot from 15 ft (assist by T. Hardaway),92,118
447,4,1:03.0,J. Jerebko misses 2-pt jump shot from 19 ft,,92,118
448,4,1:02.0,,Defensive rebound by E. Tavares,92,118
449,4,0:52.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by S. Mack),92,121
450,4,0:40.0,R. Hunter makes 2-pt jump shot from 23 ft (assist by T. Rozier),,94,121
451,4,0:20.0,,Turnover by E. Tavares (lost ball; steal by J. Young),94,121
452,4,0:14.0,J. Young makes 3-pt jump shot from 23 ft (assist by T. Rozier),,97,121
