,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
393,4,5:48.0,Z. Randolph misses 2-pt hook shot from 4 ft,,88,92
394,4,5:44.0,Offensive rebound by Z. Randolph,,88,92
395,4,5:42.0,Z. Randolph makes 2-pt jump shot from 8 ft,,90,92
396,4,5:25.0,,Personal foul by T. Allen,90,92
397,4,5:25.0,,LA Lakers full timeout,90,92
398,4,5:11.0,,B. Bass makes 2-pt layup from 1 ft,90,94
399,4,4:55.0,Turnover by L. Stephenson (bad pass),,90,94
400,4,4:39.0,,B. Bass misses 2-pt jump shot from 3 ft (block by M. Barnes),90,94
401,4,4:38.0,,Offensive rebound by Team,90,94
402,4,4:31.0,,J. Randle makes 2-pt jump shot from 4 ft,90,96
403,4,4:31.0,,Shooting foul by M. Barnes (drawn by J. Randle),90,96
404,4,4:31.0,,J. Randle makes free throw 1 of 1,90,97
405,4,4:20.0,Shooting foul by J. Randle (drawn by T. Allen),,90,97
406,4,4:20.0,T. Allen misses free throw 1 of 2,,90,97
407,4,4:20.0,Offensive rebound by Team,,90,97
408,4,4:20.0,J. Green enters the game for L. Stephenson,,90,97
409,4,4:20.0,,M. Huertas enters the game for K. Bryant,90,97
410,4,4:20.0,T. Allen makes free throw 2 of 2,,91,97
411,4,4:02.0,,Turnover by B. Bass (lost ball),91,97
412,4,3:47.0,M. Barnes misses 2-pt layup from 1 ft,,91,97
413,4,3:44.0,,Defensive rebound by B. Bass,91,97
414,4,3:32.0,,Turnover by Team (turnover),91,97
415,4,3:32.0,Shooting foul by B. Bass (drawn by M. Barnes),,91,97
416,4,3:32.0,M. Barnes makes free throw 1 of 2,,92,97
417,4,3:32.0,M. Barnes misses free throw 2 of 2,,92,97
418,4,3:29.0,Offensive rebound by J. Green,,92,97
419,4,3:29.0,J. Green makes 2-pt layup from 2 ft,,94,97
420,4,3:08.0,,B. Bass makes 2-pt dunk at rim (assist by M. Huertas),94,99
421,4,2:52.0,T. Allen makes 2-pt layup from 1 ft (assist by Z. Randolph),,96,99
422,4,2:38.0,,B. Bass makes 2-pt jump shot from 14 ft (assist by M. Huertas),96,101
423,4,2:22.0,J. Farmar misses 3-pt jump shot from 25 ft,,96,101
424,4,2:21.0,,Defensive rebound by J. Clarkson,96,101
425,4,2:00.0,,J. Randle makes 2-pt layup from 2 ft (assist by L. Williams),96,103
426,4,1:44.0,J. Green makes 2-pt dunk at rim (assist by M. Barnes),,98,103
427,4,1:27.0,,L. Williams misses 2-pt jump shot from 12 ft,98,103
428,4,1:25.0,Defensive rebound by J. Farmar,,98,103
429,4,1:23.0,Turnover by J. Farmar (bad pass; steal by B. Bass),,98,103
430,4,1:02.0,,B. Bass makes 2-pt dunk at rim (assist by J. Clarkson),98,105
431,4,0:51.0,Z. Randolph misses 2-pt layup from 2 ft (block by J. Randle),,98,105
432,4,0:49.0,Offensive rebound by Z. Randolph,,98,105
433,4,0:49.0,Z. Randolph makes 2-pt layup from 1 ft,,100,105
434,4,0:30.0,,Turnover by J. Clarkson (lost ball; steal by Z. Randolph),100,105
435,4,0:24.0,Turnover by M. Barnes (bad pass; steal by J. Clarkson),,100,105
436,4,0:23.0,,Personal take foul by J. Farmar,100,105
437,4,0:23.0,Memphis full timeout,,100,105
438,4,0:23.0,,J. Clarkson makes free throw 1 of 2,100,106
439,4,0:23.0,,J. Clarkson makes free throw 2 of 2,100,107
440,4,0:17.0,Turnover by T. Allen (bad pass; steal by J. Clarkson),,100,107
