,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
393,4,6:40.0,D. Booker makes free throw 2 of 2,,99,103
394,4,6:24.0,,A. Wiggins misses 2-pt layup from 2 ft,99,103
395,4,6:24.0,Defensive rebound by M. Teletović,,99,103
396,4,6:14.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by R. Price),,102,103
397,4,5:55.0,,Turnover by R. Rubio (lost ball; steal by A. Len),102,103
398,4,5:46.0,C. Budinger misses 3-pt jump shot from 24 ft,,102,103
399,4,5:45.0,,Defensive rebound by K. Towns,102,103
400,4,5:41.0,,Personal foul by R. Price,102,103
401,4,5:41.0,,Minnesota full timeout,102,103
402,4,5:27.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Towns),102,106
403,4,5:13.0,D. Booker misses 2-pt layup from 1 ft,,102,106
404,4,5:12.0,Offensive rebound by A. Len,,102,106
405,4,5:12.0,A. Len makes 2-pt dunk at rim,,104,106
406,4,4:57.0,,A. Wiggins makes 2-pt jump shot from 5 ft,104,108
407,4,4:38.0,M. Teletović makes 3-pt jump shot from 24 ft,,107,108
408,4,4:30.0,,Turnover by G. Dieng (offensive foul),107,108
409,4,4:30.0,,Offensive foul by G. Dieng (drawn by M. Teletović),107,108
410,4,4:30.0,,T. Prince enters the game for G. Dieng,107,108
411,4,4:21.0,M. Teletović misses 3-pt jump shot from 25 ft,,107,108
412,4,4:20.0,,Defensive rebound by Team,107,108
413,4,4:11.0,,Turnover by R. Rubio (lost ball; steal by R. Price),107,108
414,4,4:06.0,R. Price makes 2-pt dunk at rim,,109,108
415,4,3:44.0,,Turnover by R. Rubio (dbl dribble),109,108
416,4,3:28.0,M. Teletović misses 2-pt jump shot from 9 ft,,109,108
417,4,3:27.0,,Defensive rebound by A. Wiggins,109,108
418,4,3:14.0,,A. Wiggins makes 2-pt jump shot from 19 ft,109,110
419,4,2:55.0,D. Booker makes 3-pt jump shot from 25 ft,,112,110
420,4,2:40.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by A. Wiggins),112,113
421,4,2:20.0,D. Booker misses 2-pt jump shot from 11 ft,,112,113
422,4,2:19.0,Offensive rebound by A. Len,,112,113
423,4,2:19.0,A. Len misses 2-pt layup from 1 ft,,112,113
424,4,2:18.0,,Defensive rebound by K. Towns,112,113
425,4,2:04.0,,Shooting foul by A. Len (drawn by A. Wiggins),112,113
426,4,2:04.0,Phoenix full timeout,,112,113
427,4,2:04.0,P. Tucker enters the game for C. Budinger,,112,113
428,4,2:04.0,B. Knight enters the game for R. Price,,112,113
429,4,2:04.0,,A. Wiggins makes free throw 1 of 2,112,114
430,4,2:04.0,,A. Wiggins makes free throw 2 of 2,112,115
431,4,1:46.0,Turnover by D. Booker (bad pass; steal by R. Rubio),,112,115
432,4,1:43.0,,Z. LaVine makes 2-pt layup at rim (assist by R. Rubio),112,117
433,4,1:38.0,Phoenix full timeout,,112,117
434,4,1:34.0,D. Booker makes 2-pt jump shot from 22 ft (assist by B. Knight),,114,117
435,4,1:15.0,,R. Rubio misses 3-pt jump shot from 25 ft,114,117
436,4,1:14.0,,Offensive rebound by A. Wiggins,114,117
437,4,1:13.0,,Personal foul by M. Teletović,114,117
438,4,1:13.0,,A. Wiggins misses free throw 1 of 2,114,117
439,4,1:13.0,,Offensive rebound by Team,114,117
440,4,1:13.0,,A. Wiggins makes free throw 2 of 2,114,118
441,4,0:53.0,Shooting foul by Z. LaVine (drawn by M. Teletović),,114,118
442,4,0:53.0,M. Teletović misses free throw 1 of 2,,114,118
443,4,0:53.0,Offensive rebound by Team,,114,118
444,4,0:53.0,M. Teletović makes free throw 2 of 2,,115,118
445,4,0:30.0,,A. Wiggins misses 2-pt layup from 3 ft,115,118
446,4,0:30.0,Defensive rebound by A. Len,,115,118
447,4,0:14.0,M. Teletović misses 3-pt jump shot from 25 ft,,115,118
448,4,0:10.0,Offensive rebound by Team,,115,118
449,4,0:10.0,,Loose ball foul by Z. LaVine,115,118
450,4,0:10.0,D. Booker misses free throw 1 of 2,,115,118
451,4,0:10.0,Offensive rebound by Team,,115,118
452,4,0:10.0,,G. Dieng enters the game for R. Rubio,115,118
453,4,0:10.0,D. Booker makes free throw 2 of 2,,116,118
454,4,0:10.0,,Minnesota full timeout,116,118
455,4,0:10.0,,R. Rubio enters the game for G. Dieng,116,118
456,4,0:09.0,,Personal take foul by A. Len,116,118
457,4,0:09.0,,T. Prince makes free throw 1 of 2,116,119
458,4,0:09.0,,T. Prince misses free throw 2 of 2,116,119
459,4,0:08.0,Defensive rebound by P. Tucker,,116,119
460,4,0:08.0,Phoenix full timeout,,116,119
461,4,0:06.0,M. Teletović misses 3-pt jump shot from 24 ft,,116,119
462,4,0:05.0,,Defensive rebound by R. Rubio,116,119
463,4,0:05.0,,Personal take foul by B. Knight,116,119
464,4,0:05.0,,R. Rubio makes free throw 1 of 2,116,120
465,4,0:05.0,,R. Rubio makes free throw 2 of 2,116,121
466,4,0:01.0,P. Tucker misses 3-pt jump shot from 22 ft,,116,121
467,4,0:00.0,Offensive rebound by Team,,116,121
