,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
390,4,6:45.0,J. Holiday makes 2-pt layup from 2 ft,,81,74
391,4,6:45.0,,LA Lakers full timeout,81,74
392,4,6:45.0,,J. Clarkson enters the game for D. Russell,81,74
393,4,6:45.0,,A. Brown enters the game for N. Young,81,74
394,4,6:45.0,E. Gordon enters the game for N. Cole,,81,74
395,4,6:24.0,,L. Williams misses 3-pt jump shot from 25 ft,81,74
396,4,6:24.0,,Offensive rebound by L. Nance,81,74
397,4,6:11.0,,J. Clarkson makes 2-pt jump shot from 4 ft,81,76
398,4,5:49.0,J. Holiday misses 2-pt jump shot from 6 ft,,81,76
399,4,5:46.0,,Defensive rebound by A. Brown,81,76
400,4,5:37.0,,J. Clarkson makes 2-pt jump shot from 7 ft,81,78
401,4,5:16.0,R. Anderson misses 2-pt jump shot from 14 ft,,81,78
402,4,5:14.0,,Defensive rebound by J. Randle,81,78
403,4,5:08.0,,Personal block foul by A. Gee,81,78
404,4,5:08.0,N. Cole enters the game for E. Gordon,,81,78
405,4,5:02.0,,Shooting foul by N. Cole (drawn by L. Williams),81,78
406,4,5:02.0,,L. Williams makes free throw 1 of 2,81,79
407,4,5:02.0,,L. Williams makes free throw 2 of 2,81,80
408,4,4:43.0,N. Cole misses 2-pt jump shot from 7 ft,,81,80
409,4,4:43.0,Offensive rebound by A. Gee,,81,80
410,4,4:43.0,Shooting foul by J. Randle (drawn by A. Gee),,81,80
411,4,4:43.0,A. Gee misses free throw 1 of 2,,81,80
412,4,4:43.0,Offensive rebound by Team,,81,80
413,4,4:43.0,A. Gee makes free throw 2 of 2,,82,80
414,4,4:28.0,,Turnover by J. Clarkson (traveling),82,80
415,4,4:14.0,A. Gee makes 2-pt dunk at rim (assist by J. Holiday),,84,80
416,4,4:01.0,,L. Williams misses 2-pt jump shot from 11 ft,84,80
417,4,3:58.0,,Offensive rebound by L. Nance,84,80
418,4,3:55.0,,L. Nance makes 2-pt layup from 1 ft,84,82
419,4,3:38.0,J. Holiday misses 3-pt jump shot from 23 ft,,84,82
420,4,3:38.0,,Defensive rebound by Team,84,82
421,4,3:24.0,,L. Nance misses 2-pt jump shot from 15 ft,84,82
422,4,3:22.0,Defensive rebound by T. Evans,,84,82
423,4,3:06.0,T. Evans makes 3-pt jump shot from 24 ft,,87,82
424,4,2:57.0,New Orleans full timeout,,87,82
425,4,2:40.0,,L. Williams makes 3-pt jump shot from 25 ft,87,85
426,4,2:23.0,J. Holiday makes 2-pt jump shot from 16 ft,,89,85
427,4,2:14.0,,Shooting foul by N. Cole (drawn by J. Clarkson),89,85
428,4,2:14.0,,J. Clarkson misses free throw 1 of 2,89,85
429,4,2:14.0,,Offensive rebound by Team,89,85
430,4,2:14.0,,J. Clarkson makes free throw 2 of 2,89,86
431,4,1:58.0,J. Holiday misses 2-pt layup from 1 ft,,89,86
432,4,1:56.0,,Defensive rebound by J. Randle,89,86
433,4,1:52.0,,J. Clarkson misses 2-pt layup from 1 ft,89,86
434,4,1:51.0,,Offensive rebound by J. Randle,89,86
435,4,1:50.0,,J. Randle makes 2-pt layup from 1 ft,89,88
436,4,1:32.0,Shooting foul by L. Nance (drawn by T. Evans),,89,88
437,4,1:32.0,T. Evans misses free throw 1 of 2,,89,88
438,4,1:32.0,Offensive rebound by Team,,89,88
439,4,1:32.0,T. Evans misses free throw 2 of 2,,89,88
440,4,1:29.0,,Defensive rebound by J. Randle,89,88
441,4,1:16.0,,L. Williams makes 2-pt jump shot from 10 ft,89,90
442,4,1:16.0,New Orleans full timeout,,89,90
443,4,1:07.0,J. Holiday makes 2-pt layup from 1 ft (assist by T. Evans),,91,90
444,4,0:51.0,,L. Williams misses 2-pt jump shot from 20 ft,91,90
445,4,0:50.0,,Offensive rebound by J. Randle,91,90
446,4,0:43.0,,J. Randle makes 2-pt layup from 1 ft,91,92
447,4,0:43.0,New Orleans full timeout,,91,92
448,4,0:33.0,J. Holiday misses 3-pt jump shot from 24 ft,,91,92
449,4,0:33.0,,Defensive rebound by L. Williams,91,92
450,4,0:19.0,,L. Williams makes 2-pt jump shot from 6 ft,91,94
451,4,0:19.0,New Orleans full timeout,,91,94
452,4,0:19.0,E. Gordon enters the game for A. Gee,,91,94
453,4,0:07.0,T. Evans misses 3-pt jump shot from 25 ft,,91,94
454,4,0:06.0,,Defensive rebound by J. Randle,91,94
455,4,0:06.0,,Personal take foul by R. Anderson (drawn by J. Randle),91,94
456,4,0:06.0,,J. Randle misses free throw 1 of 2,91,94
457,4,0:06.0,,Offensive rebound by Team,91,94
458,4,0:06.0,,J. Randle makes free throw 2 of 2,91,95
459,4,0:00.0,T. Evans misses 3-pt jump shot from 26 ft,,91,95
460,4,0:00.0,Offensive rebound by Team,,91,95
