,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
383,4,6:25.0,Turnover by S. Kilpatrick (bad pass; steal by K. Oubre),,85,110
384,4,6:24.0,,Personal foul by S. Kilpatrick,85,110
385,4,6:24.0,,J. Hickson enters the game for N. Hilário,85,110
386,4,6:14.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by B. Beal),85,113
387,4,5:49.0,C. McCullough misses 2-pt jump shot from 18 ft,,85,113
388,4,5:48.0,,Defensive rebound by J. Hickson,85,113
389,4,5:44.0,,B. Beal misses 3-pt jump shot from 24 ft,85,113
390,4,5:43.0,,Offensive rebound by J. Hickson,85,113
391,4,5:37.0,,J. Dudley misses 3-pt jump shot from 24 ft,85,113
392,4,5:37.0,Defensive rebound by T. Robinson,,85,113
393,4,5:32.0,S. Kilpatrick misses 2-pt jump shot from 14 ft,,85,113
394,4,5:29.0,,Defensive rebound by B. Beal,85,113
395,4,5:21.0,,K. Oubre misses 3-pt jump shot from 26 ft,85,113
396,4,5:21.0,Defensive rebound by Team,,85,113
397,4,5:21.0,,Loose ball foul by J. Hickson,85,113
398,4,5:21.0,S. Larkin misses free throw 1 of 2,,85,113
399,4,5:21.0,Offensive rebound by Team,,85,113
400,4,5:21.0,W. Ellington enters the game for S. Kilpatrick,,85,113
401,4,5:21.0,,D. Gooden enters the game for J. Dudley,85,113
402,4,5:21.0,,J. Eddie enters the game for B. Beal,85,113
403,4,5:21.0,S. Larkin makes free throw 2 of 2,,86,113
404,4,5:09.0,,J. Eddie misses 3-pt jump shot from 28 ft,86,113
405,4,5:07.0,Defensive rebound by T. Robinson,,86,113
406,4,4:54.0,S. Larkin makes 2-pt layup from 1 ft (assist by T. Robinson),,88,113
407,4,4:34.0,,J. Hickson misses 2-pt jump shot from 16 ft,88,113
408,4,4:33.0,Defensive rebound by Team,,88,113
409,4,4:19.0,T. Robinson misses 2-pt jump shot from 21 ft,,88,113
410,4,4:18.0,,Defensive rebound by K. Oubre,88,113
411,4,4:10.0,,Turnover by K. Oubre (bad pass; steal by C. McCullough),88,113
412,4,4:07.0,C. McCullough makes 2-pt dunk at rim,,90,113
413,4,3:39.0,,Shooting foul by W. Ellington (drawn by J. Eddie),90,113
414,4,3:39.0,,J. Eddie makes free throw 1 of 2,90,114
415,4,3:39.0,,J. Eddie makes free throw 2 of 2,90,115
416,4,3:31.0,Shooting foul by D. Gooden (drawn by C. McCullough),,90,115
417,4,3:31.0,C. McCullough makes free throw 1 of 2,,91,115
418,4,3:31.0,C. McCullough misses free throw 2 of 2,,91,115
419,4,3:29.0,Offensive rebound by R. Hollis-Jefferson,,91,115
420,4,3:14.0,Shooting foul by D. Gooden (drawn by C. McCullough),,91,115
421,4,3:14.0,C. McCullough makes free throw 1 of 2,,92,115
422,4,3:14.0,C. McCullough makes free throw 2 of 2,,93,115
423,4,3:02.0,,D. Gooden misses 2-pt dunk at rim,93,115
424,4,2:59.0,,Offensive rebound by K. Oubre,93,115
425,4,2:54.0,,D. Gooden makes 2-pt jump shot from 4 ft (assist by K. Oubre),93,117
426,4,2:48.0,Shooting foul by D. Gooden (drawn by R. Hollis-Jefferson),,93,117
427,4,2:48.0,Official timeout,,93,117
428,4,2:48.0,H. Sims enters the game for C. McCullough,,93,117
429,4,2:48.0,R. Hollis-Jefferson makes free throw 1 of 2,,94,117
430,4,2:48.0,R. Hollis-Jefferson makes free throw 2 of 2,,95,117
431,4,2:37.0,,K. Oubre makes 2-pt layup at rim (assist by J. Eddie),95,119
432,4,2:18.0,T. Robinson misses 2-pt jump shot from 4 ft (block by D. Gooden),,95,119
433,4,2:18.0,Offensive rebound by Team,,95,119
434,4,2:15.0,H. Sims misses 3-pt jump shot from 26 ft,,95,119
435,4,2:13.0,,Defensive rebound by G. Temple,95,119
436,4,2:07.0,,D. Gooden misses 3-pt jump shot from 27 ft,95,119
437,4,2:05.0,Defensive rebound by S. Larkin,,95,119
438,4,1:55.0,T. Robinson misses 2-pt jump shot from 17 ft,,95,119
439,4,1:54.0,,Defensive rebound by J. Hickson,95,119
440,4,1:48.0,,D. Gooden misses 3-pt jump shot from 25 ft,95,119
441,4,1:46.0,Defensive rebound by H. Sims,,95,119
442,4,1:33.0,T. Robinson makes 2-pt jump shot from 10 ft (assist by H. Sims),,97,119
443,4,1:14.0,,J. Eddie misses 3-pt jump shot from 26 ft,97,119
444,4,1:12.0,Defensive rebound by H. Sims,,97,119
445,4,1:08.0,Turnover by H. Sims (bad pass; steal by J. Eddie),,97,119
446,4,1:03.0,,J. Eddie misses 3-pt jump shot from 26 ft,97,119
447,4,1:01.0,Defensive rebound by T. Robinson,,97,119
448,4,0:56.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by T. Robinson),,100,119
449,4,0:37.0,,K. Oubre misses 3-pt jump shot from 27 ft,100,119
450,4,0:36.0,,Offensive rebound by Team,100,119
451,4,0:33.0,,D. Gooden makes 2-pt layup from 1 ft (assist by G. Temple),100,121
452,4,0:18.0,R. Hollis-Jefferson makes 3-pt jump shot from 27 ft,,103,121
