,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
392,4,8:27.0,,Shooting block foul by K. Humphries (drawn by A. Gordon),70,74
393,4,8:27.0,,A. Gordon makes free throw 1 of 2,70,75
394,4,8:27.0,,A. Gordon makes free throw 2 of 2,70,76
395,4,8:09.0,K. Humphries misses 2-pt hook shot from 3 ft (block by D. Dedmon),,70,76
396,4,8:06.0,,Defensive rebound by D. Dedmon,70,76
397,4,7:49.0,,E. Payton misses 2-pt jump shot from 6 ft (block by J. Wall),70,76
398,4,7:46.0,Defensive rebound by O. Porter,,70,76
399,4,7:39.0,O. Porter misses 2-pt jump shot from 7 ft,,70,76
400,4,7:36.0,,Defensive rebound by D. Dedmon,70,76
401,4,7:16.0,,A. Gordon misses 3-pt jump shot from 23 ft,70,76
402,4,7:14.0,,Offensive rebound by D. Dedmon,70,76
403,4,7:12.0,,D. Dedmon misses 2-pt layup from 1 ft (block by J. Wall),70,76
404,4,7:10.0,,Offensive rebound by V. Oladipo,70,76
405,4,7:09.0,,V. Oladipo makes 2-pt layup from 1 ft,70,78
406,4,6:57.0,B. Beal makes 2-pt jump shot from 20 ft,,72,78
407,4,6:37.0,,M. Hezonja misses 2-pt jump shot from 20 ft,72,78
408,4,6:34.0,Defensive rebound by M. Gortat,,72,78
409,4,6:32.0,Shooting foul by D. Dedmon (drawn by O. Porter),,72,78
410,4,6:32.0,J. Wall misses free throw 1 of 2,,72,78
411,4,6:32.0,Offensive rebound by Team,,72,78
412,4,6:32.0,,N. Vučević enters the game for D. Dedmon,72,78
413,4,6:32.0,,T. Harris enters the game for A. Gordon,72,78
414,4,6:32.0,J. Wall makes free throw 2 of 2,,73,78
415,4,6:19.0,,Turnover by T. Harris (lost ball; steal by J. Wall),73,78
416,4,6:11.0,B. Beal makes 3-pt jump shot from 25 ft,,76,78
417,4,5:54.0,,Turnover by V. Oladipo (bad pass; steal by J. Wall),76,78
418,4,5:51.0,J. Wall makes 2-pt layup from 1 ft,,78,78
419,4,5:51.0,,Orlando full timeout,78,78
420,4,5:31.0,,T. Harris misses 3-pt jump shot from 24 ft,78,78
421,4,5:29.0,Defensive rebound by B. Beal,,78,78
422,4,5:11.0,J. Wall makes 2-pt jump shot from 12 ft,,80,78
423,4,4:55.0,,V. Oladipo misses 2-pt layup from 1 ft,80,78
424,4,4:52.0,,Offensive rebound by N. Vučević,80,78
425,4,4:52.0,,N. Vučević misses 2-pt layup from 1 ft,80,78
426,4,4:50.0,,Offensive rebound by E. Payton,80,78
427,4,4:47.0,,E. Payton misses 2-pt jump shot from 18 ft,80,78
428,4,4:46.0,Defensive rebound by B. Beal,,80,78
429,4,4:36.0,B. Beal misses 3-pt jump shot from 25 ft,,80,78
430,4,4:34.0,,Defensive rebound by E. Payton,80,78
431,4,4:23.0,,M. Hezonja misses 3-pt jump shot from 25 ft,80,78
432,4,4:22.0,Defensive rebound by Team,,80,78
433,4,4:00.0,J. Wall misses 2-pt jump shot from 17 ft,,80,78
434,4,3:57.0,,Defensive rebound by T. Harris,80,78
435,4,3:37.0,,E. Payton misses 2-pt jump shot from 14 ft (block by M. Gortat),80,78
436,4,3:34.0,,Offensive rebound by E. Payton,80,78
437,4,3:33.0,,E. Payton misses 3-pt jump shot from 24 ft,80,78
438,4,3:33.0,,Offensive rebound by Team,80,78
439,4,3:33.0,,Turnover by Team (shot clock),80,78
440,4,3:22.0,B. Beal makes 2-pt layup from 2 ft,,82,78
441,4,3:14.0,,Orlando full timeout,82,78
442,4,3:07.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by M. Hezonja),82,80
443,4,2:47.0,Turnover by B. Beal (bad pass; steal by E. Payton),,82,80
444,4,2:41.0,,V. Oladipo misses 2-pt layup at rim,82,80
445,4,2:37.0,,Offensive rebound by T. Harris,82,80
446,4,2:37.0,,T. Harris makes 2-pt layup from 1 ft,82,82
447,4,2:32.0,M. Gortat misses 2-pt layup from 1 ft,,82,82
448,4,2:26.0,,Defensive rebound by E. Payton,82,82
449,4,2:19.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by N. Vučević),82,85
450,4,2:19.0,Washington full timeout,,82,85
451,4,2:19.0,Official timeout,,82,85
452,4,2:07.0,B. Beal misses 3-pt jump shot from 24 ft,,82,85
453,4,2:05.0,,Defensive rebound by N. Vučević,82,85
454,4,2:00.0,,T. Harris makes 2-pt dunk at rim (assist by E. Payton),82,87
455,4,1:40.0,Personal block foul by N. Vučević (drawn by B. Beal),,82,87
456,4,1:40.0,G. Neal enters the game for K. Humphries,,82,87
457,4,1:29.0,Shooting foul by T. Harris (drawn by M. Gortat),,82,87
458,4,1:29.0,M. Gortat makes free throw 1 of 2,,83,87
459,4,1:29.0,M. Gortat makes free throw 2 of 2,,84,87
460,4,1:15.0,,M. Hezonja misses 2-pt jump shot from 21 ft,84,87
461,4,1:14.0,Defensive rebound by Team,,84,87
462,4,1:06.0,B. Beal misses 3-pt jump shot from 26 ft,,84,87
463,4,1:04.0,,Defensive rebound by E. Payton,84,87
464,4,1:00.0,,T. Harris misses 2-pt jump shot from 3 ft (block by J. Wall),84,87
465,4,0:57.0,Defensive rebound by J. Wall,,84,87
466,4,0:51.0,G. Neal misses 3-pt jump shot from 22 ft,,84,87
467,4,0:50.0,Offensive rebound by O. Porter,,84,87
468,4,0:50.0,O. Porter makes 2-pt layup from 2 ft,,86,87
469,4,0:50.0,,Orlando full timeout,86,87
470,4,0:38.0,,Turnover by M. Hezonja (lost ball),86,87
471,4,0:38.0,Washington full timeout,,86,87
472,4,0:34.0,O. Porter misses 3-pt jump shot from 23 ft,,86,87
473,4,0:33.0,,Defensive rebound by V. Oladipo,86,87
474,4,0:21.0,,E. Payton misses 2-pt jump shot from 12 ft,86,87
475,4,0:20.0,Defensive rebound by M. Gortat,,86,87
476,4,0:20.0,Washington full timeout,,86,87
477,4,0:20.0,Violation by Team (jump ball),,86,87
478,4,0:13.0,J. Wall makes 2-pt jump shot from 4 ft,,88,87
479,4,0:13.0,,Orlando full timeout,88,87
480,4,0:10.0,,Personal foul by J. Wall (drawn by T. Harris),88,87
481,4,0:04.0,Violation by M. Gortat (def goaltending),,88,87
482,4,0:04.0,,T. Harris misses 2-pt layup from 2 ft,88,87
483,4,0:04.0,,Offensive rebound by Team,88,87
484,4,0:00.0,,N. Vučević misses 2-pt jump shot from 17 ft,88,87
485,4,0:00.0,,Offensive rebound by Team,88,87
