,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
391,4,7:26.0,D. Powell makes free throw 1 of 2,,64,89
392,4,7:26.0,,J. Simmons enters the game for P. Mills,64,89
393,4,7:26.0,D. Powell makes free throw 2 of 2,,65,89
394,4,7:01.0,,B. Marjanović makes 2-pt hook shot from 4 ft,65,91
395,4,6:52.0,D. Powell misses 3-pt jump shot from 25 ft,,65,91
396,4,6:50.0,,Defensive rebound by R. Butler,65,91
397,4,6:41.0,,K. Anderson makes 2-pt jump shot from 17 ft,65,93
398,4,6:32.0,Dallas full timeout,,65,93
399,4,6:32.0,Technical foul by J. Barea,,65,93
400,4,6:32.0,,D. Green misses technical free throw,65,93
401,4,6:32.0,Offensive rebound by Team,,65,93
402,4,6:17.0,J. Evans misses 3-pt jump shot from 23 ft,,65,93
403,4,6:15.0,,Defensive rebound by B. Marjanović,65,93
404,4,6:05.0,,D. Green misses 3-pt jump shot from 26 ft,65,93
405,4,6:03.0,Defensive rebound by J. Jenkins,,65,93
406,4,5:56.0,J. Jenkins misses 2-pt jump shot from 17 ft,,65,93
407,4,5:54.0,,Defensive rebound by K. Anderson,65,93
408,4,5:48.0,,Personal foul by J. Evans (drawn by B. Marjanović),65,93
409,4,5:43.0,,D. Green misses 2-pt jump shot from 6 ft,65,93
410,4,5:40.0,Defensive rebound by J. Evans,,65,93
411,4,5:28.0,D. Powell makes 3-pt jump shot from 22 ft (assist by J. Jenkins),,68,93
412,4,5:12.0,,Turnover by K. Anderson (bad pass; steal by J. Evans),68,93
413,4,5:06.0,Def 3 sec tech foul by B. Marjanović,,68,93
414,4,5:06.0,J. Jenkins misses technical free throw,,68,93
415,4,5:06.0,Offensive rebound by Team,,68,93
416,4,4:55.0,J. Barea makes 2-pt jump shot from 7 ft,,70,93
417,4,4:45.0,,R. Butler misses 3-pt jump shot from 23 ft,70,93
418,4,4:43.0,,Offensive rebound by B. Marjanović,70,93
419,4,4:40.0,,B. Marjanović misses 2-pt jump shot from 2 ft (block by J. Evans),70,93
420,4,4:38.0,Defensive rebound by J. Jenkins,,70,93
421,4,4:32.0,J. Evans makes 2-pt dunk at rim (assist by J. Barea),,72,93
422,4,4:16.0,,B. Marjanović misses 2-pt jump shot from 4 ft (block by J. Evans),72,93
423,4,4:11.0,Defensive rebound by J. Evans,,72,93
424,4,4:07.0,J. Barea misses 3-pt jump shot from 25 ft,,72,93
425,4,4:04.0,,Defensive rebound by J. Simmons,72,93
426,4,3:57.0,,D. Green misses 2-pt layup from 2 ft,72,93
427,4,3:57.0,,Offensive rebound by B. Marjanović,72,93
428,4,3:57.0,,B. Marjanović makes 2-pt dunk at rim,72,95
429,4,3:57.0,,Shooting foul by J. Evans (drawn by B. Marjanović),72,95
430,4,3:57.0,,Technical foul by B. Marjanović,72,95
431,4,3:57.0,C. Villanueva makes technical free throw,,73,95
432,4,3:57.0,,B. Marjanović makes free throw 1 of 1,73,96
433,4,3:39.0,C. Villanueva makes 2-pt hook shot from 2 ft,,75,96
434,4,3:20.0,,D. Green makes 2-pt jump shot from 20 ft (assist by J. Simmons),75,98
435,4,3:09.0,J. Barea makes 2-pt jump shot from 17 ft,,77,98
436,4,2:51.0,,Personal block foul by J. Evans (drawn by K. Anderson),77,98
437,4,2:51.0,,San Antonio full timeout,77,98
438,4,2:51.0,R. Felton enters the game for J. Barea,,77,98
439,4,2:51.0,,K. Anderson makes free throw 1 of 2,77,99
440,4,2:51.0,,K. Anderson makes free throw 2 of 2,77,100
441,4,2:33.0,Shooting foul by K. Anderson (drawn by D. Powell),,77,100
442,4,2:33.0,D. Powell makes free throw 1 of 2,,78,100
443,4,2:33.0,D. Powell makes free throw 2 of 2,,79,100
444,4,2:23.0,,K. Anderson makes 2-pt layup from 2 ft,79,102
445,4,2:13.0,Personal block foul by K. Anderson (drawn by J. Evans),,79,102
446,4,2:13.0,J. Evans misses free throw 1 of 2,,79,102
447,4,2:13.0,Offensive rebound by Team,,79,102
448,4,2:13.0,J. Evans makes free throw 2 of 2,,80,102
449,4,1:54.0,,J. Simmons makes 2-pt dunk at rim (assist by B. Marjanović),80,104
450,4,1:46.0,Turnover by C. Villanueva (offensive foul),,80,104
451,4,1:46.0,Offensive foul by C. Villanueva (drawn by J. Simmons),,80,104
452,4,1:37.0,,J. Simmons makes 2-pt layup from 1 ft,80,106
453,4,1:26.0,C. Villanueva misses 3-pt jump shot from 25 ft,,80,106
454,4,1:24.0,Offensive rebound by J. Evans,,80,106
455,4,1:18.0,J. Jenkins misses 2-pt jump shot from 17 ft,,80,106
456,4,1:14.0,,Defensive rebound by R. Butler,80,106
457,4,1:11.0,,K. Anderson makes 2-pt jump shot from 19 ft (assist by J. Simmons),80,108
458,4,1:00.0,Turnover by R. Felton (lost ball; steal by J. Simmons),,80,108
459,4,0:59.0,,J. Simmons makes 2-pt dunk at rim,80,110
460,4,0:42.0,R. Felton misses 2-pt jump shot from 8 ft,,80,110
461,4,0:41.0,Offensive rebound by Team,,80,110
462,4,0:41.0,,Loose ball foul by J. Simmons (drawn by C. Villanueva),80,110
463,4,0:41.0,C. Villanueva makes free throw 1 of 2,,81,110
464,4,0:41.0,C. Villanueva misses free throw 2 of 2,,81,110
465,4,0:40.0,,Defensive rebound by B. Marjanović,81,110
466,4,0:21.0,,D. Green makes 2-pt dunk at rim (assist by K. Anderson),81,112
467,4,0:11.0,D. Powell misses 2-pt dunk at rim,,81,112
468,4,0:10.0,Offensive rebound by J. Evans,,81,112
469,4,0:10.0,J. Evans makes 2-pt layup from 2 ft,,83,112
