,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
392,4,5:05.0,R. Rubio makes free throw 2 of 2,,102,89
393,4,4:55.0,,L. Stephenson makes 2-pt layup from 1 ft,102,91
394,4,4:55.0,,Shooting foul by K. Towns (drawn by L. Stephenson),102,91
395,4,4:55.0,Minnesota full timeout,,102,91
396,4,4:55.0,,L. Stephenson makes free throw 1 of 1,102,92
397,4,4:41.0,A. Wiggins makes 2-pt layup from 1 ft (assist by R. Rubio),,104,92
398,4,4:21.0,,J. Green makes 2-pt layup from 1 ft (assist by L. Stephenson),104,94
399,4,4:05.0,,Offensive charge foul by A. Wiggins (drawn by J. Green),104,94
400,4,4:05.0,Turnover by A. Wiggins (offensive foul),,104,94
401,4,4:01.0,,M. Barnes makes 2-pt layup at rim (assist by J. Green),104,96
402,4,4:01.0,,Shooting foul by R. Rubio (drawn by M. Barnes),104,96
403,4,4:01.0,G. Dieng enters the game for T. Prince,,104,96
404,4,4:01.0,,M. Barnes misses free throw 1 of 1,104,96
405,4,4:00.0,Defensive rebound by K. Towns,,104,96
406,4,3:44.0,A. Wiggins misses 2-pt layup from 2 ft (block by M. Barnes),,104,96
407,4,3:43.0,,Defensive rebound by L. Stephenson,104,96
408,4,3:39.0,,T. Allen makes 2-pt layup at rim (assist by L. Stephenson),104,98
409,4,3:25.0,Personal foul by L. Stephenson,,104,98
410,4,3:25.0,R. Rubio makes free throw 1 of 2,,105,98
411,4,3:25.0,R. Rubio makes free throw 2 of 2,,106,98
412,4,3:17.0,,Offensive foul by M. Barnes (drawn by R. Rubio),106,98
413,4,3:17.0,,Turnover by M. Barnes (offensive foul),106,98
414,4,2:54.0,Turnover by K. Towns (3 sec),,106,98
415,4,2:38.0,,J. Martin makes 2-pt layup from 1 ft (assist by J. Green),106,100
416,4,2:38.0,Minnesota full timeout,,106,100
417,4,2:23.0,A. Wiggins misses 2-pt layup from 1 ft,,106,100
418,4,2:21.0,,Defensive rebound by M. Barnes,106,100
419,4,2:06.0,,J. Green misses 2-pt jump shot from 20 ft,106,100
420,4,2:06.0,Defensive rebound by K. Towns,,106,100
421,4,1:47.0,A. Wiggins misses 3-pt jump shot from 23 ft,,106,100
422,4,1:47.0,,Defensive rebound by L. Stephenson,106,100
423,4,1:42.0,,M. Barnes makes 2-pt layup from 1 ft (assist by L. Stephenson),106,102
424,4,1:24.0,G. Dieng makes 2-pt jump shot from 20 ft (assist by R. Rubio),,108,102
425,4,1:14.0,,T. Allen misses 3-pt jump shot from 23 ft,108,102
426,4,1:13.0,,Offensive rebound by J. Martin,108,102
427,4,1:12.0,,J. Martin makes 2-pt layup from 1 ft,108,104
428,4,0:50.0,K. Towns makes 2-pt jump shot from 6 ft (assist by R. Rubio),,110,104
429,4,0:50.0,,Memphis full timeout,110,104
430,4,0:50.0,T. Prince enters the game for R. Rubio,,110,104
431,4,0:42.0,,M. Barnes misses 3-pt jump shot from 24 ft,110,104
432,4,0:41.0,,Offensive rebound by J. Green,110,104
433,4,0:35.0,,L. Stephenson misses 3-pt jump shot from 26 ft,110,104
434,4,0:35.0,Defensive rebound by Z. LaVine,,110,104
435,4,0:27.0,Minnesota full timeout,,110,104
436,4,0:27.0,R. Rubio enters the game for T. Prince,,110,104
437,4,0:27.0,,B. Weber enters the game for J. Martin,110,104
438,4,0:25.0,Personal take foul by B. Weber,,110,104
439,4,0:25.0,K. Towns makes free throw 1 of 2,,111,104
440,4,0:25.0,T. Prince enters the game for R. Rubio,,111,104
441,4,0:25.0,K. Towns makes free throw 2 of 2,,112,104
442,4,0:25.0,,Memphis full timeout,112,104
443,4,0:25.0,R. Rubio enters the game for G. Dieng,,112,104
444,4,0:18.0,,B. Weber makes 2-pt layup at rim,112,106
445,4,0:17.0,Personal foul by M. Barnes,,112,106
446,4,0:17.0,R. Rubio makes free throw 1 of 2,,113,106
447,4,0:17.0,,R. McCallum enters the game for T. Allen,113,106
448,4,0:17.0,R. Rubio makes free throw 2 of 2,,114,106
449,4,0:09.0,,R. McCallum misses 3-pt jump shot from 24 ft,114,106
450,4,0:06.0,,Offensive rebound by L. Stephenson,114,106
451,4,0:06.0,,L. Stephenson makes 2-pt dunk at rim,114,108
452,4,0:06.0,,J. Green misses 2-pt dunk at rim,114,108
453,4,0:06.0,,Offensive rebound by J. Green,114,108
