,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
387,4,7:30.0,S. Muhammad misses 2-pt layup from 1 ft,,94,84
388,4,7:29.0,,Defensive rebound by R. Gay,94,84
389,4,7:22.0,,Turnover by R. Gay (lost ball; steal by T. Jones),94,84
390,4,7:13.0,S. Muhammad makes 2-pt dunk at rim (assist by N. Bjelica),,96,84
391,4,7:12.0,,Sacramento full timeout,96,84
392,4,7:12.0,,D. Collison enters the game for S. Curry,96,84
393,4,7:12.0,A. Wiggins enters the game for G. Dieng,,96,84
394,4,7:12.0,K. Towns enters the game for S. Muhammad,,96,84
395,4,7:02.0,,R. Gay misses 2-pt layup from 3 ft (block by K. Towns),96,84
396,4,7:01.0,,Offensive rebound by Team,96,84
397,4,6:59.0,,Turnover by R. Gay (bad pass; steal by T. Jones),96,84
398,4,6:37.0,T. Prince makes 2-pt jump shot from 22 ft (assist by K. Towns),,98,84
399,4,6:32.0,,Offensive foul by Q. Acy (drawn by N. Bjelica),98,84
400,4,6:32.0,,Turnover by Q. Acy (offensive foul),98,84
401,4,6:32.0,,K. Koufos enters the game for B. McLemore,98,84
402,4,6:32.0,,J. Anderson enters the game for Q. Acy,98,84
403,4,6:17.0,K. Towns misses 2-pt jump shot from 12 ft,,98,84
404,4,6:17.0,,Defensive rebound by R. Gay,98,84
405,4,6:11.0,,K. Koufos misses 2-pt layup from 2 ft,98,84
406,4,6:10.0,,Offensive rebound by K. Koufos,98,84
407,4,6:07.0,,Shooting foul by N. Bjelica (drawn by W. Cauley-Stein),98,84
408,4,6:07.0,,W. Cauley-Stein makes free throw 1 of 2,98,85
409,4,6:07.0,,W. Cauley-Stein makes free throw 2 of 2,98,86
410,4,5:47.0,T. Jones misses 3-pt jump shot from 25 ft,,98,86
411,4,5:46.0,,Defensive rebound by R. Gay,98,86
412,4,5:34.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,98,86
413,4,5:34.0,Defensive rebound by N. Bjelica,,98,86
414,4,5:27.0,Turnover by N. Bjelica (bad pass; steal by J. Anderson),,98,86
415,4,5:09.0,,R. Gay misses 2-pt jump shot from 18 ft,98,86
416,4,5:09.0,Defensive rebound by T. Jones,,98,86
417,4,4:53.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by K. Towns),,101,86
418,4,4:35.0,,R. Gay makes 2-pt layup from 3 ft (assist by J. Anderson),101,88
419,4,4:27.0,Minnesota full timeout,,101,88
420,4,4:15.0,K. Towns makes 2-pt hook shot from 12 ft (assist by T. Prince),,103,88
421,4,3:54.0,,K. Koufos misses 2-pt hook shot from 6 ft,103,88
422,4,3:53.0,Defensive rebound by N. Bjelica,,103,88
423,4,3:39.0,K. Towns misses 2-pt jump shot from 16 ft,,103,88
424,4,3:39.0,,Defensive rebound by R. Gay,103,88
425,4,3:21.0,,J. Anderson misses 2-pt jump shot from 12 ft,103,88
426,4,3:21.0,,Offensive rebound by K. Koufos,103,88
427,4,3:19.0,,W. Cauley-Stein misses 2-pt jump shot from 12 ft,103,88
428,4,3:18.0,Defensive rebound by K. Towns,,103,88
429,4,2:56.0,K. Towns misses 2-pt jump shot from 4 ft (block by R. Gay),,103,88
430,4,2:54.0,,Defensive rebound by J. Anderson,103,88
431,4,2:53.0,Violation by A. Wiggins (kicked ball),,103,88
432,4,2:53.0,,E. Moreland enters the game for K. Koufos,103,88
433,4,2:37.0,,D. Collison makes 2-pt jump shot from 19 ft,103,90
434,4,2:16.0,A. Wiggins misses 2-pt jump shot from 10 ft,,103,90
435,4,2:15.0,Offensive rebound by K. Towns,,103,90
436,4,2:12.0,K. Towns makes 2-pt dunk at rim,,105,90
437,4,1:50.0,,Turnover by E. Moreland (bad pass),105,90
438,4,1:50.0,,S. Curry enters the game for D. Collison,105,90
439,4,1:41.0,Personal foul by J. Anderson,,105,90
440,4,1:30.0,T. Prince misses 2-pt jump shot from 22 ft,,105,90
441,4,1:29.0,,Defensive rebound by J. Anderson,105,90
442,4,1:10.0,,Personal foul by A. Wiggins,105,90
443,4,1:10.0,A. Payne enters the game for A. Wiggins,,105,90
444,4,1:10.0,G. Smith enters the game for K. Towns,,105,90
445,4,1:10.0,D. Rudež enters the game for T. Prince,,105,90
446,4,1:10.0,,B. McLemore enters the game for R. Gay,105,90
447,4,1:10.0,S. Muhammad enters the game for N. Bjelica,,105,90
448,4,1:05.0,,B. McLemore makes 2-pt layup from 4 ft (assist by S. Curry),105,92
449,4,0:44.0,A. Payne misses 2-pt layup from 3 ft,,105,92
450,4,0:43.0,,Defensive rebound by E. Moreland,105,92
451,4,0:35.0,,S. Curry makes 3-pt jump shot from 25 ft,105,95
452,4,0:14.0,A. Payne misses 3-pt jump shot from 24 ft,,105,95
453,4,0:13.0,,Defensive rebound by B. McLemore,105,95
454,4,0:09.0,,E. Moreland makes 2-pt dunk at rim (assist by B. McLemore),105,97
