,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
388,4,4:21.0,,Defensive rebound by D. Sloan,92,92
389,4,4:09.0,,M. Brown makes 3-pt jump shot from 23 ft (assist by D. Sloan),92,95
390,4,3:54.0,L. James misses 3-pt jump shot from 25 ft,,92,95
391,4,3:53.0,,Defensive rebound by D. Sloan,92,95
392,4,3:50.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Sloan),92,97
393,4,3:49.0,Cleveland full timeout,,92,97
394,4,3:49.0,,S. Larkin enters the game for D. Sloan,92,97
395,4,3:24.0,J. Smith misses 3-pt jump shot from 23 ft,,92,97
396,4,3:23.0,,Defensive rebound by B. Lopez,92,97
397,4,3:08.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,92,97
398,4,3:07.0,Defensive rebound by K. Love,,92,97
399,4,2:45.0,K. Irving misses 3-pt jump shot from 23 ft,,92,97
400,4,2:44.0,,Defensive rebound by M. Brown,92,97
401,4,2:30.0,,T. Young misses 2-pt layup from 1 ft,92,97
402,4,2:29.0,,Offensive rebound by T. Young,92,97
403,4,2:28.0,,T. Young makes 2-pt layup at rim,92,99
404,4,2:14.0,K. Irving misses 2-pt jump shot from 5 ft,,92,99
405,4,2:13.0,,Defensive rebound by B. Lopez,92,99
406,4,2:07.0,,M. Brown misses 2-pt layup from 1 ft,92,99
407,4,2:06.0,,Offensive rebound by T. Young,92,99
408,4,2:02.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by S. Larkin),92,101
409,4,2:01.0,Cleveland full timeout,,92,101
410,4,2:01.0,M. Dellavedova enters the game for K. Love,,92,101
411,4,1:46.0,J. Smith misses 3-pt jump shot from 25 ft,,92,101
412,4,1:45.0,,Defensive rebound by T. Young,92,101
413,4,1:25.0,,Turnover by S. Larkin (bad pass; steal by J. Smith),92,101
414,4,1:19.0,K. Irving misses 3-pt jump shot from 25 ft,,92,101
415,4,1:17.0,,Defensive rebound by M. Brown,92,101
416,4,0:54.0,,B. Lopez misses 2-pt jump shot from 9 ft,92,101
417,4,0:53.0,Defensive rebound by J. Smith,,92,101
418,4,0:42.0,J. Smith misses 3-pt jump shot from 23 ft,,92,101
419,4,0:41.0,,Defensive rebound by T. Young,92,101
420,4,0:23.0,,Shooting foul by L. James (drawn by B. Lopez),92,101
421,4,0:23.0,,B. Lopez makes 2-pt jump shot from 9 ft (assist by S. Larkin),92,103
422,4,0:23.0,J. McRae enters the game for L. James,,92,103
423,4,0:23.0,,B. Lopez makes free throw 1 of 1,92,104
424,4,0:10.0,J. McRae makes 3-pt jump shot from 22 ft (assist by T. Thompson),,95,104
