,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
385,4,5:03.0,M. Muscala makes 2-pt layup from 1 ft,,104,85
386,4,4:47.0,,Turnover by B. Portis (bad pass; steal by K. Bazemore),104,85
387,4,4:33.0,K. Korver misses 2-pt layup at rim,,104,85
388,4,4:32.0,,Defensive rebound by E. Moore,104,85
389,4,4:23.0,,E. Moore misses 2-pt jump shot from 13 ft,104,85
390,4,4:21.0,Defensive rebound by K. Korver,,104,85
391,4,4:15.0,Turnover by K. Bazemore (lost ball; steal by C. Bairstow),,104,85
392,4,4:10.0,,E. Moore misses 2-pt layup from 2 ft,104,85
393,4,4:09.0,Defensive rebound by K. Korver,,104,85
394,4,3:55.0,J. Teague misses 3-pt jump shot from 24 ft,,104,85
395,4,3:54.0,,Defensive rebound by C. Bairstow,104,85
396,4,3:50.0,,Chicago full timeout,104,85
397,4,3:50.0,T. Hardaway enters the game for K. Bazemore,,104,85
398,4,3:50.0,M. Scott enters the game for M. Muscala,,104,85
399,4,3:50.0,,C. Felício enters the game for E. Moore,104,85
400,4,3:50.0,,T. Snell enters the game for D. Rose,104,85
401,4,3:50.0,,A. Brooks enters the game for B. Portis,104,85
402,4,3:43.0,,D. McDermott makes 2-pt layup from 3 ft (assist by C. Bairstow),104,87
403,4,3:29.0,Shooting foul by C. Bairstow (drawn by P. Millsap),,104,87
404,4,3:29.0,P. Millsap makes free throw 1 of 2,,105,87
405,4,3:29.0,P. Millsap makes free throw 2 of 2,,106,87
406,4,3:15.0,,Turnover by A. Brooks (bad pass; steal by T. Hardaway),106,87
407,4,3:11.0,Turnover by J. Teague (bad pass; steal by D. McDermott),,106,87
408,4,3:05.0,,Turnover by D. McDermott (lost ball; steal by J. Teague),106,87
409,4,3:03.0,J. Teague makes 2-pt layup from 1 ft,,108,87
410,4,2:52.0,,C. Bairstow misses 2-pt jump shot from 15 ft,108,87
411,4,2:50.0,Defensive rebound by J. Teague,,108,87
412,4,2:30.0,Turnover by J. Teague (bad pass; steal by A. Brooks),,108,87
413,4,2:22.0,,Personal foul by J. Teague (drawn by A. Brooks),108,87
414,4,2:22.0,J. Holiday enters the game for P. Millsap,,108,87
415,4,2:22.0,S. Mack enters the game for K. Korver,,108,87
416,4,2:22.0,M. Muscala enters the game for J. Teague,,108,87
417,4,2:22.0,L. Patterson enters the game for M. Scott,,108,87
418,4,2:15.0,,D. McDermott misses 3-pt jump shot from 25 ft,108,87
419,4,2:14.0,Defensive rebound by M. Muscala,,108,87
420,4,1:52.0,S. Mack misses 3-pt jump shot from 24 ft,,108,87
421,4,1:51.0,Offensive rebound by J. Holiday,,108,87
422,4,1:45.0,J. Holiday misses 3-pt jump shot from 23 ft,,108,87
423,4,1:44.0,,Defensive rebound by A. Brooks,108,87
424,4,1:24.0,,A. Brooks makes 3-pt jump shot from 26 ft (assist by C. Felício),108,90
425,4,1:08.0,L. Patterson misses 3-pt jump shot from 25 ft,,108,90
426,4,1:07.0,,Defensive rebound by A. Brooks,108,90
427,4,0:58.0,,C. Bairstow misses 2-pt jump shot from 22 ft,108,90
428,4,0:56.0,Defensive rebound by Team,,108,90
429,4,0:33.0,M. Muscala makes 3-pt jump shot from 23 ft (assist by S. Mack),,111,90
430,4,0:24.0,,Turnover by A. Brooks (bad pass; steal by L. Patterson),111,90
431,4,0:19.0,J. Holiday makes 2-pt layup from 1 ft (assist by L. Patterson),,113,90
432,4,0:05.0,,Turnover by C. Felício (lost ball; steal by S. Mack),113,90
