,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DETROIT_ACTION,HOUSTON_SCORE,DETROIT_SCORE
390,4,7:23.0,Shooting foul by M. Morris (drawn by J. Harden),,83,91
391,4,7:23.0,J. Harden misses free throw 1 of 3,,83,91
392,4,7:23.0,Offensive rebound by Team,,83,91
393,4,7:23.0,J. Harden makes free throw 2 of 3,,84,91
394,4,7:23.0,C. Capela enters the game for D. Howard,,84,91
395,4,7:23.0,J. Harden makes free throw 3 of 3,,85,91
396,4,7:07.0,,R. Jackson makes 2-pt layup from 1 ft,85,93
397,4,6:47.0,C. Capela misses 2-pt jump shot from 5 ft,,85,93
398,4,6:47.0,,Defensive rebound by A. Drummond,85,93
399,4,6:32.0,,Shooting foul by J. Harden (drawn by R. Jackson),85,93
400,4,6:32.0,,R. Jackson misses free throw 1 of 2,85,93
401,4,6:32.0,,Offensive rebound by Team,85,93
402,4,6:32.0,C. Brewer enters the game for J. Harden,,85,93
403,4,6:32.0,,R. Jackson makes free throw 2 of 2,85,94
404,4,6:11.0,P. Beverley misses 2-pt jump shot from 5 ft (block by A. Drummond),,85,94
405,4,6:11.0,Offensive rebound by Team,,85,94
406,4,6:05.0,M. Thornton misses 3-pt jump shot from 26 ft,,85,94
407,4,6:05.0,,Defensive rebound by A. Drummond,85,94
408,4,5:52.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,85,94
409,4,5:51.0,,Offensive rebound by A. Drummond,85,94
410,4,5:48.0,,A. Drummond makes 2-pt layup at rim,85,96
411,4,5:41.0,Shooting foul by A. Drummond (drawn by M. Thornton),,85,96
412,4,5:41.0,Official timeout,,85,96
413,4,5:41.0,D. Howard enters the game for C. Capela,,85,96
414,4,5:41.0,J. Harden enters the game for C. Brewer,,85,96
415,4,5:41.0,M. Thornton makes free throw 1 of 2,,86,96
416,4,5:41.0,M. Thornton makes free throw 2 of 2,,87,96
417,4,5:33.0,,Shooting foul by P. Beverley (drawn by R. Jackson),87,96
418,4,5:33.0,,R. Jackson makes free throw 1 of 2,87,97
419,4,5:33.0,,R. Jackson makes free throw 2 of 2,87,98
420,4,5:19.0,M. Thornton makes 3-pt jump shot from 23 ft (assist by J. Harden),,90,98
421,4,4:57.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by M. Morris),90,101
422,4,4:35.0,Turnover by M. Thornton (lost ball),,90,101
423,4,4:23.0,,Shooting foul by D. Howard (drawn by A. Drummond),90,101
424,4,4:23.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),90,103
425,4,4:23.0,,A. Drummond misses free throw 1 of 1,90,103
426,4,4:22.0,Defensive rebound by J. Harden,,90,103
427,4,4:09.0,J. Harden misses 2-pt jump shot from 4 ft,,90,103
428,4,4:09.0,,Defensive rebound by Team,90,103
429,4,4:07.0,,Personal take foul by P. Beverley (drawn by A. Drummond),90,103
430,4,4:07.0,,A. Drummond misses free throw 1 of 2,90,103
431,4,4:07.0,,Offensive rebound by Team,90,103
432,4,4:07.0,,A. Drummond misses free throw 2 of 2,90,103
433,4,4:07.0,,Offensive rebound by Team,90,103
434,4,4:04.0,,A. Baynes enters the game for A. Drummond,90,103
435,4,3:57.0,,Shooting foul by M. Thornton (drawn by R. Jackson),90,103
436,4,3:57.0,,R. Jackson misses free throw 1 of 2,90,103
437,4,3:57.0,,Offensive rebound by Team,90,103
438,4,3:57.0,,R. Jackson makes free throw 2 of 2,90,104
439,4,3:43.0,M. Thornton makes 3-pt jump shot from 26 ft (assist by J. Harden),,93,104
440,4,3:19.0,,M. Morris misses 3-pt jump shot from 24 ft,93,104
441,4,3:18.0,,Offensive rebound by A. Baynes,93,104
442,4,3:15.0,,A. Baynes makes 2-pt layup at rim,93,106
443,4,2:56.0,J. Harden makes 3-pt jump shot from 26 ft,,96,106
444,4,2:56.0,Shooting foul by S. Johnson (drawn by J. Harden),,96,106
445,4,2:56.0,,Detroit full timeout,96,106
446,4,2:56.0,J. Harden makes free throw 1 of 1,,97,106
447,4,2:33.0,,Turnover by K. Caldwell-Pope (lost ball; steal by J. Harden),97,106
448,4,2:28.0,Shooting foul by K. Caldwell-Pope (drawn by J. Harden),,97,106
449,4,2:28.0,J. Harden makes free throw 1 of 2,,98,106
450,4,2:28.0,J. Harden makes free throw 2 of 2,,99,106
451,4,2:10.0,Violation by D. Howard (def goaltending),,99,106
452,4,2:10.0,,R. Jackson makes 2-pt layup at rim,99,108
453,4,1:56.0,Shooting foul by S. Johnson (drawn by J. Harden),,99,108
454,4,1:56.0,J. Harden makes free throw 1 of 2,,100,108
455,4,1:56.0,,A. Drummond enters the game for A. Baynes,100,108
456,4,1:56.0,J. Harden misses free throw 2 of 2,,100,108
457,4,1:55.0,,Defensive rebound by A. Drummond,100,108
458,4,1:31.0,,R. Jackson makes 2-pt jump shot from 18 ft (assist by M. Morris),100,110
459,4,1:21.0,Shooting foul by K. Caldwell-Pope (drawn by J. Harden),,100,110
460,4,1:21.0,J. Harden makes free throw 1 of 2,,101,110
461,4,1:21.0,J. Harden makes free throw 2 of 2,,102,110
462,4,1:09.0,,Personal foul by T. Ariza (drawn by S. Johnson),102,110
463,4,1:09.0,,S. Johnson makes free throw 1 of 2,102,111
464,4,1:09.0,,S. Johnson makes free throw 2 of 2,102,112
465,4,1:00.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by P. Beverley),,105,112
466,4,0:55.0,,Detroit full timeout,105,112
467,4,0:55.0,C. Brewer enters the game for D. Howard,,105,112
468,4,0:55.0,,Detroit full timeout,105,112
469,4,0:55.0,,A. Baynes enters the game for A. Drummond,105,112
470,4,0:54.0,,Personal foul by J. Harden (drawn by A. Baynes),105,112
471,4,0:54.0,,A. Baynes makes free throw 1 of 2,105,113
472,4,0:54.0,,A. Baynes misses free throw 2 of 2,105,113
473,4,0:52.0,,Offensive rebound by K. Caldwell-Pope,105,113
474,4,0:47.0,,Personal foul by P. Beverley (drawn by M. Morris),105,113
475,4,0:47.0,K. McDaniels enters the game for P. Beverley,,105,113
476,4,0:47.0,,M. Morris makes free throw 1 of 2,105,114
477,4,0:47.0,,S. Blake enters the game for A. Baynes,105,114
478,4,0:47.0,,M. Morris misses free throw 2 of 2,105,114
479,4,0:47.0,Defensive rebound by M. Thornton,,105,114
480,4,0:37.0,M. Thornton misses 2-pt layup at rim,,105,114
481,4,0:37.0,,Defensive rebound by R. Jackson,105,114
482,4,0:34.0,,Personal foul by K. McDaniels (drawn by R. Jackson),105,114
483,4,0:34.0,,R. Jackson makes free throw 1 of 2,105,115
484,4,0:34.0,M. Harrell enters the game for J. Harden,,105,115
485,4,0:34.0,,A. Drummond enters the game for S. Johnson,105,115
486,4,0:34.0,,R. Jackson makes free throw 2 of 2,105,116
487,4,0:26.0,M. Thornton misses 3-pt jump shot from 25 ft,,105,116
488,4,0:26.0,,Defensive rebound by Team,105,116
489,4,0:02.0,,Turnover by Team (shot clock),105,116
