,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
406,3,0:29.0,,K. Humphries misses 3-pt jump shot from 24 ft,81,65
407,3,0:26.0,Defensive rebound by T. Lawson,,81,65
408,3,0:05.0,Turnover by T. Lawson (bad pass; steal by K. Humphries),,81,65
409,3,0:02.0,,D. Booker misses 2-pt layup from 1 ft (block by K. McDaniels),81,65
410,3,0:01.0,Defensive rebound by J. Terry,,81,65
411,4,11:42.0,,Personal foul by P. Beverley,81,65
412,4,11:34.0,Violation by T. Ariza (kicked ball),,81,65
413,4,11:27.0,,M. Teletović misses 3-pt jump shot from 24 ft,81,65
414,4,11:25.0,Defensive rebound by J. Harden,,81,65
415,4,11:21.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,84,65
416,4,11:08.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by M. Teletović),84,68
417,4,10:54.0,M. Harrell misses 2-pt jump shot from 5 ft (block by K. Humphries),,84,68
418,4,10:54.0,Offensive rebound by Team,,84,68
419,4,10:38.0,J. Harden makes 2-pt jump shot from 20 ft,,86,68
420,4,10:28.0,,M. Teletović misses 2-pt jump shot from 6 ft,86,68
421,4,10:25.0,,Offensive rebound by K. Humphries,86,68
422,4,10:25.0,,K. Humphries misses 2-pt layup from 1 ft,86,68
423,4,10:24.0,,Offensive rebound by K. Humphries,86,68
424,4,10:24.0,,K. Humphries misses 2-pt layup from 1 ft,86,68
425,4,10:22.0,Defensive rebound by D. Howard,,86,68
426,4,10:17.0,P. Beverley misses 2-pt layup from 1 ft,,86,68
427,4,10:13.0,,Defensive rebound by M. Teletović,86,68
428,4,10:12.0,,Shooting foul by J. Harden (drawn by J. McRae),86,68
429,4,10:12.0,,J. McRae makes free throw 1 of 2,86,69
430,4,10:12.0,,J. McRae misses free throw 2 of 2,86,69
431,4,10:11.0,Defensive rebound by J. Harden,,86,69
432,4,9:58.0,Personal foul by K. Humphries,,86,69
433,4,9:53.0,Turnover by D. Howard (offensive foul),,86,69
434,4,9:53.0,Offensive foul by D. Howard (drawn by J. McRae),,86,69
435,4,9:49.0,,K. Humphries makes 2-pt dunk at rim (assist by R. Price),86,71
436,4,9:31.0,M. Harrell makes 2-pt layup from 1 ft (assist by D. Howard),,88,71
437,4,9:20.0,C. Capela enters the game for D. Howard,,88,71
438,4,9:04.0,,R. Price misses 2-pt jump shot from 15 ft,88,71
439,4,9:03.0,,Offensive rebound by Team,88,71
440,4,9:03.0,Loose ball foul by C. Capela,,88,71
441,4,8:51.0,,D. Booker misses 3-pt jump shot from 23 ft,88,71
442,4,8:51.0,Defensive rebound by Team,,88,71
443,4,8:51.0,,Loose ball foul by K. Humphries,88,71
444,4,8:51.0,Official timeout,,88,71
445,4,8:39.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by J. Harden),,91,71
446,4,8:23.0,,M. Teletović makes 2-pt jump shot from 16 ft (assist by K. Humphries),91,73
447,4,8:02.0,J. Harden makes 2-pt layup at rim,,93,73
448,4,7:48.0,,M. Teletović makes 3-pt jump shot from 27 ft,93,76
449,4,7:32.0,J. Harden misses 3-pt jump shot from 25 ft,,93,76
450,4,7:30.0,,Defensive rebound by M. Teletović,93,76
451,4,7:24.0,,J. McRae misses 3-pt jump shot from 25 ft,93,76
452,4,7:21.0,,Offensive rebound by J. McRae,93,76
453,4,7:18.0,,J. McRae misses 2-pt jump shot from 5 ft,93,76
454,4,7:15.0,Defensive rebound by C. Capela,,93,76
455,4,7:08.0,M. Harrell makes 2-pt dunk at rim (assist by T. Ariza),,95,76
456,4,6:57.0,,Personal foul by M. Harrell,95,76
457,4,6:57.0,,P. Tucker enters the game for J. McRae,95,76
458,4,6:57.0,D. Howard enters the game for C. Capela,,95,76
459,4,6:45.0,,K. Humphries misses 3-pt jump shot from 24 ft,95,76
460,4,6:44.0,Defensive rebound by M. Harrell,,95,76
461,4,6:38.0,Shooting foul by M. Teletović (drawn by J. Harden),,95,76
462,4,6:38.0,,Technical foul by M. Teletović,95,76
463,4,6:38.0,T. Ariza makes technical free throw,,96,76
464,4,6:38.0,J. Harden makes free throw 1 of 2,,97,76
465,4,6:38.0,,A. Goodwin enters the game for R. Price,97,76
466,4,6:38.0,C. Brewer enters the game for M. Harrell,,97,76
467,4,6:38.0,J. Harden makes free throw 2 of 2,,98,76
468,4,6:25.0,,Personal foul by J. Harden,98,76
469,4,6:25.0,,M. Teletović makes free throw 1 of 2,98,77
470,4,6:25.0,,M. Teletović makes free throw 2 of 2,98,78
471,4,6:11.0,Personal foul by A. Goodwin,,98,78
472,4,6:03.0,P. Beverley makes 2-pt layup from 1 ft,,100,78
473,4,5:42.0,,A. Goodwin misses 3-pt jump shot from 24 ft,100,78
474,4,5:40.0,,Offensive rebound by D. Booker,100,78
475,4,5:37.0,,Shooting foul by P. Beverley (drawn by P. Tucker),100,78
476,4,5:37.0,,Phoenix full timeout,100,78
477,4,5:37.0,,P. Tucker makes free throw 1 of 2,100,79
478,4,5:37.0,,P. Tucker misses free throw 2 of 2,100,79
479,4,5:36.0,Defensive rebound by D. Howard,,100,79
480,4,5:22.0,D. Howard makes 2-pt hook shot from 7 ft (assist by J. Harden),,102,79
481,4,5:04.0,,D. Booker misses 2-pt jump shot from 17 ft,102,79
482,4,5:02.0,Defensive rebound by J. Harden,,102,79
483,4,4:54.0,D. Howard misses 2-pt jump shot from 6 ft (block by K. Humphries),,102,79
484,4,4:54.0,Offensive rebound by D. Howard,,102,79
485,4,4:54.0,Turnover by D. Howard (bad pass),,102,79
486,4,4:54.0,T. Lawson enters the game for T. Ariza,,102,79
487,4,4:54.0,K. McDaniels enters the game for D. Howard,,102,79
488,4,4:54.0,M. Harrell enters the game for J. Harden,,102,79
489,4,4:54.0,C. Capela enters the game for P. Beverley,,102,79
490,4,4:42.0,,Shooting foul by C. Capela (drawn by A. Goodwin),102,79
491,4,4:42.0,,A. Goodwin makes free throw 1 of 2,102,80
492,4,4:42.0,,A. Goodwin makes free throw 2 of 2,102,81
493,4,4:25.0,C. Brewer misses 2-pt jump shot from 6 ft,,102,81
494,4,4:22.0,Offensive rebound by M. Harrell,,102,81
495,4,4:22.0,M. Harrell makes 2-pt dunk at rim,,104,81
496,4,4:13.0,,Personal foul by K. McDaniels,104,81
497,4,4:13.0,,K. Humphries makes free throw 1 of 2,104,82
498,4,4:13.0,,K. Humphries makes free throw 2 of 2,104,83
499,4,3:59.0,Offensive foul by C. Capela (drawn by A. Goodwin),,104,83
500,4,3:59.0,Turnover by C. Capela (offensive foul),,104,83
501,4,3:53.0,,Turnover by P. Tucker (bad pass),104,83
502,4,3:44.0,C. Capela makes 2-pt layup from 1 ft (assist by C. Brewer),,106,83
503,4,3:44.0,Shooting foul by K. Humphries (drawn by C. Capela),,106,83
504,4,3:44.0,C. Capela misses free throw 1 of 1,,106,83
505,4,3:42.0,Offensive rebound by C. Brewer,,106,83
506,4,3:36.0,C. Capela makes 2-pt layup from 2 ft (assist by K. McDaniels),,108,83
507,4,3:36.0,Shooting foul by M. Teletović (drawn by C. Capela),,108,83
508,4,3:36.0,,S. Weems enters the game for D. Booker,108,83
509,4,3:36.0,,J. Leuer enters the game for A. Goodwin,108,83
510,4,3:36.0,,J. McRae enters the game for M. Teletović,108,83
511,4,3:36.0,C. Capela misses free throw 1 of 1,,108,83
512,4,3:35.0,,Defensive rebound by Team,108,83
513,4,3:25.0,,Turnover by J. McRae (bad pass; steal by C. Brewer),108,83
514,4,3:20.0,Shooting foul by J. Leuer (drawn by K. McDaniels),,108,83
515,4,3:20.0,K. McDaniels makes free throw 1 of 2,,109,83
516,4,3:20.0,K. McDaniels makes free throw 2 of 2,,110,83
517,4,3:12.0,Violation by T. Lawson (kicked ball),,110,83
518,4,3:07.0,,Turnover by S. Weems (bad pass; steal by M. Harrell),110,83
519,4,3:02.0,M. Harrell misses 2-pt layup from 1 ft,,110,83
520,4,3:01.0,,Defensive rebound by S. Weems,110,83
521,4,2:58.0,,J. Leuer makes 2-pt dunk at rim (assist by K. Humphries),110,85
522,4,2:43.0,K. McDaniels misses 3-pt jump shot from 24 ft,,110,85
523,4,2:41.0,,Defensive rebound by K. Humphries,110,85
524,4,2:23.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. McRae),110,88
525,4,2:11.0,Flagrant foul type 1 by J. Leuer,,110,88
526,4,2:11.0,Official timeout,,110,88
527,4,2:11.0,M. Harrell makes flagrant free throw 1 of 2,,111,88
528,4,2:11.0,M. Harrell misses flagrant free throw 2 of 2,,111,88
529,4,2:11.0,Offensive rebound by Team,,111,88
530,4,2:07.0,Turnover by K. McDaniels (back court),,111,88
531,4,2:02.0,,J. Leuer makes 2-pt jump shot from 18 ft (assist by S. Weems),111,90
532,4,1:46.0,C. Brewer misses 2-pt jump shot from 9 ft (block by P. Tucker),,111,90
533,4,1:43.0,,Defensive rebound by K. Humphries,111,90
534,4,1:37.0,,J. McRae makes 3-pt jump shot from 24 ft (assist by S. Weems),111,93
535,4,1:15.0,Turnover by K. McDaniels (bad pass; steal by J. Leuer),,111,93
536,4,1:10.0,,K. Humphries makes 2-pt dunk at rim (assist by J. Leuer),111,95
537,4,0:55.0,C. Capela makes 2-pt hook shot from 6 ft,,113,95
538,4,0:48.0,,P. Tucker misses 3-pt jump shot from 22 ft,113,95
539,4,0:47.0,,Offensive rebound by J. Leuer,113,95
540,4,0:47.0,,Personal foul by K. McDaniels,113,95
541,4,0:47.0,,J. Leuer makes free throw 1 of 2,113,96
542,4,0:47.0,,J. Leuer makes free throw 2 of 2,113,97
543,4,0:43.0,Personal foul by J. McRae,,113,97
544,4,0:43.0,M. Harrell makes free throw 1 of 2,,114,97
545,4,0:43.0,M. Harrell misses free throw 2 of 2,,114,97
546,4,0:42.0,,Defensive rebound by J. Leuer,114,97
547,4,0:38.0,,Turnover by S. Weems (bad pass),114,97
548,4,0:19.0,M. Harrell makes 2-pt hook shot from 8 ft,,116,97
549,4,0:10.0,,K. Humphries makes 3-pt jump shot from 23 ft (assist by J. McRae),116,100
