,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,WASHINGTON_ACTION,MINNESOTA_SCORE,WASHINGTON_SCORE
388,4,1:05.0,Shooting foul by B. Beal (drawn by G. Dieng),,105,108
389,4,1:05.0,G. Dieng makes free throw 1 of 1,,106,108
390,4,0:41.0,,Turnover by Team (shot clock),106,108
391,4,0:41.0,Minnesota full timeout,,106,108
392,4,0:41.0,,N. Hilário enters the game for J. Dudley,106,108
393,4,0:30.0,Turnover by A. Wiggins (bad pass; steal by N. Hilário),,106,108
394,4,0:30.0,Loose ball foul by K. Towns,,106,108
395,4,0:30.0,,N. Hilário misses free throw 1 of 2,106,108
396,4,0:30.0,,Offensive rebound by Team,106,108
397,4,0:30.0,,N. Hilário makes free throw 2 of 2,106,109
398,4,0:20.0,G. Dieng makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,109,109
399,4,0:20.0,,Washington full timeout,109,109
400,4,0:20.0,,J. Dudley enters the game for N. Hilário,109,109
401,4,0:20.0,T. Prince enters the game for K. Towns,,109,109
402,4,0:04.0,,J. Wall misses 2-pt layup at rim,109,109
403,4,0:03.0,,Offensive rebound by M. Gortat,109,109
404,4,0:01.0,,B. Beal misses 3-pt jump shot from 27 ft,109,109
405,4,0:00.0,,Offensive rebound by O. Porter,109,109
406,1OT,4:42.0,,N. Hilário makes 2-pt jump shot from 16 ft (assist by B. Beal),109,111
407,1OT,4:20.0,Turnover by K. Towns (lost ball),,109,111
408,1OT,3:57.0,,Turnover by M. Gortat (lost ball),109,111
409,1OT,3:40.0,A. Wiggins makes 2-pt layup from 2 ft,,111,111
410,1OT,3:14.0,,N. Hilário misses 2-pt jump shot from 17 ft,111,111
411,1OT,3:13.0,Defensive rebound by K. Towns,,111,111
412,1OT,3:02.0,K. Towns makes 2-pt jump shot from 18 ft (assist by R. Rubio),,113,111
413,1OT,2:44.0,,N. Hilário makes 2-pt dunk at rim,113,113
414,1OT,2:21.0,K. Towns makes 2-pt jump shot from 20 ft (assist by A. Wiggins),,115,113
415,1OT,2:07.0,,J. Wall misses 2-pt jump shot from 21 ft,115,113
416,1OT,2:06.0,,Offensive rebound by M. Gortat,115,113
417,1OT,2:06.0,,Shooting foul by G. Dieng (drawn by M. Gortat),115,113
418,1OT,2:06.0,Minnesota full timeout,,115,113
419,1OT,2:06.0,,M. Gortat makes free throw 1 of 2,115,114
420,1OT,2:06.0,,M. Gortat makes free throw 2 of 2,115,115
421,1OT,1:51.0,A. Wiggins misses 2-pt layup from 2 ft,,115,115
422,1OT,1:50.0,Offensive rebound by G. Dieng,,115,115
423,1OT,1:48.0,G. Dieng misses 2-pt layup from 1 ft (block by O. Porter),,115,115
424,1OT,1:45.0,,Defensive rebound by O. Porter,115,115
425,1OT,1:45.0,,Washington full timeout,115,115
426,1OT,1:29.0,,B. Beal misses 2-pt jump shot from 19 ft,115,115
427,1OT,1:28.0,,Offensive rebound by M. Gortat,115,115
428,1OT,1:15.0,,Personal foul by G. Dieng,115,115
429,1OT,1:14.0,,B. Beal makes 2-pt layup at rim (assist by J. Wall),115,117
430,1OT,1:03.0,Personal foul by N. Hilário,,115,117
431,1OT,1:02.0,Turnover by Z. LaVine (bad pass; steal by J. Wall),,115,117
432,1OT,0:45.0,,J. Wall misses 2-pt jump shot from 18 ft,115,117
433,1OT,0:44.0,,Offensive rebound by M. Gortat,115,117
434,1OT,0:28.0,,N. Hilário makes 2-pt jump shot from 14 ft (assist by M. Gortat),115,119
435,1OT,0:27.0,Minnesota full timeout,,115,119
436,1OT,0:24.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),,118,119
437,1OT,0:22.0,,Personal take foul by R. Rubio,118,119
438,1OT,0:22.0,,B. Beal makes free throw 1 of 2,118,120
439,1OT,0:22.0,,B. Beal makes free throw 2 of 2,118,121
440,1OT,0:12.0,Z. LaVine makes 3-pt jump shot from 29 ft (assist by G. Dieng),,121,121
441,1OT,0:11.0,,Washington full timeout,121,121
442,1OT,0:01.0,,B. Beal misses 2-pt jump shot from 22 ft,121,121
443,1OT,0:00.0,Defensive rebound by R. Rubio,,121,121
444,2OT,4:34.0,A. Wiggins misses 2-pt jump shot from 20 ft,,121,121
445,2OT,4:33.0,,Defensive rebound by O. Porter,121,121
446,2OT,4:10.0,,J. Wall misses 2-pt jump shot from 17 ft,121,121
447,2OT,4:09.0,Defensive rebound by R. Rubio,,121,121
448,2OT,3:49.0,R. Rubio misses 2-pt jump shot from 20 ft,,121,121
449,2OT,3:48.0,,Defensive rebound by B. Beal,121,121
450,2OT,3:33.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),121,124
451,2OT,3:05.0,K. Towns makes 3-pt jump shot from 26 ft (assist by R. Rubio),,124,124
452,2OT,2:50.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Wall),124,127
453,2OT,2:48.0,Minnesota full timeout,,124,127
454,2OT,2:40.0,Turnover by R. Rubio (lost ball),,124,127
455,2OT,2:15.0,,J. Wall misses 2-pt layup from 2 ft,124,127
456,2OT,2:14.0,,Offensive rebound by M. Gortat,124,127
457,2OT,2:13.0,,M. Gortat makes 2-pt layup from 1 ft,124,129
458,2OT,1:57.0,Z. LaVine misses 3-pt jump shot from 27 ft,,124,129
459,2OT,1:56.0,Offensive rebound by A. Wiggins,,124,129
460,2OT,1:55.0,A. Wiggins makes 2-pt layup from 1 ft,,126,129
461,2OT,1:31.0,,Turnover by Team (shot clock),126,129
462,2OT,1:16.0,G. Dieng makes 2-pt jump shot from 6 ft,,128,129
463,2OT,0:51.0,,B. Beal misses 2-pt jump shot from 19 ft,128,129
464,2OT,0:50.0,Defensive rebound by G. Dieng,,128,129
465,2OT,0:45.0,Z. LaVine misses 2-pt layup at rim,,128,129
466,2OT,0:43.0,Offensive rebound by Team,,128,129
467,2OT,0:30.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by Z. LaVine),,130,129
468,2OT,0:30.0,,Washington full timeout,130,129
469,2OT,0:30.0,,J. Dudley enters the game for N. Hilário,130,129
470,2OT,0:30.0,T. Prince enters the game for K. Towns,,130,129
471,2OT,0:20.0,,Personal foul by Z. LaVine,130,129
472,2OT,0:20.0,,Washington full timeout,130,129
473,2OT,0:16.0,,J. Dudley misses 3-pt jump shot from 25 ft,130,129
474,2OT,0:15.0,,Offensive rebound by Team,130,129
475,2OT,0:15.0,Loose ball foul by G. Dieng,,130,129
476,2OT,0:15.0,,M. Gortat misses free throw 1 of 2,130,129
477,2OT,0:15.0,,Offensive rebound by Team,130,129
478,2OT,0:15.0,K. Towns enters the game for R. Rubio,,130,129
479,2OT,0:15.0,,G. Temple enters the game for J. Dudley,130,129
480,2OT,0:15.0,,M. Gortat misses free throw 2 of 2,130,129
481,2OT,0:15.0,Defensive rebound by G. Dieng,,130,129
482,2OT,0:14.0,Minnesota full timeout,,130,129
483,2OT,0:14.0,,J. Dudley enters the game for M. Gortat,130,129
484,2OT,0:14.0,R. Rubio enters the game for G. Dieng,,130,129
485,2OT,0:13.0,Personal take foul by O. Porter,,130,129
486,2OT,0:13.0,Minnesota full timeout,,130,129
487,2OT,0:12.0,K. Towns makes 2-pt layup from 1 ft (assist by T. Prince),,132,129
488,2OT,0:12.0,,Washington full timeout,132,129
489,2OT,0:12.0,,M. Thornton enters the game for O. Porter,132,129
490,2OT,0:12.0,,N. Hilário enters the game for G. Temple,132,129
491,2OT,0:02.0,,J. Dudley misses 3-pt jump shot from 25 ft,132,129
492,2OT,0:01.0,Defensive rebound by K. Towns,,132,129
