,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
381,4,3:15.0,,J. Johnson makes 2-pt jump shot from 7 ft,85,71
382,4,2:48.0,K. Lowry makes 2-pt layup from 1 ft,,87,71
383,4,2:35.0,,Offensive foul by J. Johnson (drawn by D. DeRozan),87,71
384,4,2:35.0,,Turnover by J. Johnson (offensive foul),87,71
385,4,2:35.0,,W. Reed enters the game for B. Lopez,87,71
386,4,2:35.0,,M. Brown enters the game for J. Johnson,87,71
387,4,2:35.0,,S. Karasev enters the game for B. Bogdanović,87,71
388,4,2:35.0,,T. Robinson enters the game for T. Young,87,71
389,4,2:19.0,Turnover by D. DeRozan (offensive foul),,87,71
390,4,2:19.0,,Offensive charge foul by D. DeRozan (drawn by W. Reed),87,71
391,4,2:19.0,J. Johnson enters the game for D. DeRozan,,87,71
392,4,2:19.0,D. Wright enters the game for K. Lowry,,87,71
393,4,2:00.0,,T. Robinson misses 2-pt hook shot from 5 ft,87,71
394,4,1:59.0,Defensive rebound by J. Valančiūnas,,87,71
395,4,1:48.0,Turnover by C. Joseph (lost ball),,87,71
396,4,1:48.0,L. Nogueira enters the game for J. Valančiūnas,,87,71
397,4,1:29.0,,M. Brown misses 3-pt jump shot from 25 ft,87,71
398,4,1:27.0,Defensive rebound by P. Patterson,,87,71
399,4,1:20.0,J. Johnson makes 2-pt dunk at rim,,89,71
400,4,1:12.0,,M. Brown misses 2-pt jump shot from 20 ft,89,71
401,4,1:11.0,Defensive rebound by D. Wright,,89,71
402,4,1:07.0,Toronto full timeout,,89,71
403,4,1:07.0,N. Powell enters the game for C. Joseph,,89,71
404,4,1:07.0,B. Caboclo enters the game for P. Patterson,,89,71
405,4,0:51.0,N. Powell makes 2-pt jump shot from 19 ft (assist by D. Wright),,91,71
406,4,0:34.0,,W. Reed makes 2-pt dunk at rim (assist by S. Karasev),91,73
407,4,0:20.0,N. Powell misses 2-pt layup from 1 ft (block by W. Reed),,91,73
408,4,0:19.0,,Defensive rebound by W. Reed,91,73
409,4,0:11.0,,Turnover by S. Karasev (bad pass; steal by B. Caboclo),91,73
410,4,0:10.0,Turnover by B. Caboclo (bad pass),,91,73
411,4,0:02.0,,Shooting foul by L. Nogueira (drawn by W. Reed),91,73
412,4,0:02.0,,W. Reed makes free throw 1 of 2,91,74
413,4,0:02.0,,W. Reed misses free throw 2 of 2,91,74
414,4,0:01.0,Defensive rebound by B. Caboclo,,91,74
