,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
392,4,4:07.0,,Personal foul by C. Aldrich,87,74
393,4,3:49.0,,R. Sacre misses 2-pt hook shot from 10 ft,87,74
394,4,3:47.0,,Offensive rebound by J. Randle,87,74
395,4,3:47.0,,J. Randle misses 2-pt layup at rim,87,74
396,4,3:44.0,Defensive rebound by J. Ayres,,87,74
397,4,3:38.0,P. Prigioni misses 3-pt jump shot from 25 ft,,87,74
398,4,3:37.0,,Defensive rebound by J. Randle,87,74
399,4,3:24.0,,D. Russell makes 2-pt jump shot from 5 ft,87,76
400,4,3:08.0,P. Prigioni makes 2-pt jump shot from 12 ft,,89,76
401,4,2:56.0,,J. Clarkson misses 3-pt jump shot from 26 ft,89,76
402,4,2:55.0,,Offensive rebound by J. Randle,89,76
403,4,2:47.0,,J. Clarkson misses 3-pt jump shot from 24 ft,89,76
404,4,2:46.0,Defensive rebound by C. Wilcox,,89,76
405,4,2:30.0,Turnover by C. Aldrich (bad pass),,89,76
406,4,2:30.0,LA Clippers full timeout,,89,76
407,4,2:30.0,,M. Huertas enters the game for J. Clarkson,89,76
408,4,2:17.0,,K. Bryant misses 3-pt jump shot from 27 ft,89,76
409,4,2:16.0,,Offensive rebound by Team,89,76
410,4,2:00.0,,K. Bryant misses 3-pt jump shot from 26 ft,89,76
411,4,1:59.0,Defensive rebound by P. Prigioni,,89,76
412,4,1:44.0,J. Ayres misses 2-pt jump shot from 18 ft,,89,76
413,4,1:43.0,,Defensive rebound by D. Russell,89,76
414,4,1:33.0,,Turnover by D. Russell (lost ball; steal by C. Wilcox),89,76
415,4,1:16.0,Turnover by P. Prigioni (bad pass; steal by J. Randle),,89,76
416,4,1:13.0,,J. Randle makes 2-pt layup from 1 ft,89,78
417,4,1:00.0,P. Prigioni makes 2-pt layup from 1 ft,,91,78
418,4,0:55.0,,D. Russell misses 2-pt jump shot from 3 ft,91,78
419,4,0:52.0,Defensive rebound by C. Aldrich,,91,78
420,4,0:47.0,Personal foul by D. Russell,,91,78
421,4,0:47.0,,R. Kelly enters the game for K. Bryant,91,78
422,4,0:38.0,P. Prigioni misses 3-pt jump shot from 25 ft,,91,78
423,4,0:37.0,,Defensive rebound by J. Randle,91,78
424,4,0:31.0,,Shooting foul by J. Ayres (drawn by J. Randle),91,78
425,4,0:31.0,,J. Randle makes free throw 1 of 2,91,79
426,4,0:31.0,,J. Randle misses free throw 2 of 2,91,79
427,4,0:31.0,,Offensive rebound by R. Sacre,91,79
428,4,0:21.0,,R. Kelly makes 2-pt jump shot from 12 ft (assist by D. Russell),91,81
