,QUARTER,TIME_REMAINING,DALLAS_ACTION,TORONTO_ACTION,DALLAS_SCORE,TORONTO_SCORE
385,4,3:41.0,,Offensive rebound by B. Biyombo,81,92
386,4,3:39.0,,B. Biyombo misses 2-pt layup at rim,81,92
387,4,3:39.0,Defensive rebound by C. Villanueva,,81,92
388,4,3:30.0,C. Villanueva misses 3-pt jump shot from 23 ft,,81,92
389,4,3:29.0,,Defensive rebound by B. Biyombo,81,92
390,4,3:23.0,,Toronto full timeout,81,92
391,4,3:23.0,,K. Lowry enters the game for T. Ross,81,92
392,4,3:15.0,,Turnover by D. DeRozan (lost ball; steal by C. Villanueva),81,92
393,4,3:09.0,J. Anderson makes 2-pt dunk at rim (assist by C. Villanueva),,83,92
394,4,2:48.0,,Offensive foul by L. Scola (drawn by J. Barea),83,92
395,4,2:48.0,,Turnover by L. Scola (offensive foul),83,92
396,4,2:38.0,J. Evans makes 2-pt jump shot from 20 ft (assist by C. Villanueva),,85,92
397,4,2:16.0,,L. Scola makes 2-pt layup from 1 ft (assist by C. Joseph),85,94
398,4,2:00.0,J. Evans makes 2-pt dunk at rim (assist by C. Villanueva),,87,94
399,4,1:48.0,,Personal foul by J. Jenkins (drawn by D. DeRozan),87,94
400,4,1:48.0,,D. DeRozan misses free throw 1 of 2,87,94
401,4,1:48.0,,Offensive rebound by Team,87,94
402,4,1:48.0,,D. DeRozan makes free throw 2 of 2,87,95
403,4,1:36.0,C. Villanueva makes 2-pt jump shot from 5 ft (assist by J. Barea),,89,95
404,4,1:24.0,,Turnover by C. Joseph (bad pass; steal by C. Villanueva),89,95
405,4,1:20.0,C. Villanueva makes 2-pt layup at rim,,91,95
406,4,1:07.0,,Shooting block foul by J. Anderson (drawn by D. DeRozan),91,95
407,4,1:07.0,,D. DeRozan misses free throw 1 of 2,91,95
408,4,1:07.0,,Offensive rebound by Team,91,95
409,4,1:07.0,,D. DeRozan makes free throw 2 of 2,91,96
410,4,1:00.0,J. Jenkins misses 3-pt jump shot from 22 ft,,91,96
411,4,1:00.0,Offensive rebound by Team,,91,96
412,4,1:00.0,,Loose ball foul by D. DeRozan (drawn by J. Evans),91,96
413,4,0:53.0,C. Villanueva misses 3-pt jump shot from 24 ft,,91,96
414,4,0:53.0,,Defensive rebound by D. DeRozan,91,96
415,4,0:45.0,,Shooting foul by J. Anderson (drawn by K. Lowry),91,96
416,4,0:45.0,,K. Lowry makes free throw 1 of 2,91,97
417,4,0:45.0,,Turnover by B. Biyombo (lane violation.),91,97
418,4,0:45.0,Dallas full timeout,,91,97
419,4,0:43.0,C. Villanueva makes 3-pt jump shot from 26 ft (assist by J. Barea),,94,97
420,4,0:34.0,,Personal foul by J. Jenkins (drawn by K. Lowry),94,97
421,4,0:34.0,,K. Lowry makes free throw 1 of 2,94,98
422,4,0:34.0,,K. Lowry makes free throw 2 of 2,94,99
423,4,0:26.0,J. Barea makes 3-pt jump shot from 26 ft,,97,99
424,4,0:16.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by K. Lowry),97,101
425,4,0:16.0,Dallas full timeout,,97,101
426,4,0:16.0,,T. Ross enters the game for L. Scola,97,101
427,4,0:12.0,J. Evans makes 2-pt layup from 1 ft (assist by J. Barea),,99,101
428,4,0:12.0,Shooting foul by D. DeRozan (drawn by J. Evans),,99,101
429,4,0:12.0,,L. Scola enters the game for T. Ross,99,101
430,4,0:12.0,J. Evans misses free throw 1 of 1,,99,101
431,4,0:11.0,,Defensive rebound by K. Lowry,99,101
432,4,0:11.0,,Toronto full timeout,99,101
433,4,0:11.0,,T. Ross enters the game for B. Biyombo,99,101
434,4,0:11.0,,Personal take foul by J. Evans (drawn by T. Ross),99,101
435,4,0:11.0,,T. Ross makes free throw 1 of 2,99,102
436,4,0:11.0,,B. Biyombo enters the game for L. Scola,99,102
437,4,0:11.0,,T. Ross makes free throw 2 of 2,99,103
438,4,0:04.0,J. Barea misses 3-pt jump shot from 30 ft,,99,103
439,4,0:03.0,Offensive rebound by J. Jenkins,,99,103
440,4,0:01.0,J. Jenkins misses 2-pt jump shot from 17 ft,,99,103
441,4,0:00.0,,Defensive rebound by C. Joseph,99,103
