,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,INDIANA_ACTION,SAN ANTONIO_SCORE,INDIANA_SCORE
392,4,4:20.0,D. West enters the game for T. Duncan,,82,88
393,4,4:20.0,,M. Turner enters the game for J. Hill,82,88
394,4,4:20.0,San Antonio full timeout,,82,88
395,4,4:04.0,Shooting foul by M. Turner (drawn by K. Leonard),,82,88
396,4,4:04.0,K. Leonard misses free throw 1 of 2,,82,88
397,4,4:04.0,Offensive rebound by Team,,82,88
398,4,4:04.0,K. Leonard makes free throw 2 of 2,,83,88
399,4,3:48.0,,I. Mahinmi misses 2-pt hook shot from 8 ft,83,88
400,4,3:48.0,Defensive rebound by D. Green,,83,88
401,4,3:37.0,M. Ginóbili misses 2-pt layup from 1 ft,,83,88
402,4,3:36.0,,Defensive rebound by M. Turner,83,88
403,4,3:28.0,,M. Ellis misses 2-pt jump shot from 17 ft,83,88
404,4,3:27.0,Defensive rebound by K. Leonard,,83,88
405,4,3:19.0,K. Leonard misses 2-pt jump shot from 9 ft,,83,88
406,4,3:19.0,,Defensive rebound by G. Hill,83,88
407,4,3:02.0,,M. Turner misses 2-pt jump shot from 19 ft,83,88
408,4,3:01.0,,Offensive rebound by I. Mahinmi,83,88
409,4,2:54.0,,M. Ellis makes 2-pt layup from 1 ft (assist by I. Mahinmi),83,90
410,4,2:39.0,Personal foul by M. Ellis (drawn by K. Leonard),,83,90
411,4,2:39.0,Official timeout,,83,90
412,4,2:39.0,P. Mills enters the game for D. Green,,83,90
413,4,2:39.0,T. Duncan enters the game for D. West,,83,90
414,4,2:39.0,,J. Hill enters the game for I. Mahinmi,83,90
415,4,2:39.0,K. Leonard makes free throw 1 of 2,,84,90
416,4,2:39.0,K. Leonard makes free throw 2 of 2,,85,90
417,4,2:15.0,,J. Hill misses 2-pt jump shot from 19 ft,85,90
418,4,2:13.0,Defensive rebound by P. Mills,,85,90
419,4,1:56.0,T. Duncan misses 2-pt layup from 2 ft,,85,90
420,4,1:55.0,Offensive rebound by L. Aldridge,,85,90
421,4,1:55.0,L. Aldridge makes 2-pt layup at rim,,87,90
422,4,1:42.0,,Shooting foul by L. Aldridge (drawn by M. Ellis),87,90
423,4,1:42.0,,M. Ellis makes free throw 1 of 2,87,91
424,4,1:42.0,,I. Mahinmi enters the game for M. Turner,87,91
425,4,1:42.0,A. Miller enters the game for M. Ginóbili,,87,91
426,4,1:42.0,,M. Ellis makes free throw 2 of 2,87,92
427,4,1:24.0,K. Leonard misses 3-pt jump shot from 25 ft,,87,92
428,4,1:22.0,Offensive rebound by P. Mills,,87,92
429,4,1:12.0,Personal foul by G. Hill (drawn by P. Mills),,87,92
430,4,1:12.0,P. Mills makes free throw 1 of 2,,88,92
431,4,1:12.0,,M. Turner enters the game for I. Mahinmi,88,92
432,4,1:12.0,P. Mills makes free throw 2 of 2,,89,92
433,4,0:56.0,,P. George misses 2-pt jump shot from 20 ft,89,92
434,4,0:55.0,Defensive rebound by Team,,89,92
435,4,0:55.0,San Antonio full timeout,,89,92
436,4,0:55.0,,I. Mahinmi enters the game for M. Turner,89,92
437,4,0:48.0,P. Mills misses 3-pt jump shot from 26 ft,,89,92
438,4,0:47.0,,Defensive rebound by Team,89,92
439,4,0:47.0,,M. Turner enters the game for I. Mahinmi,89,92
440,4,0:47.0,D. Green enters the game for A. Miller,,89,92
441,4,0:27.0,,M. Ellis makes 2-pt layup at rim,89,94
442,4,0:19.0,K. Leonard makes 2-pt layup at rim,,91,94
443,4,0:16.0,,P. George makes 2-pt layup at rim,91,96
444,4,0:16.0,,Shooting foul by K. Leonard (drawn by P. George),91,96
445,4,0:16.0,,I. Mahinmi enters the game for M. Turner,91,96
446,4,0:16.0,,P. George makes free throw 1 of 1,91,97
447,4,0:16.0,San Antonio full timeout,,91,97
448,4,0:16.0,,S. Hill enters the game for J. Hill,91,97
449,4,0:15.0,Turnover by T. Duncan (bad pass; steal by I. Mahinmi),,91,97
450,4,0:14.0,,Personal take foul by L. Aldridge (drawn by S. Hill),91,97
451,4,0:14.0,,S. Hill makes free throw 1 of 2,91,98
452,4,0:14.0,,S. Hill makes free throw 2 of 2,91,99
453,4,0:03.0,D. Green misses 3-pt jump shot from 28 ft,,91,99
454,4,0:02.0,,Defensive rebound by I. Mahinmi,91,99
