,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
382,4,3:32.0,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),,99,106
383,4,3:08.0,,D. Motiejūnas misses 2-pt hook shot from 10 ft,99,106
384,4,3:07.0,,Offensive rebound by Team,99,106
385,4,3:01.0,,J. Harden misses 3-pt jump shot from 23 ft,99,106
386,4,3:00.0,Defensive rebound by A. Wiggins,,99,106
387,4,2:53.0,Turnover by A. Wiggins (bad pass; steal by J. Terry),,99,106
388,4,2:48.0,,J. Harden misses 2-pt jump shot from 3 ft (block by K. Towns),99,106
389,4,2:47.0,Defensive rebound by R. Rubio,,99,106
390,4,2:41.0,Personal foul by M. Beasley,,99,106
391,4,2:41.0,,Houston full timeout,99,106
392,4,2:41.0,,P. Beverley enters the game for J. Terry,99,106
393,4,2:41.0,K. Towns makes free throw 1 of 2,,100,106
394,4,2:41.0,K. Towns misses free throw 2 of 2,,100,106
395,4,2:41.0,,Defensive rebound by J. Harden,100,106
396,4,2:23.0,,M. Beasley misses 2-pt layup from 1 ft,100,106
397,4,2:22.0,,Offensive rebound by D. Motiejūnas,100,106
398,4,2:21.0,,D. Motiejūnas makes 2-pt layup from 2 ft,100,108
399,4,2:20.0,,Violation by Team (delay of game),100,108
400,4,2:02.0,Turnover by A. Wiggins (lost ball; steal by D. Motiejūnas),,100,108
401,4,1:58.0,,M. Beasley makes 2-pt dunk at rim (assist by T. Ariza),100,110
402,4,1:58.0,Minnesota full timeout,,100,110
403,4,1:50.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by R. Rubio),,103,110
404,4,1:32.0,,M. Beasley makes 2-pt layup at rim (assist by J. Harden),103,112
405,4,1:23.0,Z. LaVine makes 3-pt jump shot from 27 ft (assist by R. Rubio),,106,112
406,4,1:00.0,,J. Harden makes 2-pt jump shot from 18 ft,106,114
407,4,0:50.0,G. Dieng makes 2-pt layup from 2 ft (assist by Z. LaVine),,108,114
408,4,0:28.0,,J. Harden misses 2-pt jump shot from 18 ft,108,114
409,4,0:27.0,Defensive rebound by G. Dieng,,108,114
410,4,0:17.0,K. Towns misses 3-pt jump shot from 24 ft,,108,114
411,4,0:16.0,,Defensive rebound by J. Harden,108,114
412,4,0:11.0,,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),108,116
413,4,0:06.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,111,116
