,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BROOKLYN_ACTION,NEW ORLEANS_SCORE,BROOKLYN_SCORE
380,4,6:16.0,J. Hamilton misses 3-pt jump shot from 23 ft,,93,79
381,4,6:15.0,,Defensive rebound by H. Sims,93,79
382,4,6:03.0,,Shooting foul by L. Babbitt (drawn by T. Robinson),93,79
383,4,6:03.0,,T. Robinson misses free throw 1 of 2,93,79
384,4,6:03.0,,Offensive rebound by Team,93,79
385,4,6:03.0,A. Ajinça enters the game for K. Perkins,,93,79
386,4,6:03.0,D. Cunningham enters the game for L. Babbitt,,93,79
387,4,6:03.0,,T. Robinson makes free throw 2 of 2,93,80
388,4,5:49.0,Turnover by A. Ajinça (3 sec),,93,80
389,4,5:49.0,Official timeout,,93,80
390,4,5:40.0,,Turnover by S. Kilpatrick (lost ball; steal by A. Ajinça),93,80
391,4,5:34.0,J. Hamilton makes 2-pt layup from 2 ft,,95,80
392,4,5:10.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft (block by A. Ajinça),95,80
393,4,5:09.0,,Offensive rebound by S. Kilpatrick,95,80
394,4,5:06.0,,S. Larkin misses 2-pt layup from 1 ft (block by A. Ajinça),95,80
395,4,5:05.0,,Offensive rebound by Team,95,80
396,4,5:05.0,,Turnover by Team (shot clock),95,80
397,4,4:53.0,Personal foul by S. Kilpatrick,,95,80
398,4,4:53.0,,M. Brown enters the game for S. Kilpatrick,95,80
399,4,4:48.0,T. Frazier makes 2-pt jump shot from 6 ft,,97,80
400,4,4:32.0,,H. Sims makes 2-pt jump shot from 15 ft (assist by S. Larkin),97,82
401,4,4:10.0,D. Cunningham misses 2-pt jump shot from 17 ft,,97,82
402,4,4:09.0,,Defensive rebound by M. Brown,97,82
403,4,3:57.0,,H. Sims misses 2-pt jump shot from 15 ft,97,82
404,4,3:56.0,Defensive rebound by J. Hamilton,,97,82
405,4,3:39.0,T. Frazier misses 2-pt layup from 2 ft,,97,82
406,4,3:38.0,Offensive rebound by A. Ajinça,,97,82
407,4,3:37.0,A. Ajinça makes 2-pt dunk at rim,,99,82
408,4,3:25.0,,H. Sims makes 2-pt layup at rim (assist by S. Larkin),99,84
409,4,3:09.0,J. Ennis misses 3-pt jump shot from 23 ft,,99,84
410,4,3:08.0,,Defensive rebound by H. Sims,99,84
411,4,3:05.0,,Turnover by M. Brown (offensive goaltending),99,84
412,4,2:48.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Frazier),,101,84
413,4,2:47.0,,Brooklyn full timeout,101,84
414,4,2:42.0,Violation by T. Frazier (kicked ball),,101,84
415,4,2:33.0,,M. Brown misses 3-pt jump shot from 23 ft,101,84
416,4,2:32.0,Defensive rebound by J. Hamilton,,101,84
417,4,2:18.0,D. Cunningham misses 2-pt jump shot from 9 ft,,101,84
418,4,2:17.0,,Defensive rebound by T. Robinson,101,84
419,4,2:05.0,,Turnover by W. Ellington (bad pass; steal by T. Frazier),101,84
420,4,2:01.0,J. Hamilton makes 2-pt layup from 2 ft (assist by T. Frazier),,103,84
421,4,2:01.0,Shooting foul by M. Brown (drawn by J. Hamilton),,103,84
422,4,2:01.0,,S. Karasev enters the game for T. Robinson,103,84
423,4,2:01.0,,S. Kilpatrick enters the game for H. Sims,103,84
424,4,2:01.0,,W. Reed enters the game for W. Ellington,103,84
425,4,2:01.0,,C. McCullough enters the game for S. Larkin,103,84
426,4,2:01.0,J. Hamilton misses free throw 1 of 1,,103,84
427,4,2:00.0,,Defensive rebound by S. Kilpatrick,103,84
428,4,1:46.0,,Turnover by S. Kilpatrick (lost ball),103,84
429,4,1:46.0,L. Babbitt enters the game for D. Cunningham,,103,84
430,4,1:30.0,Shooting foul by M. Brown (drawn by J. Hamilton),,103,84
431,4,1:30.0,,S. Larkin enters the game for M. Brown,103,84
432,4,1:30.0,J. Hamilton misses free throw 1 of 2,,103,84
433,4,1:30.0,Offensive rebound by Team,,103,84
434,4,1:30.0,J. Hamilton makes free throw 2 of 2,,104,84
435,4,1:15.0,,Personal foul by J. Ennis,104,84
436,4,1:15.0,,H. Sims enters the game for W. Reed,104,84
437,4,1:07.0,,C. McCullough misses 2-pt jump shot from 17 ft,104,84
438,4,1:06.0,Defensive rebound by J. Hamilton,,104,84
439,4,0:48.0,J. Hamilton makes 2-pt layup from 2 ft (assist by L. Babbitt),,106,84
440,4,0:27.0,,C. McCullough misses 2-pt layup from 1 ft (block by A. Ajinça),106,84
441,4,0:26.0,Defensive rebound by Team,,106,84
442,4,0:18.0,T. Frazier misses 3-pt jump shot from 24 ft,,106,84
443,4,0:18.0,,Defensive rebound by Team,106,84
444,4,0:14.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by S. Larkin),106,87
