,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
385,4,7:33.0,Turnover by L. Barbosa (bad pass),,113,93
386,4,7:24.0,,Shooting foul by D. Green (drawn by B. Knight),113,93
387,4,7:24.0,,B. Knight makes free throw 1 of 2,113,94
388,4,7:24.0,,B. Knight makes free throw 2 of 2,113,95
389,4,7:16.0,Shooting foul by S. Weems (drawn by D. Green),,113,95
390,4,7:16.0,D. Green makes free throw 1 of 2,,114,95
391,4,7:16.0,D. Green makes free throw 2 of 2,,115,95
392,4,7:07.0,,T. Warren makes 2-pt jump shot from 8 ft,115,97
393,4,6:55.0,Turnover by D. Green (bad pass; steal by B. Knight),,115,97
394,4,6:55.0,Loose ball foul by D. Green (drawn by B. Knight),,115,97
395,4,6:34.0,,A. Goodwin misses 2-pt jump shot from 5 ft (block by K. Thompson),115,97
396,4,6:33.0,Defensive rebound by L. Barbosa,,115,97
397,4,6:20.0,D. Green makes 2-pt layup from 2 ft,,117,97
398,4,6:06.0,,B. Knight makes 2-pt layup at rim,117,99
399,4,5:50.0,L. Barbosa makes 2-pt layup at rim (assist by D. Green),,119,99
400,4,5:38.0,,A. Goodwin misses 2-pt jump shot from 19 ft,119,99
401,4,5:36.0,Defensive rebound by S. Livingston,,119,99
402,4,5:17.0,Shooting foul by A. Goodwin (drawn by S. Livingston),,119,99
403,4,5:17.0,Official timeout,,119,99
404,4,5:17.0,,D. Booker enters the game for S. Weems,119,99
405,4,5:17.0,S. Livingston makes free throw 1 of 2,,120,99
406,4,5:17.0,S. Livingston makes free throw 2 of 2,,121,99
407,4,5:09.0,,Turnover by D. Booker (bad pass; steal by I. Clark),121,99
408,4,5:05.0,I. Clark makes 2-pt layup at rim,,123,99
409,4,4:51.0,,T. Warren makes 2-pt jump shot from 16 ft (assist by E. Bledsoe),123,101
410,4,4:22.0,L. Barbosa makes 3-pt jump shot from 23 ft (assist by D. Green),,126,101
411,4,4:14.0,,Shooting foul by D. Green (drawn by A. Goodwin),126,101
412,4,4:14.0,,A. Goodwin makes free throw 1 of 2,126,102
413,4,4:14.0,J. Thompson enters the game for D. Green,,126,102
414,4,4:14.0,B. Rush enters the game for S. Livingston,,126,102
415,4,4:14.0,,A. Len enters the game for E. Bledsoe,126,102
416,4,4:14.0,,S. Weems enters the game for B. Knight,126,102
417,4,4:14.0,,A. Goodwin misses free throw 2 of 2,126,102
418,4,4:12.0,Defensive rebound by K. Thompson,,126,102
419,4,3:55.0,Turnover by K. Thompson (bad pass; steal by T. Warren),,126,102
420,4,3:53.0,,T. Warren makes 2-pt dunk at rim,126,104
421,4,3:49.0,Golden State full timeout,,126,104
422,4,3:49.0,D. Green enters the game for K. Thompson,,126,104
423,4,3:33.0,I. Clark makes 2-pt jump shot from 10 ft,,128,104
424,4,3:13.0,,Shooting foul by J. Thompson (drawn by A. Goodwin),128,104
425,4,3:13.0,,A. Goodwin makes free throw 1 of 2,128,105
426,4,3:13.0,,A. Goodwin makes free throw 2 of 2,128,106
427,4,2:57.0,I. Clark misses 2-pt layup from 2 ft,,128,106
428,4,2:55.0,Offensive rebound by D. Green,,128,106
429,4,2:55.0,D. Green makes 2-pt layup at rim,,130,106
430,4,2:50.0,,Personal take foul by D. Green (drawn by D. Booker),130,106
431,4,2:50.0,,D. Booker makes free throw 1 of 2,130,107
432,4,2:50.0,F. Ezeli enters the game for D. Green,,130,107
433,4,2:50.0,,D. Booker misses free throw 2 of 2,130,107
434,4,2:49.0,Defensive rebound by F. Ezeli,,130,107
435,4,2:36.0,Turnover by I. Clark (bad pass; steal by A. Goodwin),,130,107
436,4,2:33.0,,Shooting foul by F. Ezeli (drawn by A. Goodwin),130,107
437,4,2:33.0,,A. Goodwin makes free throw 1 of 2,130,108
438,4,2:33.0,,A. Goodwin misses free throw 2 of 2,130,108
439,4,2:32.0,Defensive rebound by J. Thompson,,130,108
440,4,2:24.0,Personal foul by T. Warren (drawn by J. Thompson),,130,108
441,4,2:20.0,B. Rush makes 3-pt jump shot from 26 ft (assist by J. Thompson),,133,108
442,4,2:04.0,,D. Booker makes 2-pt layup from 2 ft (assist by S. Weems),133,110
443,4,2:04.0,,Shooting foul by I. Clark (drawn by D. Booker),133,110
444,4,2:04.0,,D. Booker makes free throw 1 of 1,133,111
445,4,1:52.0,B. Rush misses 2-pt jump shot from 18 ft,,133,111
446,4,1:49.0,,Defensive rebound by S. Weems,133,111
447,4,1:45.0,,D. Booker misses 2-pt jump shot from 6 ft (block by F. Ezeli),133,111
448,4,1:43.0,Defensive rebound by F. Ezeli,,133,111
449,4,1:38.0,B. Rush misses 3-pt jump shot from 24 ft,,133,111
450,4,1:36.0,,Defensive rebound by A. Goodwin,133,111
451,4,1:33.0,,A. Goodwin makes 2-pt layup from 2 ft,133,113
452,4,1:33.0,,Shooting foul by I. Clark (drawn by A. Goodwin),133,113
453,4,1:33.0,,A. Goodwin makes free throw 1 of 1,133,114
454,4,1:20.0,B. Rush misses 2-pt dunk at rim,,133,114
455,4,1:17.0,,Defensive rebound by A. Len,133,114
456,4,1:10.0,,T. Warren misses 2-pt jump shot from 17 ft,133,114
457,4,1:08.0,Defensive rebound by J. Thompson,,133,114
458,4,0:58.0,I. Clark misses 3-pt jump shot from 24 ft,,133,114
459,4,0:56.0,,Defensive rebound by T. Warren,133,114
460,4,0:45.0,,Shooting foul by F. Ezeli (drawn by A. Len),133,114
461,4,0:45.0,,A. Len makes free throw 1 of 2,133,115
462,4,0:45.0,,A. Len makes free throw 2 of 2,133,116
463,4,0:34.0,F. Ezeli makes 2-pt jump shot from 17 ft (assist by I. Clark),,135,116
464,4,0:21.0,,T. Warren misses 2-pt layup from 2 ft,135,116
465,4,0:18.0,,Offensive rebound by A. Len,135,116
466,4,0:18.0,,A. Len misses 2-pt layup from 2 ft,135,116
467,4,0:15.0,Defensive rebound by B. Rush,,135,116
