,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,GOLDEN STATE_ACTION,CHARLOTTE_SCORE,GOLDEN STATE_SCORE
384,4,1:05.0,,D. Green makes 2-pt dunk at rim,101,111
385,4,1:05.0,,Violation by Team (delay of game),101,111
386,4,0:57.0,C. Zeller misses 2-pt layup from 2 ft,,101,111
387,4,0:56.0,,Defensive rebound by K. Thompson,101,111
388,4,0:43.0,,S. Curry misses 3-pt jump shot from 26 ft,101,111
389,4,0:41.0,Defensive rebound by J. Lamb,,101,111
390,4,0:33.0,J. Lin misses 3-pt jump shot from 26 ft,,101,111
391,4,0:32.0,,Defensive rebound by K. Thompson,101,111
392,4,0:18.0,,K. Thompson misses 3-pt jump shot from 25 ft,101,111
393,4,0:17.0,Defensive rebound by M. Williams,,101,111
394,4,0:03.0,J. Lamb misses 3-pt jump shot from 26 ft,,101,111
395,4,0:03.0,,Defensive rebound by S. Curry,101,111
