,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
384,4,7:41.0,,Shooting foul by E. Freedom (drawn by J. Nurkić),114,85
385,4,7:41.0,,J. Nurkić makes free throw 1 of 2,114,86
386,4,7:41.0,,J. Nurkić makes free throw 2 of 2,114,87
387,4,7:21.0,E. Freedom makes 2-pt layup from 1 ft,,116,87
388,4,6:57.0,,A. Toupane makes 3-pt jump shot from 23 ft (assist by J. Lauvergne),116,90
389,4,6:40.0,E. Freedom misses 2-pt jump shot from 18 ft,,116,90
390,4,6:39.0,,Defensive rebound by Team,116,90
391,4,6:39.0,Loose ball foul by S. Ibaka,,116,90
392,4,6:39.0,,J. Lauvergne makes free throw 1 of 2,116,91
393,4,6:39.0,C. Payne enters the game for S. Ibaka,,116,91
394,4,6:39.0,N. Collison enters the game for D. Waiters,,116,91
395,4,6:39.0,,N. Jokić enters the game for J. Nurkić,116,91
396,4,6:39.0,,J. Lauvergne makes free throw 2 of 2,116,92
397,4,6:31.0,Turnover by R. Foye (bad pass),,116,92
398,4,6:15.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by D. Augustin),116,94
399,4,5:58.0,C. Payne makes 2-pt jump shot from 13 ft,,118,94
400,4,5:46.0,,A. Toupane misses 3-pt jump shot from 23 ft,118,94
401,4,5:45.0,Defensive rebound by N. Collison,,118,94
402,4,5:33.0,C. Payne makes 3-pt jump shot from 26 ft (assist by N. Collison),,121,94
403,4,5:32.0,,Denver full timeout,121,94
404,4,5:32.0,N. Mohammed enters the game for E. Freedom,,121,94
405,4,5:32.0,,G. Harris enters the game for W. Barton,121,94
406,4,5:11.0,,Turnover by D. Augustin (lost ball),121,94
407,4,4:58.0,Turnover by N. Collison (bad pass; steal by A. Toupane),,121,94
408,4,4:52.0,,A. Toupane misses 2-pt layup from 2 ft,121,94
409,4,4:50.0,Defensive rebound by N. Collison,,121,94
410,4,4:41.0,C. Payne misses 3-pt jump shot from 24 ft,,121,94
411,4,4:41.0,,Defensive rebound by G. Harris,121,94
412,4,4:36.0,,D. Augustin misses 3-pt jump shot from 26 ft,121,94
413,4,4:34.0,Defensive rebound by N. Collison,,121,94
414,4,4:24.0,R. Foye misses 3-pt jump shot from 26 ft,,121,94
415,4,4:23.0,,Defensive rebound by G. Harris,121,94
416,4,4:16.0,,Shooting foul by A. Morrow (drawn by G. Harris),121,94
417,4,4:16.0,,G. Harris makes free throw 1 of 2,121,95
418,4,4:16.0,K. Singler enters the game for R. Foye,,121,95
419,4,4:16.0,,G. Harris misses free throw 2 of 2,121,95
420,4,4:15.0,Defensive rebound by N. Collison,,121,95
421,4,4:06.0,Turnover by C. Payne (bad pass; steal by D. Augustin),,121,95
422,4,4:00.0,,D. Augustin makes 3-pt jump shot from 22 ft (assist by G. Harris),121,98
423,4,3:36.0,N. Collison misses 2-pt layup from 2 ft,,121,98
424,4,3:35.0,Offensive rebound by N. Mohammed,,121,98
425,4,3:34.0,N. Mohammed makes 2-pt layup from 1 ft,,123,98
426,4,3:27.0,,Denver full timeout,123,98
427,4,3:27.0,,J. Sampson enters the game for G. Harris,123,98
428,4,3:16.0,,Turnover by D. Augustin (bad pass; steal by C. Payne),123,98
429,4,2:59.0,Turnover by N. Mohammed (lost ball),,123,98
430,4,2:59.0,Official timeout,,123,98
431,4,2:41.0,,J. Lauvergne misses 2-pt layup from 2 ft,123,98
432,4,2:40.0,Defensive rebound by K. Singler,,123,98
433,4,2:38.0,Shooting block foul by A. Toupane (drawn by C. Payne),,123,98
434,4,2:38.0,C. Payne makes free throw 1 of 2,,124,98
435,4,2:38.0,C. Payne misses free throw 2 of 2,,124,98
436,4,2:37.0,,Defensive rebound by J. Lauvergne,124,98
437,4,2:25.0,,J. Sampson misses 3-pt jump shot from 26 ft,124,98
438,4,2:25.0,Defensive rebound by N. Mohammed,,124,98
439,4,2:02.0,A. Morrow misses 3-pt jump shot from 26 ft,,124,98
440,4,2:01.0,,Defensive rebound by J. Lauvergne,124,98
441,4,1:47.0,,J. Lauvergne misses 2-pt dunk at rim (block by N. Collison),124,98
442,4,1:46.0,,Offensive rebound by Team,124,98
443,4,1:38.0,,Shooting foul by N. Mohammed (drawn by D. Augustin),124,98
444,4,1:38.0,,D. Augustin makes free throw 1 of 2,124,99
445,4,1:38.0,,D. Augustin makes free throw 2 of 2,124,100
446,4,1:38.0,,Technical foul by N. Jokić,124,100
447,4,1:38.0,Technical foul by N. Mohammed,,124,100
448,4,1:22.0,Turnover by K. Singler (bad pass; steal by D. Augustin),,124,100
449,4,1:11.0,,N. Jokić misses 3-pt jump shot from 27 ft,124,100
450,4,1:11.0,Defensive rebound by K. Singler,,124,100
451,4,0:57.0,C. Payne misses 3-pt jump shot from 27 ft,,124,100
452,4,0:56.0,Offensive rebound by N. Collison,,124,100
453,4,0:49.0,N. Mohammed misses 2-pt jump shot from 20 ft,,124,100
454,4,0:49.0,,Defensive rebound by A. Toupane,124,100
455,4,0:47.0,,A. Toupane makes 2-pt layup from 1 ft,124,102
456,4,0:32.0,C. Payne misses 2-pt layup from 2 ft (block by N. Jokić),,124,102
457,4,0:30.0,,Defensive rebound by N. Jokić,124,102
458,4,0:25.0,,D. Augustin misses 3-pt jump shot from 24 ft,124,102
459,4,0:22.0,Defensive rebound by N. Collison,,124,102
460,4,0:02.0,Turnover by Team (bad pass),,124,102
