,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
385,4,2:39.0,,W. Matthews misses 3-pt jump shot from 25 ft,87,96
386,4,2:38.0,,Offensive rebound by D. Nowitzki,87,96
387,4,2:36.0,,D. Nowitzki misses 2-pt layup from 2 ft,87,96
388,4,2:35.0,Defensive rebound by J. Leuer,,87,96
389,4,2:30.0,T. Warren makes 2-pt layup from 2 ft (assist by A. Goodwin),,89,96
390,4,2:30.0,Shooting foul by W. Matthews (drawn by T. Warren),,89,96
391,4,2:30.0,Phoenix full timeout,,89,96
392,4,2:30.0,T. Warren makes free throw 1 of 1,,90,96
393,4,2:04.0,,Turnover by D. Williams (bad pass; steal by T. Warren),90,96
394,4,2:00.0,Turnover by S. Weems (bad pass; steal by R. Felton),,90,96
395,4,1:55.0,,Shooting foul by E. Bledsoe (drawn by D. Nowitzki),90,96
396,4,1:55.0,,D. Nowitzki makes free throw 1 of 2,90,97
397,4,1:55.0,,D. Nowitzki makes free throw 2 of 2,90,98
398,4,1:46.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,90,98
399,4,1:45.0,,Defensive rebound by W. Matthews,90,98
400,4,1:29.0,,W. Matthews misses 3-pt jump shot from 24 ft,90,98
401,4,1:28.0,Defensive rebound by A. Goodwin,,90,98
402,4,1:21.0,Shooting foul by D. Harris (drawn by E. Bledsoe),,90,98
403,4,1:21.0,E. Bledsoe makes free throw 1 of 3,,91,98
404,4,1:21.0,E. Bledsoe misses free throw 2 of 3,,91,98
405,4,1:21.0,Offensive rebound by Team,,91,98
406,4,1:21.0,E. Bledsoe makes free throw 3 of 3,,92,98
407,4,1:01.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),92,101
408,4,0:51.0,Shooting foul by D. Nowitzki (drawn by A. Goodwin),,92,101
409,4,0:51.0,A. Goodwin misses free throw 1 of 2,,92,101
410,4,0:51.0,Offensive rebound by Team,,92,101
411,4,0:51.0,A. Goodwin misses free throw 2 of 2,,92,101
412,4,0:51.0,,Defensive rebound by D. Williams,92,101
413,4,0:33.0,,D. Williams misses 2-pt jump shot from 5 ft,92,101
414,4,0:32.0,Defensive rebound by E. Bledsoe,,92,101
415,4,0:19.0,E. Bledsoe misses 2-pt jump shot from 4 ft,,92,101
416,4,0:18.0,Offensive rebound by J. Leuer,,92,101
417,4,0:18.0,J. Leuer misses 2-pt layup from 1 ft,,92,101
418,4,0:17.0,Offensive rebound by J. Leuer,,92,101
419,4,0:17.0,Shooting foul by R. Felton (drawn by J. Leuer),,92,101
420,4,0:17.0,J. Leuer makes free throw 1 of 2,,93,101
421,4,0:17.0,J. Leuer makes free throw 2 of 2,,94,101
422,4,0:14.0,,Personal take foul by J. Leuer (drawn by R. Felton),94,101
423,4,0:14.0,,R. Felton makes free throw 1 of 2,94,102
424,4,0:14.0,,D. Powell enters the game for D. Nowitzki,94,102
425,4,0:14.0,,J. Barea enters the game for D. Williams,94,102
426,4,0:14.0,,R. Felton makes free throw 2 of 2,94,103
427,4,0:14.0,Phoenix full timeout,,94,103
428,4,0:11.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,94,103
429,4,0:10.0,,Defensive rebound by D. Powell,94,103
430,4,0:08.0,,Personal foul by J. Leuer (drawn by D. Powell),94,103
431,4,0:08.0,,D. Powell makes free throw 1 of 2,94,104
432,4,0:08.0,,D. Powell misses free throw 2 of 2,94,104
433,4,0:07.0,Defensive rebound by J. Leuer,,94,104
434,4,0:01.0,A. Goodwin misses 3-pt jump shot from 24 ft,,94,104
435,4,0:00.0,Offensive rebound by Team,,94,104
