,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
385,4,8:56.0,R. Gay misses 3-pt jump shot from 24 ft,,89,87
386,4,8:56.0,,Defensive rebound by K. Perkins,89,87
387,4,8:40.0,,J. Holiday makes 2-pt layup from 1 ft,89,89
388,4,8:39.0,Sacramento full timeout,,89,89
389,4,8:39.0,R. Rondo enters the game for O. Casspi,,89,89
390,4,8:39.0,,A. Davis enters the game for R. Anderson,89,89
391,4,8:27.0,R. Rondo makes 2-pt jump shot from 11 ft,,91,89
392,4,8:09.0,,A. Davis misses 3-pt jump shot from 25 ft,91,89
393,4,8:08.0,Defensive rebound by D. Cousins,,91,89
394,4,8:01.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Gay),,94,89
395,4,7:44.0,,T. Douglas misses 3-pt jump shot from 25 ft,94,89
396,4,7:43.0,Defensive rebound by D. Cousins,,94,89
397,4,7:25.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. Collison),,97,89
398,4,7:24.0,,New Orleans full timeout,97,89
399,4,7:24.0,,R. Anderson enters the game for K. Perkins,97,89
400,4,7:24.0,,D. Cunningham enters the game for T. Douglas,97,89
401,4,7:24.0,,N. Cole enters the game for A. Gee,97,89
402,4,7:06.0,,N. Cole misses 3-pt jump shot from 24 ft,97,89
403,4,7:05.0,,Offensive rebound by R. Anderson,97,89
404,4,7:03.0,,R. Anderson misses 2-pt layup from 1 ft (block by D. Cousins),97,89
405,4,7:03.0,,Offensive rebound by R. Anderson,97,89
406,4,7:02.0,,Shooting foul by D. Cousins (drawn by R. Anderson),97,89
407,4,7:02.0,,R. Anderson misses free throw 1 of 2,97,89
408,4,7:02.0,,Offensive rebound by Team,97,89
409,4,7:02.0,,R. Anderson makes free throw 2 of 2,97,90
410,4,6:40.0,R. Rondo makes 3-pt jump shot from 23 ft,,100,90
411,4,6:25.0,,R. Anderson makes 2-pt jump shot from 9 ft (assist by N. Cole),100,92
412,4,6:07.0,Shooting foul by A. Davis (drawn by M. Belinelli),,100,92
413,4,6:07.0,M. Belinelli makes free throw 1 of 2,,101,92
414,4,6:07.0,M. Belinelli makes free throw 2 of 2,,102,92
415,4,5:59.0,,J. Holiday makes 3-pt jump shot from 25 ft,102,95
416,4,5:36.0,R. Gay makes 2-pt dunk from 1 ft (assist by D. Cousins),,104,95
417,4,5:26.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),104,97
418,4,5:06.0,D. Cousins misses 2-pt layup from 2 ft (block by A. Davis),,104,97
419,4,5:04.0,Offensive rebound by D. Cousins,,104,97
420,4,5:02.0,D. Cousins makes 2-pt layup at rim,,106,97
421,4,4:48.0,,A. Davis misses 2-pt layup at rim,106,97
422,4,4:47.0,,Offensive rebound by R. Anderson,106,97
423,4,4:43.0,,R. Anderson makes 2-pt hook shot from 6 ft,106,99
424,4,4:21.0,Turnover by D. Cousins (lost ball; steal by N. Cole),,106,99
425,4,4:18.0,,Shooting foul by M. Belinelli (drawn by N. Cole),106,99
426,4,4:18.0,,N. Cole misses free throw 1 of 2,106,99
427,4,4:18.0,,Offensive rebound by Team,106,99
428,4,4:18.0,,N. Cole makes free throw 2 of 2,106,100
429,4,4:02.0,D. Cousins makes 2-pt hook shot from 5 ft,,108,100
430,4,3:53.0,,A. Davis misses 2-pt layup from 2 ft,108,100
431,4,3:52.0,Defensive rebound by R. Gay,,108,100
432,4,3:51.0,Turnover by R. Gay (bad pass; steal by R. Anderson),,108,100
433,4,3:50.0,,R. Anderson makes 2-pt dunk at rim,108,102
434,4,3:22.0,R. Gay misses 2-pt jump shot from 18 ft,,108,102
435,4,3:21.0,,Defensive rebound by A. Davis,108,102
436,4,3:11.0,,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),108,104
437,4,3:11.0,,Shooting foul by D. Cousins (drawn by A. Davis),108,104
438,4,3:11.0,Sacramento full timeout,,108,104
439,4,3:11.0,,A. Davis misses free throw 1 of 1,108,104
440,4,3:10.0,Defensive rebound by R. Gay,,108,104
441,4,2:59.0,Personal foul by D. Cunningham (drawn by D. Cousins),,108,104
442,4,2:59.0,Official timeout,,108,104
443,4,2:48.0,Turnover by D. Collison (bad pass; steal by J. Holiday),,108,104
444,4,2:44.0,,D. Cunningham makes 2-pt dunk at rim (assist by J. Holiday),108,106
445,4,2:24.0,Shooting foul by A. Davis (drawn by D. Cousins),,108,106
446,4,2:24.0,D. Cousins makes free throw 1 of 2,,109,106
447,4,2:24.0,D. Cousins makes free throw 2 of 2,,110,106
448,4,2:12.0,,J. Holiday misses 2-pt layup from 2 ft,110,106
449,4,2:11.0,,Offensive rebound by A. Davis,110,106
450,4,2:11.0,,A. Davis makes 2-pt dunk at rim,110,108
451,4,1:49.0,D. Cousins misses 2-pt layup from 1 ft,,110,108
452,4,1:48.0,,Defensive rebound by A. Davis,110,108
453,4,1:43.0,,Turnover by J. Holiday (bad pass; steal by D. Collison),110,108
454,4,1:37.0,Turnover by R. Rondo (lost ball; steal by D. Cunningham),,110,108
455,4,1:30.0,,New Orleans full timeout,110,108
456,4,1:30.0,Q. Acy enters the game for M. Belinelli,,110,108
457,4,1:22.0,,Personal foul by R. Rondo (drawn by J. Holiday),110,108
458,4,1:13.0,,D. Cunningham misses 3-pt jump shot from 22 ft,110,108
459,4,1:12.0,Defensive rebound by Q. Acy,,110,108
460,4,0:58.0,Personal foul by N. Cole (drawn by D. Cousins),,110,108
461,4,0:58.0,M. Belinelli enters the game for Q. Acy,,110,108
462,4,0:58.0,,K. Perkins enters the game for R. Anderson,110,108
463,4,0:47.0,D. Cousins misses 2-pt layup from 1 ft (block by K. Perkins),,110,108
464,4,0:46.0,,Defensive rebound by J. Holiday,110,108
465,4,0:45.0,,New Orleans full timeout,110,108
466,4,0:45.0,,R. Anderson enters the game for K. Perkins,110,108
467,4,0:45.0,Q. Acy enters the game for M. Belinelli,,110,108
468,4,0:36.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by N. Cole),110,111
469,4,0:36.0,Sacramento full timeout,,110,111
470,4,0:36.0,,K. Perkins enters the game for R. Anderson,110,111
471,4,0:36.0,M. Belinelli enters the game for Q. Acy,,110,111
472,4,0:28.0,D. Collison misses 2-pt layup at rim,,110,111
473,4,0:27.0,,Defensive rebound by J. Holiday,110,111
474,4,0:13.0,,J. Holiday makes 2-pt jump shot from 18 ft,110,113
475,4,0:13.0,Sacramento full timeout,,110,113
476,4,0:13.0,,A. Gee enters the game for K. Perkins,110,113
477,4,0:08.0,R. Gay makes 2-pt layup from 1 ft,,112,113
478,4,0:07.0,,Personal take foul by R. Rondo (drawn by N. Cole),112,113
479,4,0:07.0,,N. Cole makes free throw 1 of 2,112,114
480,4,0:07.0,,N. Cole makes free throw 2 of 2,112,115
481,4,0:03.0,Turnover by D. Collison (lost ball; steal by J. Holiday),,112,115
