,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
396,3,0:00.0,P. Hairston makes 2-pt jump shot from 8 ft (assist by R. McCallum),,56,97
397,4,11:43.0,J. Green misses 2-pt dunk at rim,,56,97
398,4,11:43.0,,Defensive rebound by Team,56,97
399,4,11:29.0,,K. McDaniels makes 3-pt jump shot from 25 ft,56,100
400,4,11:12.0,Turnover by P. Hairston (bad pass; steal by A. Goudelock),,56,100
401,4,11:07.0,,K. McDaniels makes 2-pt dunk at rim (assist by A. Goudelock),56,102
402,4,10:34.0,J. Green misses 3-pt jump shot from 23 ft,,56,102
403,4,10:33.0,Offensive rebound by J. Martin,,56,102
404,4,10:32.0,J. Martin makes 2-pt layup from 2 ft,,58,102
405,4,10:23.0,,Personal take foul by P. Hairston,58,102
406,4,10:23.0,B. Weber enters the game for P. Hairston,,58,102
407,4,10:13.0,,A. Goudelock makes 3-pt jump shot from 24 ft,58,105
408,4,9:56.0,B. Weber misses 2-pt jump shot from 12 ft,,58,105
409,4,9:55.0,Offensive rebound by A. Stepheson,,58,105
410,4,9:55.0,A. Stepheson makes 2-pt layup from 1 ft,,60,105
411,4,9:43.0,,A. Goudelock misses 3-pt jump shot from 25 ft,60,105
412,4,9:42.0,Defensive rebound by J. Martin,,60,105
413,4,9:35.0,Personal foul by K. McDaniels,,60,105
414,4,9:19.0,A. Stepheson makes 2-pt jump shot from 11 ft (assist by B. Weber),,62,105
415,4,8:58.0,,K. McDaniels misses 2-pt layup from 2 ft,62,105
416,4,8:57.0,Defensive rebound by A. Stepheson,,62,105
417,4,8:56.0,Personal foul by A. Goudelock,,62,105
418,4,8:56.0,Memphis full timeout,,62,105
419,4,8:44.0,A. Stepheson misses 2-pt hook shot from 6 ft,,62,105
420,4,8:43.0,,Defensive rebound by K. McDaniels,62,105
421,4,8:36.0,,M. Harrell makes 2-pt dunk at rim (assist by K. McDaniels),62,107
422,4,8:17.0,B. Weber misses 2-pt jump shot from 8 ft,,62,107
423,4,8:16.0,Offensive rebound by A. Stepheson,,62,107
424,4,8:16.0,A. Stepheson misses 2-pt layup at rim,,62,107
425,4,8:13.0,Offensive rebound by A. Stepheson,,62,107
426,4,8:13.0,A. Stepheson misses 2-pt layup from 1 ft (block by A. Goudelock),,62,107
427,4,8:11.0,Offensive rebound by B. Weber,,62,107
428,4,8:03.0,J. Martin misses 2-pt jump shot from 20 ft,,62,107
429,4,8:02.0,,Defensive rebound by K. McDaniels,62,107
430,4,7:50.0,Violation by B. Weber (kicked ball),,62,107
431,4,7:44.0,,A. Goudelock makes 2-pt jump shot from 22 ft,62,109
432,4,7:22.0,J. Green misses 3-pt jump shot from 24 ft,,62,109
433,4,7:21.0,,Defensive rebound by M. Harrell,62,109
434,4,7:15.0,,K. McDaniels misses 3-pt jump shot from 25 ft,62,109
435,4,7:13.0,,Offensive rebound by Team,62,109
436,4,7:00.0,,M. Harrell makes 2-pt layup from 2 ft,62,111
437,4,6:49.0,Personal foul by A. Goudelock,,62,111
438,4,6:36.0,R. McCallum misses 2-pt jump shot from 21 ft (block by M. Harrell),,62,111
439,4,6:34.0,Offensive rebound by A. Stepheson,,62,111
440,4,6:32.0,A. Stepheson misses 2-pt jump shot from 21 ft,,62,111
441,4,6:31.0,,Defensive rebound by M. Beasley,62,111
442,4,6:28.0,,M. Harrell makes 2-pt layup from 1 ft (assist by M. Beasley),62,113
443,4,6:08.0,J. Green misses 2-pt jump shot from 20 ft,,62,113
444,4,6:06.0,Offensive rebound by R. McCallum,,62,113
445,4,6:04.0,R. McCallum misses 2-pt jump shot from 8 ft,,62,113
446,4,6:04.0,Offensive rebound by A. Stepheson,,62,113
447,4,6:04.0,A. Stepheson makes 2-pt layup from 1 ft,,64,113
448,4,6:04.0,Shooting foul by C. Capela (drawn by A. Stepheson),,64,113
449,4,6:04.0,R. Hollins enters the game for J. Green,,64,113
450,4,6:04.0,A. Stepheson misses free throw 1 of 1,,64,113
451,4,6:04.0,,Defensive rebound by M. Harrell,64,113
452,4,5:57.0,,Turnover by M. Beasley (bad pass; steal by R. McCallum),64,113
453,4,5:50.0,R. McCallum misses 2-pt layup from 1 ft,,64,113
454,4,5:49.0,Offensive rebound by A. Stepheson,,64,113
455,4,5:49.0,A. Stepheson makes 2-pt layup from 1 ft,,66,113
456,4,5:49.0,Shooting foul by K. McDaniels (drawn by A. Stepheson),,66,113
457,4,5:49.0,,Houston full timeout,66,113
458,4,5:49.0,A. Stepheson misses free throw 1 of 1,,66,113
459,4,5:49.0,,Defensive rebound by C. Capela,66,113
460,4,5:36.0,,Shooting foul by R. McCallum (drawn by K. McDaniels),66,113
461,4,5:36.0,,K. McDaniels misses free throw 1 of 2,66,113
462,4,5:36.0,,Offensive rebound by Team,66,113
463,4,5:36.0,,K. McDaniels makes free throw 2 of 2,66,114
464,4,5:10.0,B. Weber misses 2-pt jump shot from 10 ft,,66,114
465,4,5:09.0,,Defensive rebound by M. Beasley,66,114
466,4,4:56.0,,M. Harrell makes 2-pt jump shot from 5 ft (assist by M. Beasley),66,116
467,4,4:44.0,R. Hollins misses 2-pt layup from 3 ft (block by M. Harrell),,66,116
468,4,4:43.0,Offensive rebound by B. Weber,,66,116
469,4,4:42.0,Personal foul by M. Harrell,,66,116
470,4,4:42.0,R. Hollins makes free throw 1 of 2,,67,116
471,4,4:42.0,R. Hollins misses free throw 2 of 2,,67,116
472,4,4:42.0,,Defensive rebound by C. Capela,67,116
473,4,4:35.0,,K. McDaniels misses 2-pt jump shot from 5 ft,67,116
474,4,4:34.0,,Offensive rebound by Team,67,116
475,4,4:34.0,Loose ball foul by A. Stepheson,,67,116
476,4,4:26.0,,A. Goudelock makes 2-pt jump shot from 6 ft,67,118
477,4,3:58.0,J. Martin misses 3-pt jump shot from 26 ft,,67,118
478,4,3:57.0,,Defensive rebound by C. Capela,67,118
479,4,3:49.0,,M. Harrell misses 3-pt jump shot from 24 ft,67,118
480,4,3:48.0,Defensive rebound by J. Martin,,67,118
481,4,3:36.0,J. Martin makes 2-pt jump shot from 20 ft (assist by R. McCallum),,69,118
482,4,3:19.0,,A. Goudelock makes 2-pt jump shot from 17 ft,69,120
483,4,3:05.0,Turnover by B. Weber (bad pass; steal by K. McDaniels),,69,120
484,4,3:01.0,,K. McDaniels makes 2-pt dunk at rim,69,122
485,4,2:47.0,A. Stepheson misses 2-pt jump shot from 3 ft,,69,122
486,4,2:46.0,,Defensive rebound by C. Capela,69,122
487,4,2:40.0,,Turnover by K. McDaniels (lost ball; steal by B. Weber),69,122
488,4,2:40.0,,Loose ball foul by K. McDaniels,69,122
489,4,2:40.0,Memphis full timeout,,69,122
490,4,2:40.0,B. Weber makes free throw 1 of 2,,70,122
491,4,2:40.0,B. Weber misses free throw 2 of 2,,70,122
492,4,2:40.0,Offensive rebound by A. Stepheson,,70,122
493,4,2:40.0,A. Stepheson makes 2-pt layup at rim,,72,122
494,4,2:25.0,,C. Capela makes 2-pt layup from 2 ft (assist by M. Harrell),72,124
495,4,2:25.0,,Shooting foul by A. Stepheson (drawn by C. Capela),72,124
496,4,2:25.0,J. Green enters the game for A. Stepheson,,72,124
497,4,2:25.0,,C. Capela misses free throw 1 of 1,72,124
498,4,2:25.0,Defensive rebound by R. Hollins,,72,124
499,4,2:03.0,R. McCallum makes 2-pt layup from 1 ft (assist by J. Green),,74,124
500,4,1:57.0,,M. Beasley misses 3-pt jump shot from 25 ft,74,124
501,4,1:56.0,Defensive rebound by R. Hollins,,74,124
502,4,1:53.0,Shooting block foul by C. Capela (drawn by J. Martin),,74,124
503,4,1:53.0,J. Martin makes free throw 1 of 2,,75,124
504,4,1:53.0,J. Martin makes free throw 2 of 2,,76,124
505,4,1:38.0,,K. McDaniels makes 2-pt jump shot from 5 ft,76,126
506,4,1:30.0,Turnover by R. McCallum (lost ball; steal by M. Harrell),,76,126
507,4,1:26.0,,C. Capela makes 2-pt dunk at rim (assist by M. Harrell),76,128
508,4,1:13.0,R. Hollins misses 2-pt hook shot from 7 ft,,76,128
509,4,1:12.0,,Defensive rebound by M. Beasley,76,128
510,4,1:00.0,,M. Beasley misses 2-pt jump shot from 6 ft,76,128
511,4,0:59.0,Defensive rebound by J. Green,,76,128
512,4,0:50.0,B. Weber makes 2-pt jump shot from 9 ft,,78,128
513,4,0:32.0,,A. Goudelock makes 2-pt jump shot from 12 ft,78,130
514,4,0:12.0,J. Green misses 3-pt jump shot,,78,130
515,4,0:11.0,Offensive rebound by J. Martin,,78,130
516,4,0:05.0,J. Green makes 3-pt jump shot (assist by R. McCallum),,81,130
