,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
385,4,1:33.0,,Offensive rebound by Team,91,76
386,4,1:33.0,C. Copeland enters the game for J. Parker,,91,76
387,4,1:33.0,,T. Johnson makes free throw 2 of 2,91,77
388,4,1:19.0,T. Ennis misses 2-pt jump shot from 17 ft,,91,77
389,4,1:18.0,,Defensive rebound by H. Whiteside,91,77
390,4,1:06.0,,J. Winslow misses 2-pt jump shot from 16 ft,91,77
391,4,1:05.0,,Offensive rebound by H. Whiteside,91,77
392,4,1:04.0,,Shooting foul by M. Plumlee (drawn by H. Whiteside),91,77
393,4,1:04.0,,H. Whiteside makes free throw 1 of 2,91,78
394,4,1:04.0,,H. Whiteside misses free throw 2 of 2,91,78
395,4,1:03.0,Defensive rebound by J. O'Bryant,,91,78
396,4,0:44.0,C. Copeland misses 3-pt jump shot from 24 ft,,91,78
397,4,0:43.0,,Defensive rebound by H. Whiteside,91,78
398,4,0:35.0,,Shooting foul by T. Ennis (drawn by J. Richardson),91,78
399,4,0:35.0,,J. Richardson misses free throw 1 of 2,91,78
400,4,0:35.0,,Offensive rebound by Team,91,78
401,4,0:35.0,,J. Richardson makes free throw 2 of 2,91,79
402,4,0:11.0,T. Ennis misses 2-pt hook shot from 9 ft,,91,79
403,4,0:10.0,,Defensive rebound by H. Whiteside,91,79
