,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
385,4,7:53.0,D. Cousins makes free throw 2 of 2,,91,104
386,4,7:38.0,,V. Carter misses 2-pt jump shot from 6 ft,91,104
387,4,7:36.0,Defensive rebound by O. Casspi,,91,104
388,4,7:33.0,D. Collison misses 3-pt jump shot from 25 ft,,91,104
389,4,7:31.0,Offensive rebound by J. Anderson,,91,104
390,4,7:31.0,Personal foul by M. Barnes (drawn by J. Anderson),,91,104
391,4,7:31.0,,Technical foul by M. Barnes,91,104
392,4,7:31.0,D. Collison makes technical free throw,,92,104
393,4,7:13.0,D. Cousins misses 2-pt jump shot from 19 ft,,92,104
394,4,7:13.0,Offensive rebound by R. Gay,,92,104
395,4,7:11.0,R. Gay makes 2-pt jump shot from 10 ft,,94,104
396,4,7:11.0,,Memphis full timeout,94,104
397,4,7:11.0,,M. Gasol enters the game for R. Hollins,94,104
398,4,7:11.0,R. Rondo enters the game for J. Anderson,,94,104
399,4,6:49.0,,M. Gasol misses 2-pt jump shot from 11 ft,94,104
400,4,6:47.0,Defensive rebound by R. Gay,,94,104
401,4,6:31.0,R. Gay makes 2-pt layup from 1 ft (assist by R. Rondo),,96,104
402,4,6:30.0,,Technical foul by V. Carter,96,104
403,4,6:30.0,D. Collison misses technical free throw,,96,104
404,4,6:30.0,,Offensive rebound by Team,96,104
405,4,6:30.0,,T. Allen enters the game for V. Carter,96,104
406,4,6:14.0,,M. Conley misses 2-pt jump shot from 19 ft,96,104
407,4,6:14.0,Defensive rebound by R. Rondo,,96,104
408,4,5:54.0,Shooting foul by M. Barnes (drawn by R. Gay),,96,104
409,4,5:54.0,R. Gay makes free throw 1 of 3,,97,104
410,4,5:54.0,R. Gay makes free throw 2 of 3,,98,104
411,4,5:54.0,R. Gay makes free throw 3 of 3,,99,104
412,4,5:49.0,,Personal foul by R. Rondo (drawn by M. Conley),99,104
413,4,5:40.0,,J. Green misses 2-pt jump shot from 4 ft,99,104
414,4,5:37.0,Defensive rebound by R. Gay,,99,104
415,4,5:26.0,O. Casspi misses 3-pt jump shot from 24 ft,,99,104
416,4,5:22.0,Offensive rebound by R. Gay,,99,104
417,4,5:22.0,R. Gay misses 2-pt dunk at rim,,99,104
418,4,5:22.0,Offensive rebound by D. Collison,,99,104
419,4,5:20.0,Turnover by D. Collison (lost ball; steal by M. Conley),,99,104
420,4,5:18.0,,T. Allen misses 2-pt layup at rim,99,104
421,4,5:18.0,Defensive rebound by D. Cousins,,99,104
422,4,5:18.0,Personal foul by M. Gasol (drawn by D. Cousins),,99,104
423,4,5:18.0,D. Cousins misses free throw 1 of 2,,99,104
424,4,5:18.0,Offensive rebound by Team,,99,104
425,4,5:18.0,,C. Lee enters the game for M. Barnes,99,104
426,4,5:18.0,D. Cousins makes free throw 2 of 2,,100,104
427,4,5:04.0,,Turnover by M. Gasol (lost ball; steal by R. Rondo),100,104
428,4,5:00.0,O. Casspi makes 2-pt dunk at rim (assist by D. Collison),,102,104
429,4,4:33.0,,M. Conley makes 2-pt jump shot from 20 ft,102,106
430,4,4:25.0,D. Cousins misses 2-pt layup from 1 ft,,102,106
431,4,4:23.0,,Defensive rebound by M. Conley,102,106
432,4,4:23.0,,Personal foul by R. Rondo (drawn by M. Conley),102,106
433,4,4:23.0,,Z. Randolph enters the game for J. Green,102,106
434,4,4:08.0,,Turnover by M. Conley (bad pass; steal by D. Cousins),102,106
435,4,3:58.0,D. Cousins misses 3-pt jump shot from 25 ft,,102,106
436,4,3:56.0,,Defensive rebound by T. Allen,102,106
437,4,3:44.0,,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),102,108
438,4,3:43.0,Sacramento full timeout,,102,108
439,4,3:32.0,R. Rondo misses 2-pt layup at rim,,102,108
440,4,3:30.0,,Defensive rebound by M. Conley,102,108
441,4,3:14.0,,M. Conley makes 2-pt jump shot from 5 ft (assist by M. Gasol),102,110
442,4,3:05.0,R. Rondo misses 2-pt jump shot from 20 ft,,102,110
443,4,3:05.0,Offensive rebound by Team,,102,110
444,4,3:05.0,,Loose ball foul by M. Gasol (drawn by R. Gay),102,110
445,4,3:05.0,R. Gay makes free throw 1 of 2,,103,110
446,4,3:05.0,R. Gay makes free throw 2 of 2,,104,110
447,4,2:51.0,,Personal foul by D. Cousins (drawn by M. Gasol),104,110
448,4,2:51.0,,M. Gasol makes free throw 1 of 2,104,111
449,4,2:51.0,,M. Gasol makes free throw 2 of 2,104,112
450,4,2:40.0,O. Casspi misses 3-pt jump shot from 26 ft,,104,112
451,4,2:39.0,,Defensive rebound by M. Gasol,104,112
452,4,2:39.0,,Personal foul by R. Rondo (drawn by M. Gasol),104,112
453,4,2:39.0,B. McLemore enters the game for R. Rondo,,104,112
454,4,2:39.0,,M. Gasol makes free throw 1 of 2,104,113
455,4,2:39.0,,M. Gasol makes free throw 2 of 2,104,114
456,4,2:27.0,Turnover by D. Cousins (bad pass; steal by C. Lee),,104,114
457,4,2:07.0,,Turnover by M. Gasol (lost ball; steal by D. Collison),104,114
458,4,2:02.0,D. Collison makes 2-pt layup from 1 ft (assist by O. Casspi),,106,114
459,4,2:02.0,Sacramento full timeout,,106,114
460,4,2:02.0,K. Koufos enters the game for D. Cousins,,106,114
461,4,1:43.0,,Turnover by Z. Randolph (bad pass; steal by D. Collison),106,114
462,4,1:39.0,D. Collison misses 2-pt layup at rim,,106,114
463,4,1:39.0,Offensive rebound by K. Koufos,,106,114
464,4,1:39.0,K. Koufos makes 2-pt layup at rim,,108,114
465,4,1:21.0,,M. Conley makes 2-pt jump shot from 7 ft,108,116
466,4,1:18.0,Personal foul by M. Conley (drawn by D. Collison),,108,116
467,4,1:18.0,D. Collison makes free throw 1 of 2,,109,116
468,4,1:18.0,D. Collison makes free throw 2 of 2,,110,116
469,4,1:03.0,,Personal foul by K. Koufos (drawn by M. Conley),110,116
470,4,1:03.0,,M. Conley misses free throw 1 of 2,110,116
471,4,1:03.0,,Offensive rebound by Team,110,116
472,4,1:03.0,,M. Conley makes free throw 2 of 2,110,117
473,4,1:03.0,Sacramento full timeout,,110,117
474,4,1:03.0,,J. Green enters the game for Z. Randolph,110,117
475,4,0:56.0,Personal foul by T. Allen (drawn by R. Gay),,110,117
476,4,0:56.0,R. Gay makes free throw 1 of 2,,111,117
477,4,0:56.0,W. Cauley-Stein enters the game for K. Koufos,,111,117
478,4,0:56.0,J. Anderson enters the game for B. McLemore,,111,117
479,4,0:56.0,R. Gay makes free throw 2 of 2,,112,117
480,4,0:40.0,,J. Green misses 2-pt jump shot from 18 ft,112,117
481,4,0:40.0,Defensive rebound by W. Cauley-Stein,,112,117
482,4,0:31.0,D. Collison makes 2-pt jump shot from 19 ft,,114,117
483,4,0:24.0,,Personal take foul by R. Gay (drawn by M. Conley),114,117
484,4,0:24.0,,M. Conley misses free throw 1 of 2,114,117
485,4,0:24.0,,Offensive rebound by Team,114,117
486,4,0:24.0,,M. Conley makes free throw 2 of 2,114,118
487,4,0:19.0,D. Collison makes 3-pt jump shot from 25 ft,,117,118
488,4,0:16.0,,Personal take foul by D. Collison (drawn by C. Lee),117,118
489,4,0:16.0,,C. Lee makes free throw 1 of 2,117,119
490,4,0:16.0,K. Koufos enters the game for J. Anderson,,117,119
491,4,0:16.0,,C. Lee makes free throw 2 of 2,117,120
492,4,0:16.0,Sacramento full timeout,,117,120
493,4,0:16.0,B. McLemore enters the game for W. Cauley-Stein,,117,120
494,4,0:09.0,Turnover by D. Collison (lost ball; steal by J. Green),,117,120
495,4,0:09.0,,Personal take foul by D. Collison (drawn by C. Lee),117,120
496,4,0:09.0,,C. Lee misses free throw 1 of 2,117,120
497,4,0:09.0,,Offensive rebound by Team,117,120
498,4,0:09.0,J. Anderson enters the game for K. Koufos,,117,120
499,4,0:09.0,,M. Barnes enters the game for M. Gasol,117,120
500,4,0:09.0,,C. Lee makes free throw 2 of 2,117,121
501,4,0:03.0,D. Collison misses 3-pt jump shot from 25 ft,,117,121
502,4,0:03.0,,Defensive rebound by C. Lee,117,121
