,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
379,4,9:03.0,,S. Larkin misses free throw 1 of 2,103,100
380,4,9:03.0,,Offensive rebound by Team,103,100
381,4,9:03.0,,W. Ellington enters the game for S. Kilpatrick,103,100
382,4,9:03.0,,B. Bogdanović enters the game for M. Brown,103,100
383,4,9:03.0,M. Thornton enters the game for A. Anderson,,103,100
384,4,9:03.0,,C. McCullough enters the game for R. Hollis-Jefferson,103,100
385,4,9:03.0,,S. Larkin misses free throw 2 of 2,103,100
386,4,9:02.0,Defensive rebound by M. Thornton,,103,100
387,4,8:39.0,J. Hickson makes 2-pt layup at rim,,105,100
388,4,8:27.0,,Turnover by B. Bogdanović (bad pass; steal by K. Oubre),105,100
389,4,8:12.0,K. Oubre misses 2-pt layup from 2 ft,,105,100
390,4,8:11.0,,Defensive rebound by H. Sims,105,100
391,4,8:02.0,,W. Ellington misses 3-pt jump shot from 23 ft,105,100
392,4,8:01.0,Defensive rebound by J. Eddie,,105,100
393,4,7:53.0,M. Thornton makes 2-pt jump shot from 17 ft,,107,100
394,4,7:53.0,,Brooklyn full timeout,107,100
395,4,7:38.0,,C. McCullough makes 2-pt layup from 2 ft (assist by S. Larkin),107,102
396,4,7:38.0,,Shooting foul by K. Oubre (drawn by C. McCullough),107,102
397,4,7:38.0,,C. McCullough misses free throw 1 of 1,107,102
398,4,7:37.0,Defensive rebound by G. Temple,,107,102
399,4,7:14.0,J. Hickson makes 2-pt layup from 2 ft,,109,102
400,4,7:03.0,,S. Larkin misses 3-pt jump shot from 24 ft,109,102
401,4,7:02.0,Defensive rebound by M. Thornton,,109,102
402,4,6:49.0,G. Temple makes 3-pt jump shot from 24 ft (assist by J. Hickson),,112,102
403,4,6:37.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,112,102
404,4,6:36.0,Defensive rebound by Team,,112,102
405,4,6:13.0,K. Oubre makes 2-pt layup from 2 ft (assist by J. Hickson),,114,102
406,4,6:01.0,,H. Sims misses 2-pt jump shot from 18 ft,114,102
407,4,6:00.0,Defensive rebound by G. Temple,,114,102
408,4,5:55.0,M. Thornton misses 3-pt jump shot from 27 ft,,114,102
409,4,5:54.0,,Defensive rebound by Team,114,102
410,4,5:54.0,Official timeout,,114,102
411,4,5:54.0,,M. Brown enters the game for B. Bogdanović,114,102
412,4,5:54.0,,R. Hollis-Jefferson enters the game for W. Ellington,114,102
413,4,5:54.0,,S. Kilpatrick enters the game for H. Sims,114,102
414,4,5:44.0,,Personal foul by G. Temple,114,102
415,4,5:36.0,,S. Larkin makes 2-pt layup from 2 ft,114,104
416,4,5:14.0,J. Eddie misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,114,104
417,4,5:12.0,,Defensive rebound by M. Brown,114,104
418,4,5:10.0,,Turnover by M. Brown (bad pass; steal by M. Thornton),114,104
419,4,5:05.0,J. Hickson makes 2-pt dunk from 1 ft (assist by M. Thornton),,116,104
420,4,4:56.0,,S. Kilpatrick misses 2-pt jump shot from 4 ft,116,104
421,4,4:55.0,Defensive rebound by J. Hickson,,116,104
422,4,4:39.0,J. Hickson misses 2-pt layup from 1 ft (block by C. McCullough),,116,104
423,4,4:39.0,,Defensive rebound by Team,116,104
424,4,4:28.0,,Shooting foul by K. Oubre (drawn by C. McCullough),116,104
425,4,4:28.0,,C. McCullough misses free throw 1 of 2,116,104
426,4,4:28.0,,Offensive rebound by Team,116,104
427,4,4:28.0,,C. McCullough misses free throw 2 of 2,116,104
428,4,4:27.0,,Offensive rebound by Team,116,104
429,4,4:27.0,,B. Bogdanović enters the game for C. McCullough,116,104
430,4,4:23.0,,R. Hollis-Jefferson makes 2-pt jump shot from 18 ft (assist by S. Kilpatrick),116,106
431,4,4:03.0,M. Thornton misses 2-pt jump shot from 17 ft,,116,106
432,4,4:02.0,,Defensive rebound by S. Kilpatrick,116,106
433,4,3:59.0,,B. Bogdanović makes 2-pt dunk at rim (assist by M. Brown),116,108
434,4,3:56.0,Washington full timeout,,116,108
435,4,3:32.0,J. Eddie misses 3-pt jump shot from 26 ft,,116,108
436,4,3:31.0,,Defensive rebound by B. Bogdanović,116,108
437,4,3:17.0,,M. Brown misses 3-pt jump shot from 24 ft,116,108
438,4,3:16.0,Defensive rebound by K. Oubre,,116,108
439,4,2:55.0,J. Hickson misses 2-pt jump shot from 5 ft,,116,108
440,4,2:54.0,Offensive rebound by M. Thornton,,116,108
441,4,2:51.0,M. Thornton makes 2-pt jump shot from 14 ft,,118,108
442,4,2:36.0,,M. Brown misses 3-pt jump shot from 24 ft,118,108
443,4,2:34.0,,Offensive rebound by B. Bogdanović,118,108
444,4,2:25.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,118,108
445,4,2:24.0,,Offensive rebound by M. Brown,118,108
446,4,2:20.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,118,108
447,4,2:19.0,Defensive rebound by M. Thornton,,118,108
448,4,1:57.0,J. Eddie misses 2-pt jump shot from 15 ft,,118,108
449,4,1:56.0,,Defensive rebound by B. Bogdanović,118,108
450,4,1:49.0,,M. Brown misses 3-pt jump shot from 23 ft,118,108
451,4,1:48.0,Defensive rebound by M. Thornton,,118,108
452,4,1:32.0,M. Thornton misses 2-pt jump shot from 9 ft,,118,108
453,4,1:31.0,Offensive rebound by J. Hickson,,118,108
454,4,1:26.0,J. Eddie misses 3-pt jump shot from 25 ft,,118,108
455,4,1:25.0,Offensive rebound by M. Thornton,,118,108
456,4,1:04.0,J. Hickson makes 2-pt layup from 1 ft (assist by J. Eddie),,120,108
457,4,1:04.0,,Brooklyn full timeout,120,108
458,4,1:04.0,,H. Sims enters the game for B. Bogdanović,120,108
459,4,1:04.0,,D. Sloan enters the game for R. Hollis-Jefferson,120,108
460,4,0:53.0,,S. Larkin misses 2-pt jump shot from 16 ft,120,108
461,4,0:52.0,Defensive rebound by K. Oubre,,120,108
462,4,0:32.0,Turnover by J. Hickson (3 sec),,120,108
463,4,0:22.0,,D. Sloan makes 3-pt jump shot from 23 ft (assist by S. Larkin),120,111
