,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
384,4,8:19.0,A. Wiggins makes 2-pt jump shot from 16 ft,,86,90
385,4,7:58.0,,D. Cunningham makes 2-pt jump shot from 15 ft (assist by N. Cole),86,92
386,4,7:36.0,Z. LaVine makes 2-pt jump shot from 5 ft (assist by R. Rubio),,88,92
387,4,7:21.0,,Personal foul by K. Towns (drawn by R. Anderson),88,92
388,4,7:21.0,,A. Gee enters the game for J. Holiday,88,92
389,4,7:21.0,,E. Gordon enters the game for T. Douglas,88,92
390,4,7:11.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by N. Cole),88,95
391,4,7:10.0,Minnesota full timeout,,88,95
392,4,6:59.0,A. Wiggins makes 2-pt jump shot from 5 ft,,90,95
393,4,6:42.0,,N. Cole makes 3-pt jump shot from 24 ft,90,98
394,4,6:22.0,Z. LaVine misses 3-pt jump shot from 25 ft,,90,98
395,4,6:21.0,Offensive rebound by Team,,90,98
396,4,6:07.0,K. Towns makes 2-pt layup from 2 ft,,92,98
397,4,6:07.0,Shooting foul by E. Gordon (drawn by K. Towns),,92,98
398,4,6:07.0,K. Towns makes free throw 1 of 1,,93,98
399,4,5:58.0,,Personal foul by R. Rubio (drawn by E. Gordon),93,98
400,4,5:58.0,,J. Holiday enters the game for A. Gee,93,98
401,4,5:46.0,,N. Cole misses 2-pt jump shot from 19 ft,93,98
402,4,5:44.0,Defensive rebound by K. Towns,,93,98
403,4,5:31.0,Z. LaVine makes 2-pt layup from 1 ft (assist by K. Towns),,95,98
404,4,5:24.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by J. Holiday),95,100
405,4,5:09.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,97,100
406,4,5:00.0,,Personal foul by Z. LaVine (drawn by J. Holiday),97,100
407,4,4:50.0,,Personal foul by Z. LaVine (drawn by E. Gordon),97,100
408,4,4:50.0,,E. Gordon makes free throw 1 of 2,97,101
409,4,4:50.0,,K. Perkins enters the game for N. Cole,97,101
410,4,4:50.0,,E. Gordon misses free throw 2 of 2,97,101
411,4,4:49.0,Defensive rebound by G. Dieng,,97,101
412,4,4:34.0,K. Towns misses 2-pt jump shot from 18 ft,,97,101
413,4,4:33.0,,Defensive rebound by J. Holiday,97,101
414,4,4:12.0,,D. Cunningham misses 3-pt jump shot from 24 ft,97,101
415,4,4:11.0,Defensive rebound by K. Towns,,97,101
416,4,3:57.0,Z. LaVine makes 2-pt jump shot from 18 ft (assist by K. Towns),,99,101
417,4,3:48.0,,J. Holiday makes 2-pt layup from 2 ft,99,103
418,4,3:33.0,K. Towns makes 2-pt jump shot from 18 ft (assist by R. Rubio),,101,103
419,4,3:19.0,,Turnover by J. Holiday (bad pass; steal by K. Towns),101,103
420,4,3:10.0,A. Wiggins misses 2-pt jump shot from 10 ft,,101,103
421,4,3:09.0,,Defensive rebound by K. Perkins,101,103
422,4,2:52.0,,J. Holiday misses 2-pt layup from 1 ft (block by G. Dieng),101,103
423,4,2:51.0,Defensive rebound by G. Dieng,,101,103
424,4,2:43.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),,104,103
425,4,2:42.0,,New Orleans full timeout,104,103
426,4,2:42.0,,N. Cole enters the game for K. Perkins,104,103
427,4,2:22.0,,E. Gordon misses 2-pt jump shot from 21 ft,104,103
428,4,2:21.0,Defensive rebound by R. Rubio,,104,103
429,4,2:04.0,Z. LaVine makes 2-pt layup from 1 ft (assist by A. Wiggins),,106,103
430,4,1:55.0,,E. Gordon makes 3-pt jump shot from 24 ft,106,106
431,4,1:42.0,Z. LaVine misses 3-pt jump shot from 27 ft,,106,106
432,4,1:41.0,,Defensive rebound by R. Anderson,106,106
433,4,1:37.0,,Shooting foul by Z. LaVine (drawn by E. Gordon),106,106
434,4,1:37.0,,E. Gordon makes free throw 1 of 2,106,107
435,4,1:37.0,,K. Perkins enters the game for N. Cole,106,107
436,4,1:37.0,,E. Gordon makes free throw 2 of 2,106,108
437,4,1:18.0,G. Dieng misses 2-pt jump shot from 15 ft,,106,108
438,4,1:17.0,,Defensive rebound by J. Holiday,106,108
439,4,1:10.0,,R. Anderson misses 3-pt jump shot from 25 ft,106,108
440,4,1:09.0,Defensive rebound by K. Towns,,106,108
441,4,0:53.0,Shooting foul by D. Cunningham (drawn by A. Wiggins),,106,108
442,4,0:53.0,A. Wiggins makes free throw 1 of 2,,107,108
443,4,0:53.0,,N. Cole enters the game for K. Perkins,107,108
444,4,0:53.0,A. Wiggins makes free throw 2 of 2,,108,108
445,4,0:43.0,,J. Holiday misses 2-pt jump shot from 19 ft,108,108
446,4,0:42.0,Defensive rebound by K. Towns,,108,108
447,4,0:26.0,G. Dieng makes 2-pt layup from 2 ft (assist by K. Towns),,110,108
448,4,0:20.0,,New Orleans full timeout,110,108
449,4,0:20.0,,L. Babbitt enters the game for D. Cunningham,110,108
450,4,0:12.0,,Personal foul by G. Dieng (drawn by E. Gordon),110,108
451,4,0:12.0,,E. Gordon makes free throw 1 of 2,110,109
452,4,0:12.0,,D. Cunningham enters the game for L. Babbitt,110,109
453,4,0:12.0,,A. Gee enters the game for N. Cole,110,109
454,4,0:12.0,,E. Gordon makes free throw 2 of 2,110,110
455,4,0:12.0,Minnesota full timeout,,110,110
456,4,0:12.0,,N. Cole enters the game for R. Anderson,110,110
457,4,0:04.0,Shooting block foul by E. Gordon (drawn by A. Wiggins),,110,110
458,4,0:04.0,A. Wiggins makes free throw 1 of 2,,111,110
459,4,0:04.0,,L. Babbitt enters the game for D. Cunningham,111,110
460,4,0:04.0,,R. Anderson enters the game for A. Gee,111,110
461,4,0:04.0,A. Wiggins makes free throw 2 of 2,,112,110
462,4,0:01.0,,Turnover by J. Holiday (bad pass; steal by G. Dieng),112,110
