,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
374,4,7:57.0,,G. Vásquez misses 3-pt jump shot from 24 ft,72,93
375,4,7:56.0,Defensive rebound by A. Tolliver,,72,93
376,4,7:49.0,S. Johnson misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),,72,93
377,4,7:48.0,,Defensive rebound by J. O'Bryant,72,93
378,4,7:34.0,,Personal block foul by A. Tolliver (drawn by G. Antetokounmpo),72,93
379,4,7:26.0,,Shooting foul by A. Tolliver (drawn by G. Antetokounmpo),72,93
380,4,7:26.0,,G. Antetokounmpo makes free throw 1 of 2,72,94
381,4,7:26.0,,J. Parker enters the game for J. O'Bryant,72,94
382,4,7:26.0,,G. Antetokounmpo makes free throw 2 of 2,72,95
383,4,7:15.0,D. Hilliard misses 2-pt jump shot from 8 ft,,72,95
384,4,7:14.0,Offensive rebound by A. Baynes,,72,95
385,4,7:13.0,A. Baynes misses 2-pt layup from 3 ft,,72,95
386,4,7:12.0,Offensive rebound by Team,,72,95
387,4,7:09.0,D. Hilliard misses 3-pt jump shot from 24 ft,,72,95
388,4,7:07.0,,Defensive rebound by G. Vásquez,72,95
389,4,6:48.0,,Shooting foul by A. Baynes (drawn by G. Antetokounmpo),72,95
390,4,6:48.0,,G. Antetokounmpo makes free throw 1 of 2,72,96
391,4,6:48.0,S. Blake enters the game for S. Dinwiddie,,72,96
392,4,6:48.0,,G. Antetokounmpo makes free throw 2 of 2,72,97
393,4,6:37.0,S. Johnson makes 2-pt layup at rim (assist by A. Baynes),,74,97
394,4,6:19.0,,G. Antetokounmpo misses 2-pt layup at rim,74,97
395,4,6:17.0,Defensive rebound by A. Baynes,,74,97
396,4,6:05.0,A. Tolliver misses 2-pt jump shot from 15 ft,,74,97
397,4,6:04.0,Offensive rebound by Team,,74,97
398,4,6:04.0,R. Bullock enters the game for D. Hilliard,,74,97
399,4,5:54.0,Turnover by A. Tolliver (bad pass; steal by J. Bayless),,74,97
400,4,5:31.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by O. Mayo),74,99
401,4,5:17.0,A. Tolliver misses 3-pt jump shot from 23 ft,,74,99
402,4,5:15.0,Offensive rebound by A. Baynes,,74,99
403,4,5:12.0,A. Baynes misses 2-pt layup from 2 ft,,74,99
404,4,5:11.0,Offensive rebound by A. Tolliver,,74,99
405,4,5:11.0,A. Tolliver makes 2-pt dunk at rim,,76,99
406,4,4:59.0,,Shooting foul by S. Blake (drawn by J. Bayless),76,99
407,4,4:59.0,Official timeout,,76,99
408,4,4:59.0,J. Anthony enters the game for A. Baynes,,76,99
409,4,4:59.0,,J. Bayless misses free throw 1 of 2,76,99
410,4,4:59.0,,Offensive rebound by Team,76,99
411,4,4:59.0,,J. Bayless makes free throw 2 of 2,76,100
412,4,4:46.0,S. Johnson misses 2-pt jump shot from 17 ft,,76,100
413,4,4:45.0,,Defensive rebound by G. Antetokounmpo,76,100
414,4,4:24.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),76,102
415,4,4:13.0,Shooting foul by O. Mayo (drawn by A. Tolliver),,76,102
416,4,4:13.0,A. Tolliver makes free throw 1 of 2,,77,102
417,4,4:13.0,,R. Vaughn enters the game for O. Mayo,77,102
418,4,4:13.0,A. Tolliver makes free throw 2 of 2,,78,102
419,4,3:56.0,,Turnover by R. Vaughn (bad pass; steal by J. Anthony),78,102
420,4,3:39.0,S. Blake makes 2-pt layup from 3 ft (assist by J. Anthony),,80,102
421,4,3:22.0,,J. Parker misses 2-pt jump shot from 15 ft,80,102
422,4,3:19.0,Defensive rebound by J. Anthony,,80,102
423,4,3:08.0,S. Blake misses 3-pt jump shot from 25 ft,,80,102
424,4,3:06.0,,Defensive rebound by R. Vaughn,80,102
425,4,2:50.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Vásquez),80,104
426,4,2:30.0,R. Bullock misses 2-pt layup from 1 ft,,80,104
427,4,2:29.0,Offensive rebound by J. Anthony,,80,104
428,4,2:19.0,Shooting foul by G. Antetokounmpo (drawn by J. Anthony),,80,104
429,4,2:19.0,Detroit full timeout,,80,104
430,4,2:19.0,,C. Copeland enters the game for G. Antetokounmpo,80,104
431,4,2:19.0,,M. Plumlee enters the game for J. Parker,80,104
432,4,2:19.0,J. Anthony makes free throw 1 of 2,,81,104
433,4,2:19.0,J. Anthony makes free throw 2 of 2,,82,104
434,4,2:04.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by C. Copeland),82,107
435,4,1:49.0,Turnover by S. Johnson (lost ball; steal by R. Vaughn),,82,107
436,4,1:36.0,,G. Vásquez makes 2-pt layup at rim,82,109
437,4,1:17.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by S. Blake),,85,109
438,4,1:00.0,,R. Vaughn misses 3-pt jump shot from 24 ft,85,109
439,4,0:59.0,Defensive rebound by A. Tolliver,,85,109
440,4,0:51.0,A. Tolliver makes 3-pt jump shot from 27 ft (assist by S. Blake),,88,109
441,4,0:34.0,,G. Vásquez misses 2-pt jump shot from 14 ft,88,109
442,4,0:33.0,Defensive rebound by R. Bullock,,88,109
443,4,0:28.0,S. Johnson misses 2-pt layup from 1 ft (block by R. Vaughn),,88,109
444,4,0:28.0,Offensive rebound by Team,,88,109
445,4,0:18.0,R. Bullock misses 3-pt jump shot from 26 ft,,88,109
446,4,0:16.0,Offensive rebound by J. Anthony,,88,109
447,4,0:12.0,Turnover by J. Anthony (bad pass; steal by J. Bayless),,88,109
