,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
391,4,11:11.0,,I. Canaan misses 3-pt jump shot from 24 ft,84,79
392,4,11:08.0,Defensive rebound by H. Whiteside,,84,79
393,4,10:55.0,G. Green makes 2-pt jump shot from 15 ft (assist by G. Dragić),,86,79
394,4,10:42.0,,H. Thompson makes 2-pt layup from 2 ft,86,81
395,4,10:31.0,G. Dragić misses 2-pt layup from 2 ft,,86,81
396,4,10:30.0,Offensive rebound by Team,,86,81
397,4,10:28.0,G. Green makes 2-pt jump shot from 12 ft (assist by J. Richardson),,88,81
398,4,10:10.0,,H. Thompson misses 2-pt jump shot from 8 ft,88,81
399,4,10:08.0,Defensive rebound by H. Whiteside,,88,81
400,4,10:00.0,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),,90,81
401,4,9:50.0,,E. Brand makes 2-pt jump shot from 15 ft (assist by T. McConnell),90,83
402,4,9:25.0,J. Richardson misses 2-pt jump shot from 14 ft,,90,83
403,4,9:25.0,Offensive rebound by Team,,90,83
404,4,9:25.0,,Loose ball foul by H. Thompson (drawn by L. Deng),90,83
405,4,9:25.0,,R. Covington enters the game for H. Thompson,90,83
406,4,9:13.0,G. Dragić makes 2-pt jump shot from 11 ft (assist by J. Richardson),,92,83
407,4,8:55.0,,Personal foul by G. Dragić (drawn by E. Brand),92,83
408,4,8:55.0,Official timeout,,92,83
409,4,8:43.0,,T. McConnell misses 2-pt jump shot from 14 ft,92,83
410,4,8:41.0,Defensive rebound by G. Dragić,,92,83
411,4,8:28.0,G. Green makes 2-pt jump shot from 15 ft (assist by G. Dragić),,94,83
412,4,8:10.0,,Turnover by T. McConnell (bad pass; steal by G. Dragić),94,83
413,4,8:02.0,Turnover by J. Richardson (bad pass),,94,83
414,4,8:02.0,,J. Grant enters the game for T. McConnell,94,83
415,4,7:52.0,,Shooting foul by H. Whiteside (drawn by I. Smith),94,83
416,4,7:52.0,,I. Smith misses free throw 1 of 2,94,83
417,4,7:52.0,,Offensive rebound by Team,94,83
418,4,7:52.0,,R. Holmes enters the game for E. Brand,94,83
419,4,7:52.0,,I. Smith makes free throw 2 of 2,94,84
420,4,7:41.0,G. Green misses 2-pt jump shot from 16 ft,,94,84
421,4,7:39.0,Offensive rebound by J. Richardson,,94,84
422,4,7:34.0,Personal foul by I. Canaan (drawn by G. Dragić),,94,84
423,4,7:26.0,H. Whiteside misses 2-pt jump shot from 9 ft,,94,84
424,4,7:25.0,,Defensive rebound by I. Smith,94,84
425,4,7:14.0,,I. Smith misses 2-pt layup from 2 ft,94,84
426,4,7:11.0,,Offensive rebound by J. Grant,94,84
427,4,7:06.0,,R. Covington misses 3-pt jump shot from 24 ft,94,84
428,4,7:04.0,Defensive rebound by J. Richardson,,94,84
429,4,6:50.0,Shooting foul by J. Grant (drawn by G. Dragić),,94,84
430,4,6:50.0,G. Dragić makes free throw 1 of 2,,95,84
431,4,6:50.0,G. Dragić makes free throw 2 of 2,,96,84
432,4,6:34.0,,I. Canaan makes 2-pt jump shot from 17 ft,96,86
433,4,6:14.0,G. Green makes 3-pt jump shot from 25 ft (assist by G. Dragić),,99,86
434,4,6:14.0,,Philadelphia full timeout,99,86
435,4,5:54.0,,R. Covington misses 3-pt jump shot from 26 ft,99,86
436,4,5:52.0,Defensive rebound by G. Dragić,,99,86
437,4,5:49.0,G. Green misses 2-pt layup from 2 ft,,99,86
438,4,5:45.0,,Defensive rebound by J. Grant,99,86
439,4,5:39.0,,I. Canaan misses 2-pt jump shot from 6 ft,99,86
440,4,5:37.0,Defensive rebound by G. Green,,99,86
441,4,5:28.0,Personal foul by R. Holmes (drawn by H. Whiteside),,99,86
442,4,5:28.0,H. Whiteside makes free throw 1 of 2,,100,86
443,4,5:28.0,,H. Thompson enters the game for I. Canaan,100,86
444,4,5:28.0,H. Whiteside makes free throw 2 of 2,,101,86
445,4,5:14.0,,I. Smith makes 2-pt jump shot from 17 ft,101,88
446,4,4:55.0,G. Green misses 3-pt jump shot from 25 ft,,101,88
447,4,4:53.0,,Defensive rebound by R. Holmes,101,88
448,4,4:45.0,,H. Thompson misses 2-pt jump shot from 20 ft,101,88
449,4,4:43.0,Defensive rebound by H. Whiteside,,101,88
450,4,4:38.0,G. Green makes 3-pt jump shot from 25 ft (assist by G. Dragić),,104,88
451,4,4:28.0,,R. Holmes makes 2-pt dunk at rim (assist by H. Thompson),104,90
452,4,4:11.0,G. Green misses 3-pt jump shot from 26 ft,,104,90
453,4,4:09.0,,Defensive rebound by I. Smith,104,90
454,4,4:02.0,,I. Smith misses 2-pt layup from 2 ft,104,90
455,4,4:01.0,Defensive rebound by H. Whiteside,,104,90
456,4,3:57.0,G. Dragić makes 2-pt layup from 1 ft (assist by H. Whiteside),,106,90
457,4,3:56.0,,Philadelphia full timeout,106,90
458,4,3:43.0,,H. Thompson misses 2-pt jump shot from 20 ft,106,90
459,4,3:41.0,Defensive rebound by H. Whiteside,,106,90
460,4,3:32.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,108,90
461,4,3:17.0,,R. Covington makes 2-pt layup from 1 ft (assist by H. Thompson),108,92
462,4,2:59.0,G. Green misses 2-pt jump shot from 6 ft,,108,92
463,4,2:57.0,Offensive rebound by H. Whiteside,,108,92
464,4,2:57.0,Shooting foul by R. Covington (drawn by H. Whiteside),,108,92
465,4,2:57.0,H. Whiteside makes free throw 1 of 2,,109,92
466,4,2:57.0,H. Whiteside makes free throw 2 of 2,,110,92
467,4,2:46.0,,R. Covington misses 3-pt jump shot from 25 ft,110,92
468,4,2:44.0,,Offensive rebound by H. Thompson,110,92
469,4,2:42.0,,H. Thompson makes 2-pt layup from 1 ft,110,94
470,4,2:25.0,Turnover by G. Dragić (lost ball; steal by H. Thompson),,110,94
471,4,2:21.0,,I. Smith makes 2-pt dunk at rim (assist by R. Covington),110,96
472,4,2:02.0,G. Green misses 2-pt jump shot from 19 ft,,110,96
473,4,2:01.0,Offensive rebound by Team,,110,96
474,4,2:01.0,J. Winslow enters the game for G. Dragić,,110,96
475,4,1:47.0,L. Deng misses 3-pt jump shot from 26 ft,,110,96
476,4,1:45.0,,Defensive rebound by H. Thompson,110,96
477,4,1:38.0,,H. Thompson misses 3-pt jump shot from 23 ft,110,96
478,4,1:36.0,Defensive rebound by H. Whiteside,,110,96
479,4,1:17.0,G. Green misses 3-pt jump shot from 26 ft,,110,96
480,4,1:17.0,Offensive rebound by L. Deng,,110,96
481,4,1:17.0,L. Deng makes 2-pt layup from 1 ft,,112,96
482,4,1:17.0,,Philadelphia full timeout,112,96
483,4,1:17.0,U. Haslem enters the game for L. Deng,,112,96
484,4,1:11.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by R. Holmes),112,99
485,4,0:51.0,U. Haslem misses 3-pt jump shot from 23 ft,,112,99
486,4,0:48.0,,Defensive rebound by I. Smith,112,99
487,4,0:42.0,,H. Thompson misses 3-pt jump shot from 26 ft,112,99
488,4,0:40.0,,Offensive rebound by R. Covington,112,99
489,4,0:34.0,,R. Holmes makes 3-pt jump shot from 26 ft (assist by R. Covington),112,102
490,4,0:17.0,G. Green misses 2-pt jump shot from 21 ft,,112,102
491,4,0:14.0,Offensive rebound by U. Haslem,,112,102
