,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW ORLEANS_ACTION,DETROIT_SCORE,NEW ORLEANS_SCORE
382,4,3:28.0,B. Jennings enters the game for R. Jackson,,90,108
383,4,3:24.0,A. Drummond misses 2-pt hook shot from 2 ft,,90,108
384,4,3:23.0,Offensive rebound by A. Drummond,,90,108
385,4,3:23.0,A. Drummond makes 2-pt layup from 2 ft,,92,108
386,4,3:03.0,,Turnover by R. Anderson (lost ball),92,108
387,4,3:03.0,,N. Cole enters the game for J. Holiday,92,108
388,4,2:50.0,A. Drummond misses 2-pt jump shot from 5 ft,,92,108
389,4,2:49.0,Offensive rebound by A. Drummond,,92,108
390,4,2:48.0,Turnover by A. Drummond (lost ball; steal by T. Evans),,92,108
391,4,2:26.0,,T. Evans misses 3-pt jump shot from 24 ft,92,108
392,4,2:26.0,Defensive rebound by A. Drummond,,92,108
393,4,2:21.0,Personal foul by A. Davis (drawn by E. İlyasova),,92,108
394,4,2:16.0,Shooting foul by N. Cole (drawn by B. Jennings),,92,108
395,4,2:16.0,B. Jennings makes free throw 1 of 2,,93,108
396,4,2:16.0,B. Jennings makes free throw 2 of 2,,94,108
397,4,2:04.0,,Turnover by N. Cole (bad pass; steal by A. Drummond),94,108
398,4,1:57.0,A. Drummond misses 2-pt hook shot from 5 ft,,94,108
399,4,1:56.0,,Defensive rebound by A. Davis,94,108
400,4,1:31.0,,N. Cole makes 2-pt jump shot from 5 ft,94,110
401,4,1:16.0,B. Jennings misses 3-pt jump shot from 30 ft,,94,110
402,4,1:14.0,Offensive rebound by E. İlyasova,,94,110
403,4,1:11.0,E. İlyasova misses 2-pt jump shot from 17 ft,,94,110
404,4,1:10.0,Offensive rebound by A. Drummond,,94,110
405,4,1:10.0,A. Drummond misses 2-pt layup from 1 ft,,94,110
406,4,1:09.0,Offensive rebound by A. Drummond,,94,110
407,4,1:09.0,A. Drummond makes 2-pt layup from 1 ft,,96,110
408,4,0:52.0,,A. Davis makes 3-pt jump shot from 24 ft (assist by T. Evans),96,113
409,4,0:46.0,S. Johnson misses 3-pt jump shot from 25 ft,,96,113
410,4,0:44.0,,Defensive rebound by N. Cole,96,113
411,4,0:30.0,,Personal take foul by S. Johnson (drawn by T. Evans),96,113
412,4,0:30.0,,T. Evans makes free throw 1 of 2,96,114
413,4,0:30.0,,L. Babbitt enters the game for A. Davis,96,114
414,4,0:30.0,,B. Dejean-Jones enters the game for N. Cole,96,114
415,4,0:30.0,,T. Evans makes free throw 2 of 2,96,115
416,4,0:21.0,B. Jennings makes 3-pt jump shot from 24 ft,,99,115
