,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
386,4,6:19.0,A. Aminu misses 3-pt jump shot from 24 ft,,87,91
387,4,6:18.0,,Defensive rebound by W. Barton,87,91
388,4,6:08.0,,W. Barton makes 2-pt jump shot from 7 ft,87,93
389,4,5:51.0,Shooting foul by K. Faried (drawn by M. Plumlee),,87,93
390,4,5:51.0,M. Plumlee makes free throw 1 of 2,,88,93
391,4,5:51.0,M. Plumlee makes free throw 2 of 2,,89,93
392,4,5:40.0,,Turnover by K. Faried (lost ball; steal by D. Lillard),89,93
393,4,5:37.0,Shooting foul by D. Arthur (drawn by D. Lillard),,89,93
394,4,5:37.0,D. Lillard makes free throw 1 of 2,,90,93
395,4,5:37.0,,J. Hickson enters the game for D. Arthur,90,93
396,4,5:37.0,D. Lillard makes free throw 2 of 2,,91,93
397,4,5:15.0,,E. Mudiay misses 3-pt jump shot from 28 ft,91,93
398,4,5:14.0,Defensive rebound by M. Leonard,,91,93
399,4,5:05.0,D. Lillard misses 3-pt jump shot from 29 ft,,91,93
400,4,5:04.0,,Defensive rebound by K. Faried,91,93
401,4,4:53.0,,Turnover by D. Gallinari (lost ball; steal by A. Aminu),91,93
402,4,4:50.0,A. Aminu makes 2-pt dunk at rim,,93,93
403,4,4:50.0,,Denver full timeout,93,93
404,4,4:32.0,,K. Faried misses 2-pt jump shot from 2 ft (block by A. Aminu),93,93
405,4,4:31.0,Defensive rebound by M. Plumlee,,93,93
406,4,4:19.0,A. Aminu misses 3-pt jump shot from 23 ft,,93,93
407,4,4:18.0,,Defensive rebound by E. Mudiay,93,93
408,4,4:17.0,,J. Hickson makes 2-pt dunk at rim (assist by E. Mudiay),93,95
409,4,4:17.0,,Shooting foul by M. Leonard (drawn by J. Hickson),93,95
410,4,4:17.0,,J. Hickson misses free throw 1 of 1,93,95
411,4,4:15.0,Defensive rebound by M. Leonard,,93,95
412,4,3:56.0,D. Lillard misses 2-pt jump shot from 20 ft,,93,95
413,4,3:55.0,,Defensive rebound by J. Hickson,93,95
414,4,3:38.0,,J. Hickson makes 2-pt layup from 1 ft (assist by W. Barton),93,97
415,4,3:19.0,M. Leonard makes 2-pt jump shot from 15 ft,,95,97
416,4,2:58.0,,W. Barton makes 2-pt jump shot from 12 ft (assist by J. Hickson),95,99
417,4,2:33.0,C. McCollum makes 2-pt layup from 1 ft,,97,99
418,4,2:13.0,,Shooting block foul by M. Plumlee (drawn by K. Faried),97,99
419,4,2:13.0,,K. Faried misses free throw 1 of 2,97,99
420,4,2:13.0,,Offensive rebound by Team,97,99
421,4,2:13.0,,K. Faried makes free throw 2 of 2,97,100
422,4,2:02.0,D. Lillard misses 2-pt layup from 1 ft (block by E. Mudiay),,97,100
423,4,2:02.0,,Defensive rebound by K. Faried,97,100
424,4,2:02.0,Loose ball foul by D. Lillard (drawn by K. Faried),,97,100
425,4,1:49.0,,Shooting foul by M. Plumlee (drawn by J. Hickson),97,100
426,4,1:49.0,,J. Hickson makes free throw 1 of 2,97,101
427,4,1:49.0,,J. Hickson makes free throw 2 of 2,97,102
428,4,1:39.0,Turnover by M. Leonard (offensive foul),,97,102
429,4,1:39.0,Offensive foul by M. Leonard (drawn by K. Faried),,97,102
430,4,1:20.0,,J. Hickson misses 2-pt jump shot from 11 ft,97,102
431,4,1:19.0,Defensive rebound by A. Aminu,,97,102
432,4,1:09.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,100,102
433,4,0:56.0,,E. Mudiay makes 2-pt jump shot from 14 ft,100,104
434,4,0:56.0,Portland full timeout,,100,104
435,4,0:51.0,Shooting foul by J. Hickson (drawn by D. Lillard),,100,104
436,4,0:51.0,D. Lillard makes free throw 1 of 2,,101,104
437,4,0:51.0,D. Lillard makes free throw 2 of 2,,102,104
438,4,0:39.0,,Shooting foul by M. Leonard (drawn by J. Hickson),102,104
439,4,0:39.0,E. Davis enters the game for M. Leonard,,102,104
440,4,0:39.0,,J. Hickson makes free throw 1 of 2,102,105
441,4,0:39.0,,J. Hickson makes free throw 2 of 2,102,106
442,4,0:39.0,Portland full timeout,,102,106
443,4,0:39.0,A. Crabbe enters the game for E. Davis,,102,106
444,4,0:32.0,D. Lillard misses 3-pt jump shot from 28 ft,,102,106
445,4,0:31.0,Offensive rebound by Team,,102,106
446,4,0:30.0,Portland full timeout,,102,106
447,4,0:30.0,,G. Harris enters the game for J. Hickson,102,106
448,4,0:25.0,A. Aminu makes 2-pt layup from 1 ft,,104,106
449,4,0:18.0,,Personal take foul by D. Lillard (drawn by E. Mudiay),104,106
450,4,0:18.0,,E. Mudiay makes free throw 1 of 2,104,107
451,4,0:18.0,,E. Mudiay makes free throw 2 of 2,104,108
452,4,0:10.0,D. Lillard misses 2-pt layup from 2 ft (block by E. Mudiay),,104,108
453,4,0:08.0,Offensive rebound by D. Lillard,,104,108
454,4,0:04.0,C. McCollum misses 3-pt jump shot from 24 ft,,104,108
455,4,0:02.0,Offensive rebound by A. Aminu,,104,108
456,4,0:02.0,A. Aminu misses 2-pt jump shot from 16 ft,,104,108
457,4,0:01.0,,Defensive rebound by K. Faried,104,108
