,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
392,4,4:09.0,K. Leonard makes free throw 2 of 2,,94,80
393,4,3:50.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by T. Ariza),94,83
394,4,3:27.0,T. Duncan misses 2-pt jump shot from 8 ft,,94,83
395,4,3:26.0,,Defensive rebound by T. Ariza,94,83
396,4,3:19.0,,J. Harden misses 2-pt layup from 2 ft,94,83
397,4,3:18.0,,Offensive rebound by D. Howard,94,83
398,4,3:13.0,,J. Terry misses 2-pt jump shot from 9 ft,94,83
399,4,3:12.0,Defensive rebound by D. Green,,94,83
400,4,3:08.0,Shooting foul by T. Ariza (drawn by L. Aldridge),,94,83
401,4,3:08.0,L. Aldridge makes free throw 1 of 2,,95,83
402,4,3:08.0,L. Aldridge makes free throw 2 of 2,,96,83
403,4,3:07.0,,Personal take foul by T. Duncan (drawn by D. Howard),96,83
404,4,3:07.0,,D. Howard makes free throw 1 of 2,96,84
405,4,3:07.0,,D. Howard misses free throw 2 of 2,96,84
406,4,3:07.0,Defensive rebound by L. Aldridge,,96,84
407,4,2:57.0,Personal foul by T. Ariza (drawn by K. Leonard),,96,84
408,4,2:57.0,,Houston full timeout,96,84
409,4,2:57.0,K. Leonard misses free throw 1 of 2,,96,84
410,4,2:57.0,Offensive rebound by Team,,96,84
411,4,2:57.0,K. Leonard makes free throw 2 of 2,,97,84
412,4,2:57.0,,Personal take foul by L. Aldridge (drawn by D. Howard),97,84
413,4,2:57.0,,D. Howard makes free throw 1 of 2,97,85
414,4,2:57.0,,D. Howard misses free throw 2 of 2,97,85
415,4,2:56.0,Defensive rebound by L. Aldridge,,97,85
416,4,2:43.0,K. Leonard makes 2-pt layup from 2 ft (assist by T. Duncan),,99,85
417,4,2:27.0,,T. Ariza misses 3-pt jump shot from 25 ft,99,85
418,4,2:26.0,Defensive rebound by L. Aldridge,,99,85
419,4,2:06.0,L. Aldridge misses 2-pt jump shot from 5 ft,,99,85
420,4,2:05.0,Offensive rebound by L. Aldridge,,99,85
421,4,2:05.0,,Violation by D. Howard (def goaltending),99,85
422,4,2:05.0,L. Aldridge makes 2-pt hook shot from 5 ft,,101,85
423,4,2:05.0,,Personal take foul by K. Leonard (drawn by D. Howard),101,85
424,4,2:05.0,,D. Howard misses free throw 1 of 2,101,85
425,4,2:05.0,,Offensive rebound by Team,101,85
426,4,2:05.0,,D. Howard misses free throw 2 of 2,101,85
427,4,2:05.0,Defensive rebound by T. Duncan,,101,85
428,4,1:45.0,D. Green misses 3-pt jump shot from 25 ft,,101,85
429,4,1:44.0,,Defensive rebound by J. Smith,101,85
430,4,1:33.0,,J. Harden misses 3-pt jump shot from 27 ft,101,85
431,4,1:31.0,Defensive rebound by T. Duncan,,101,85
432,4,1:27.0,Personal foul by J. Terry (drawn by T. Parker),,101,85
433,4,1:27.0,T. Parker misses free throw 1 of 2,,101,85
434,4,1:27.0,Offensive rebound by Team,,101,85
435,4,1:27.0,B. Marjanović enters the game for K. Leonard,,101,85
436,4,1:27.0,R. McCallum enters the game for T. Duncan,,101,85
437,4,1:27.0,R. Butler enters the game for D. Green,,101,85
438,4,1:27.0,,C. Brewer enters the game for T. Ariza,101,85
439,4,1:27.0,,M. Harrell enters the game for D. Howard,101,85
440,4,1:27.0,,K. McDaniels enters the game for J. Harden,101,85
441,4,1:27.0,K. Anderson enters the game for L. Aldridge,,101,85
442,4,1:27.0,T. Parker makes free throw 2 of 2,,102,85
443,4,1:17.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Harrell),102,88
444,4,0:59.0,K. Anderson misses 3-pt jump shot from 23 ft,,102,88
445,4,0:58.0,,Defensive rebound by C. Brewer,102,88
446,4,0:53.0,,C. Brewer makes 2-pt layup from 2 ft,102,90
447,4,0:37.0,Personal foul by J. Terry (drawn by T. Parker),,102,90
448,4,0:37.0,T. Parker makes free throw 1 of 2,,103,90
449,4,0:37.0,T. Parker makes free throw 2 of 2,,104,90
450,4,0:36.0,,Personal take foul by T. Parker (drawn by K. McDaniels),104,90
451,4,0:36.0,,K. McDaniels makes free throw 1 of 2,104,91
452,4,0:36.0,P. Mills enters the game for T. Parker,,104,91
453,4,0:36.0,,K. McDaniels makes free throw 2 of 2,104,92
454,4,0:10.0,R. McCallum misses 3-pt jump shot from 26 ft (block by C. Brewer),,104,92
455,4,0:09.0,,Defensive rebound by J. Smith,104,92
456,4,0:09.0,,C. Brewer makes 2-pt dunk at rim (assist by J. Smith),104,94
