,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
390,4,7:26.0,T. McConnell makes 2-pt jump shot from 20 ft,,70,91
391,4,7:01.0,,K. Porziņģis misses 2-pt jump shot from 21 ft,70,91
392,4,7:00.0,Defensive rebound by Team,,70,91
393,4,7:00.0,N. Stauskas enters the game for J. Sampson,,70,91
394,4,6:33.0,I. Canaan makes 2-pt layup from 2 ft,,72,91
395,4,6:17.0,,L. Galloway enters the game for J. Grant,72,91
396,4,6:17.0,,S. Vujačić enters the game for L. Thomas,72,91
397,4,6:17.0,,Turnover by S. Vujačić (traveling),72,91
398,4,6:08.0,R. Holmes makes 2-pt layup at rim,,74,91
399,4,6:08.0,,New York full timeout,74,91
400,4,6:08.0,,K. Séraphin enters the game for J. Calderón,74,91
401,4,5:43.0,,L. Galloway misses 3-pt jump shot from 25 ft,74,91
402,4,5:41.0,Defensive rebound by N. Noel,,74,91
403,4,5:33.0,Turnover by N. Noel (lost ball),,74,91
404,4,5:33.0,,K. Séraphin misses 2-pt jump shot from 14 ft,74,91
405,4,5:33.0,,Offensive rebound by L. Galloway,74,91
406,4,5:24.0,,S. Vujačić misses 3-pt jump shot from 24 ft,74,91
407,4,5:23.0,,Offensive rebound by K. Séraphin,74,91
408,4,5:16.0,,K. Porziņģis makes 2-pt dunk at rim,74,93
409,4,5:04.0,N. Noel misses 2-pt layup from 1 ft,,74,93
410,4,5:03.0,,Defensive rebound by S. Vujačić,74,93
411,4,4:55.0,,D. Williams misses 3-pt jump shot from 24 ft,74,93
412,4,4:55.0,Defensive rebound by N. Noel,,74,93
413,4,4:45.0,I. Canaan misses 2-pt jump shot from 8 ft,,74,93
414,4,4:44.0,Offensive rebound by R. Holmes,,74,93
415,4,4:42.0,R. Holmes makes 2-pt layup at rim,,76,93
416,4,4:12.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,76,93
417,4,4:12.0,Defensive rebound by R. Holmes,,76,93
418,4,4:00.0,T. McConnell makes 2-pt layup at rim (assist by I. Canaan),,78,93
419,4,3:41.0,,Shooting foul by R. Holmes (drawn by K. Séraphin),78,93
420,4,3:41.0,,K. Séraphin makes free throw 1 of 2,78,94
421,4,3:41.0,,L. Thomas enters the game for K. Porziņģis,78,94
422,4,3:41.0,H. Thompson enters the game for R. Holmes,,78,94
423,4,3:41.0,J. Sampson enters the game for N. Noel,,78,94
424,4,3:41.0,,K. Séraphin makes free throw 2 of 2,78,95
425,4,3:32.0,Shooting foul by K. Séraphin (drawn by J. Sampson),,78,95
426,4,3:32.0,J. Sampson makes free throw 1 of 2,,79,95
427,4,3:32.0,J. Sampson makes free throw 2 of 2,,80,95
428,4,3:14.0,,L. Thomas misses 2-pt layup at rim,80,95
429,4,3:14.0,Defensive rebound by N. Stauskas,,80,95
430,4,3:04.0,I. Canaan misses 3-pt jump shot from 26 ft,,80,95
431,4,3:03.0,,Defensive rebound by K. Séraphin,80,95
432,4,2:56.0,,D. Williams makes 2-pt dunk at rim (assist by S. Vujačić),80,97
433,4,2:56.0,Philadelphia full timeout,,80,97
434,4,2:56.0,,K. O'Quinn enters the game for K. Séraphin,80,97
435,4,2:56.0,,C. Early enters the game for D. Williams,80,97
436,4,2:56.0,,J. Grant enters the game for L. Thomas,80,97
437,4,2:39.0,H. Thompson misses 2-pt layup from 1 ft (block by C. Early),,80,97
438,4,2:38.0,Offensive rebound by I. Canaan,,80,97
439,4,2:38.0,I. Canaan misses 3-pt jump shot from 23 ft,,80,97
440,4,2:21.0,,Defensive rebound by S. Vujačić,80,97
441,4,2:21.0,,J. Grant misses 2-pt layup from 1 ft (block by J. Sampson),80,97
442,4,2:18.0,,Offensive rebound by K. O'Quinn,80,97
443,4,2:14.0,,S. Vujačić misses 2-pt layup from 1 ft,80,97
444,4,2:11.0,Defensive rebound by Team,,80,97
445,4,2:11.0,R. Holmes enters the game for I. Canaan,,80,97
446,4,2:11.0,P. Pressey enters the game for T. McConnell,,80,97
447,4,2:11.0,C. Wood enters the game for H. Thompson,,80,97
448,4,2:01.0,J. Sampson misses 3-pt jump shot from 23 ft,,80,97
449,4,1:58.0,,Defensive rebound by Team,80,97
450,4,1:52.0,,K. O'Quinn misses 2-pt jump shot from 17 ft,80,97
451,4,1:51.0,Defensive rebound by P. Pressey,,80,97
452,4,1:38.0,Turnover by N. Stauskas (turnover),,80,97
453,4,1:34.0,,Shooting foul by P. Pressey (drawn by L. Galloway),80,97
454,4,1:34.0,,L. Galloway makes free throw 1 of 2,80,98
455,4,1:34.0,,L. Galloway makes free throw 2 of 2,80,99
456,4,1:34.0,J. Sampson makes 2-pt layup from 2 ft,,82,99
457,4,1:06.0,,S. Vujačić misses 2-pt jump shot from 18 ft,82,99
458,4,1:03.0,Defensive rebound by P. Pressey,,82,99
459,4,0:56.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by P. Pressey),,85,99
460,4,0:50.0,,J. Grant misses 2-pt layup at rim (block by R. Holmes),85,99
461,4,0:49.0,,Offensive rebound by Team,85,99
462,4,0:44.0,,C. Early misses 3-pt jump shot from 24 ft,85,99
463,4,0:44.0,Defensive rebound by P. Pressey,,85,99
464,4,0:32.0,Shooting foul by K. O'Quinn (drawn by R. Holmes),,85,99
465,4,0:32.0,R. Holmes makes free throw 1 of 2,,86,99
466,4,0:32.0,R. Holmes misses free throw 2 of 2,,86,99
467,4,0:30.0,,Defensive rebound by K. O'Quinn,86,99
468,4,0:24.0,,Turnover by J. Grant (lost ball; steal by P. Pressey),86,99
469,4,0:20.0,P. Pressey misses 2-pt dunk at rim (block by J. Grant),,86,99
470,4,0:19.0,Offensive rebound by C. Wood,,86,99
471,4,0:19.0,Shooting foul by K. O'Quinn (drawn by C. Wood),,86,99
472,4,0:19.0,C. Wood misses free throw 1 of 2,,86,99
473,4,0:19.0,Offensive rebound by Team,,86,99
474,4,0:19.0,C. Wood makes free throw 2 of 2,,87,99
