,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
374,4,6:08.0,Defensive rebound by I. Canaan,,85,102
375,4,5:56.0,R. Covington misses 3-pt jump shot from 25 ft,,85,102
376,4,5:54.0,,Defensive rebound by K. Middleton,85,102
377,4,5:34.0,,J. Parker makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),85,104
378,4,5:10.0,R. Covington misses 3-pt jump shot from 27 ft,,85,104
379,4,5:08.0,Offensive rebound by J. Okafor,,85,104
380,4,5:07.0,J. Okafor makes 2-pt dunk at rim,,87,104
381,4,4:43.0,,Turnover by M. Carter-Williams (bad pass; steal by R. Covington),87,104
382,4,4:32.0,Shooting foul by J. Henson (drawn by J. Okafor),,87,104
383,4,4:32.0,J. Okafor makes free throw 1 of 2,,88,104
384,4,4:32.0,,G. Monroe enters the game for J. Henson,88,104
385,4,4:32.0,R. Holmes enters the game for J. Grant,,88,104
386,4,4:32.0,H. Thompson enters the game for N. Noel,,88,104
387,4,4:32.0,J. Okafor makes free throw 2 of 2,,89,104
388,4,4:18.0,,M. Carter-Williams misses 2-pt layup from 2 ft,89,104
389,4,4:16.0,Defensive rebound by I. Canaan,,89,104
390,4,4:04.0,J. Okafor misses 2-pt jump shot from 15 ft,,89,104
391,4,4:03.0,,Defensive rebound by Team,89,104
392,4,3:49.0,,Personal block foul by H. Thompson (drawn by K. Middleton),89,104
393,4,3:42.0,,K. Middleton makes 2-pt jump shot from 18 ft,89,106
394,4,3:21.0,J. Okafor misses 2-pt hook shot from 3 ft,,89,106
395,4,3:20.0,Offensive rebound by Team,,89,106
396,4,3:20.0,Philadelphia full timeout,,89,106
397,4,3:17.0,R. Covington misses 2-pt jump shot from 13 ft,,89,106
398,4,3:16.0,,Defensive rebound by G. Monroe,89,106
399,4,3:00.0,Violation by R. Holmes (def goaltending),,89,106
400,4,3:00.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by M. Carter-Williams),89,108
401,4,2:47.0,J. Okafor makes 2-pt layup from 1 ft (assist by H. Thompson),,91,108
402,4,2:32.0,,K. Middleton makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),91,110
403,4,2:23.0,R. Holmes makes 2-pt dunk at rim (assist by I. Canaan),,93,110
404,4,2:05.0,,J. Parker misses 2-pt layup from 1 ft (block by J. Okafor),93,110
405,4,2:02.0,Defensive rebound by J. Okafor,,93,110
406,4,2:01.0,Personal foul by G. Antetokounmpo (drawn by J. Okafor),,93,110
407,4,2:01.0,,T. Ennis enters the game for G. Antetokounmpo,93,110
408,4,2:01.0,,D. Inglis enters the game for J. Parker,93,110
409,4,2:01.0,,R. Vaughn enters the game for G. Monroe,93,110
410,4,2:01.0,,M. Plumlee enters the game for K. Middleton,93,110
411,4,2:01.0,,C. Copeland enters the game for M. Carter-Williams,93,110
412,4,2:01.0,J. Okafor makes free throw 1 of 2,,94,110
413,4,2:01.0,J. Okafor misses free throw 2 of 2,,94,110
414,4,1:59.0,Offensive rebound by H. Thompson,,94,110
415,4,1:59.0,H. Thompson misses 2-pt layup from 1 ft,,94,110
416,4,1:57.0,,Defensive rebound by M. Plumlee,94,110
417,4,1:51.0,,Personal take foul by I. Canaan (drawn by T. Ennis),94,110
418,4,1:51.0,J. Sampson enters the game for J. Okafor,,94,110
419,4,1:37.0,,T. Ennis makes 3-pt jump shot from 26 ft (assist by C. Copeland),94,113
420,4,1:24.0,Shooting foul by C. Copeland (drawn by J. Sampson),,94,113
421,4,1:24.0,J. Sampson misses free throw 1 of 2,,94,113
422,4,1:24.0,Offensive rebound by Team,,94,113
423,4,1:24.0,J. Sampson makes free throw 2 of 2,,95,113
424,4,1:15.0,,Turnover by T. Ennis (lost ball),95,113
425,4,1:04.0,J. Sampson misses 2-pt jump shot from 10 ft,,95,113
426,4,1:03.0,Offensive rebound by R. Covington,,95,113
427,4,1:03.0,R. Covington makes 2-pt layup at rim,,97,113
428,4,0:50.0,,Turnover by D. Inglis (lost ball; steal by R. Holmes),97,113
429,4,0:46.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by J. Sampson),,100,113
430,4,0:23.0,,C. Copeland misses 3-pt jump shot from 25 ft,100,113
431,4,0:22.0,Defensive rebound by R. Holmes,,100,113
432,4,0:11.0,I. Canaan misses 3-pt jump shot from 27 ft,,100,113
433,4,0:10.0,,Defensive rebound by M. Plumlee,100,113
