,QUARTER,TIME_REMAINING,NEW YORK_ACTION,HOUSTON_ACTION,NEW YORK_SCORE,HOUSTON_SCORE
392,4,6:43.0,,C. Capela enters the game for T. Jones,88,85
393,4,6:43.0,,Houston full timeout,88,85
394,4,6:43.0,,M. Thornton enters the game for C. Brewer,88,85
395,4,6:27.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,88,85
396,4,6:26.0,,Defensive rebound by C. Capela,88,85
397,4,6:19.0,,M. Thornton makes 3-pt jump shot from 23 ft (assist by J. Harden),88,88
398,4,5:53.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by J. Calderón),,91,88
399,4,5:32.0,,M. Thornton misses 2-pt jump shot from 6 ft,91,88
400,4,5:30.0,,Offensive rebound by J. Harden,91,88
401,4,5:26.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by T. Ariza),91,91
402,4,5:04.0,K. Porziņģis misses 2-pt jump shot from 5 ft,,91,91
403,4,5:03.0,Offensive rebound by K. Porziņģis,,91,91
404,4,5:03.0,Shooting foul by C. Capela (drawn by K. Porziņģis),,91,91
405,4,5:03.0,,T. Jones enters the game for C. Capela,91,91
406,4,5:03.0,K. Porziņģis makes free throw 1 of 2,,92,91
407,4,5:03.0,K. Porziņģis makes free throw 2 of 2,,93,91
408,4,4:52.0,,Shooting foul by K. Porziņģis (drawn by T. Jones),93,91
409,4,4:52.0,,T. Jones makes free throw 1 of 2,93,92
410,4,4:52.0,,T. Jones makes free throw 2 of 2,93,93
411,4,4:36.0,A. Afflalo misses 3-pt jump shot from 25 ft,,93,93
412,4,4:35.0,Offensive rebound by K. Porziņģis,,93,93
413,4,4:17.0,K. Porziņģis makes 2-pt jump shot from 19 ft (assist by J. Calderón),,95,93
414,4,3:53.0,,T. Jones misses 2-pt layup from 2 ft,95,93
415,4,3:53.0,Defensive rebound by Team,,95,93
416,4,3:53.0,New York full timeout,,95,93
417,4,3:33.0,L. Galloway misses 2-pt jump shot from 17 ft,,95,93
418,4,3:32.0,Offensive rebound by K. Porziņģis,,95,93
419,4,3:28.0,Turnover by K. Porziņģis (bad pass; steal by T. Jones),,95,93
420,4,3:22.0,,J. Terry misses 3-pt jump shot from 24 ft,95,93
421,4,3:21.0,,Offensive rebound by T. Jones,95,93
422,4,3:04.0,,Shooting foul by L. Galloway (drawn by J. Harden),95,93
423,4,3:04.0,,J. Harden makes free throw 1 of 2,95,94
424,4,3:04.0,,J. Harden makes free throw 2 of 2,95,95
425,4,2:42.0,A. Afflalo misses 2-pt layup from 3 ft,,95,95
426,4,2:40.0,Offensive rebound by C. Anthony,,95,95
427,4,2:40.0,C. Anthony misses 2-pt layup from 1 ft (block by J. Harden),,95,95
428,4,2:37.0,,Defensive rebound by J. Harden,95,95
429,4,2:24.0,,J. Harden misses 2-pt jump shot from 5 ft (block by K. Porziņģis),95,95
430,4,2:23.0,Defensive rebound by K. Porziņģis,,95,95
431,4,2:18.0,C. Anthony makes 3-pt jump shot from 25 ft,,98,95
432,4,2:03.0,,Shooting foul by C. Anthony (drawn by T. Ariza),98,95
433,4,2:03.0,,T. Ariza makes free throw 1 of 3,98,96
434,4,2:03.0,,T. Ariza makes free throw 2 of 3,98,97
435,4,2:03.0,,C. Brewer enters the game for M. Thornton,98,97
436,4,2:03.0,,T. Ariza misses free throw 3 of 3,98,97
437,4,2:03.0,Defensive rebound by K. Porziņģis,,98,97
438,4,1:45.0,A. Afflalo misses 2-pt jump shot from 19 ft,,98,97
439,4,1:44.0,,Defensive rebound by J. Harden,98,97
440,4,1:41.0,,Shooting foul by L. Galloway (drawn by C. Brewer),98,97
441,4,1:41.0,,C. Brewer makes free throw 1 of 2,98,98
442,4,1:41.0,,C. Brewer makes free throw 2 of 2,98,99
443,4,1:24.0,C. Anthony misses 3-pt jump shot from 23 ft,,98,99
444,4,1:23.0,Offensive rebound by K. Porziņģis,,98,99
445,4,1:22.0,Shooting foul by J. Harden (drawn by K. Porziņģis),,98,99
446,4,1:22.0,K. Porziņģis makes free throw 1 of 2,,99,99
447,4,1:22.0,K. Porziņģis makes free throw 2 of 2,,100,99
448,4,1:22.0,,Houston full timeout,100,99
449,4,1:22.0,L. Thomas enters the game for C. Anthony,,100,99
450,4,1:22.0,,M. Thornton enters the game for C. Brewer,100,99
451,4,1:11.0,,J. Harden misses 2-pt jump shot from 3 ft (block by K. Porziņģis),100,99
452,4,1:10.0,,Offensive rebound by T. Jones,100,99
453,4,0:59.0,,J. Harden misses 3-pt jump shot from 25 ft,100,99
454,4,0:58.0,Defensive rebound by A. Afflalo,,100,99
455,4,0:58.0,New York full timeout,,100,99
456,4,0:58.0,,C. Brewer enters the game for M. Thornton,100,99
457,4,0:58.0,C. Anthony enters the game for L. Thomas,,100,99
458,4,0:40.0,,Violation by T. Jones (def goaltending),100,99
459,4,0:40.0,C. Anthony makes 2-pt layup from 1 ft (assist by A. Afflalo),,102,99
460,4,0:21.0,,T. Ariza misses 3-pt jump shot from 25 ft,102,99
461,4,0:20.0,Defensive rebound by C. Anthony,,102,99
462,4,0:19.0,Personal take foul by T. Jones (drawn by C. Anthony),,102,99
463,4,0:19.0,C. Anthony makes free throw 1 of 2,,103,99
464,4,0:19.0,C. Anthony misses free throw 2 of 2,,103,99
465,4,0:19.0,,Defensive rebound by J. Harden,103,99
466,4,0:18.0,,Houston full timeout,103,99
467,4,0:18.0,L. Thomas enters the game for C. Anthony,,103,99
468,4,0:18.0,,M. Thornton enters the game for C. Brewer,103,99
469,4,0:13.0,Offensive charge foul by J. Harden (drawn by J. Calderón),,103,99
470,4,0:13.0,,Turnover by J. Harden (offensive foul),103,99
471,4,0:13.0,C. Anthony enters the game for L. Thomas,,103,99
472,4,0:13.0,New York full timeout,,103,99
473,4,0:13.0,,C. Brewer enters the game for M. Thornton,103,99
474,4,0:12.0,Personal take foul by T. Ariza (drawn by C. Anthony),,103,99
475,4,0:12.0,C. Anthony makes free throw 1 of 2,,104,99
476,4,0:12.0,C. Anthony makes free throw 2 of 2,,105,99
477,4,0:12.0,,Houston full timeout,105,99
478,4,0:12.0,,M. Thornton enters the game for C. Brewer,105,99
479,4,0:12.0,L. Thomas enters the game for C. Anthony,,105,99
480,4,0:08.0,,T. Jones makes 3-pt jump shot from 26 ft (assist by T. Ariza),105,102
481,4,0:02.0,Personal take foul by J. Terry (drawn by L. Thomas),,105,102
482,4,0:02.0,L. Thomas makes free throw 1 of 2,,106,102
483,4,0:02.0,L. Thomas makes free throw 2 of 2,,107,102
484,4,0:00.0,,M. Thornton misses 3-pt jump shot from 25 ft,107,102
485,4,0:00.0,,Offensive rebound by Team,107,102
