,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
387,4,3:09.0,,W. Ellington misses 2-pt jump shot from 18 ft,100,79
388,4,3:08.0,,Offensive rebound by W. Reed,100,79
389,4,3:07.0,,W. Reed misses 2-pt dunk at rim,100,79
390,4,3:06.0,Defensive rebound by A. Gordon,,100,79
391,4,2:59.0,S. Napier misses 2-pt layup from 3 ft,,100,79
392,4,2:57.0,,Defensive rebound by T. Robinson,100,79
393,4,2:48.0,,Turnover by S. Karasev (bad pass; steal by S. Napier),100,79
394,4,2:43.0,M. Hezonja makes 2-pt dunk at rim (assist by S. Napier),,102,79
395,4,2:24.0,,T. Robinson misses 2-pt jump shot from 12 ft (block by D. Dedmon),102,79
396,4,2:22.0,Defensive rebound by D. Dedmon,,102,79
397,4,2:12.0,Turnover by A. Nicholson (traveling),,102,79
398,4,2:12.0,Orlando full timeout,,102,79
399,4,1:58.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Sloan),102,82
400,4,1:45.0,Turnover by S. Napier (bad pass),,102,82
401,4,1:33.0,,Turnover by D. Sloan (lost ball; steal by S. Napier),102,82
402,4,1:11.0,D. Dedmon misses 2-pt jump shot from 20 ft,,102,82
403,4,1:10.0,,Defensive rebound by T. Robinson,102,82
404,4,1:05.0,,Personal foul by D. Dedmon (drawn by W. Reed),102,82
405,4,1:02.0,,Turnover by D. Sloan (lost ball),102,82
406,4,0:51.0,Turnover by S. Napier (bad pass; steal by T. Robinson),,102,82
407,4,0:47.0,,T. Robinson misses 2-pt jump shot from 17 ft,102,82
408,4,0:45.0,Defensive rebound by M. Hezonja,,102,82
409,4,0:32.0,A. Nicholson makes 3-pt jump shot from 23 ft (assist by S. Napier),,105,82
410,4,0:20.0,,W. Reed misses 2-pt hook shot from 6 ft,105,82
411,4,0:19.0,Defensive rebound by D. Dedmon,,105,82
