,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,DENVER_ACTION,BROOKLYN_SCORE,DENVER_SCORE
379,4,2:16.0,,Personal foul by T. Young (drawn by E. Mudiay),106,108
380,4,2:12.0,,Shooting foul by S. Larkin (drawn by E. Mudiay),106,108
381,4,2:12.0,,E. Mudiay misses free throw 1 of 2,106,108
382,4,2:12.0,,Offensive rebound by Team,106,108
383,4,2:12.0,,E. Mudiay makes free throw 2 of 2,106,109
384,4,1:58.0,S. Larkin misses 2-pt jump shot from 8 ft,,106,109
385,4,1:57.0,,Defensive rebound by N. Jokić,106,109
386,4,1:49.0,,G. Harris misses 3-pt jump shot from 23 ft,106,109
387,4,1:47.0,Defensive rebound by T. Young,,106,109
388,4,1:36.0,S. Larkin makes 2-pt jump shot from 14 ft (assist by B. Lopez),,108,109
389,4,1:16.0,,W. Barton misses 3-pt jump shot from 24 ft,108,109
390,4,1:16.0,Defensive rebound by M. Brown,,108,109
391,4,0:59.0,B. Lopez misses 2-pt hook shot from 4 ft,,108,109
392,4,0:59.0,,Defensive rebound by K. Faried,108,109
393,4,0:47.0,,Turnover by W. Barton (bad pass; steal by B. Lopez),108,109
394,4,0:43.0,M. Brown makes 2-pt layup at rim (assist by S. Larkin),,110,109
395,4,0:43.0,,Denver full timeout,110,109
396,4,0:43.0,,D. Arthur enters the game for K. Faried,110,109
397,4,0:33.0,,Turnover by G. Harris (lost ball),110,109
398,4,0:13.0,T. Young misses 2-pt layup from 1 ft,,110,109
399,4,0:12.0,,Defensive rebound by N. Jokić,110,109
400,4,0:08.0,,Denver full timeout,110,109
401,4,0:05.0,,Shooting foul by S. Larkin (drawn by E. Mudiay),110,109
402,4,0:05.0,,E. Mudiay makes 2-pt layup from 3 ft,110,111
403,4,0:05.0,,E. Mudiay makes free throw 1 of 1,110,112
404,4,0:05.0,Brooklyn full timeout,,110,112
405,4,0:05.0,,J. Sampson enters the game for W. Barton,110,112
406,4,0:03.0,Shooting foul by E. Mudiay (drawn by B. Bogdanović),,110,112
407,4,0:03.0,B. Bogdanović misses free throw 1 of 3,,110,112
408,4,0:03.0,Offensive rebound by Team,,110,112
409,4,0:03.0,B. Bogdanović makes free throw 2 of 3,,111,112
410,4,0:03.0,B. Bogdanović makes free throw 3 of 3,,112,112
411,4,0:03.0,,Denver full timeout,112,112
412,4,0:03.0,W. Ellington enters the game for B. Lopez,,112,112
413,4,0:03.0,,W. Barton enters the game for J. Sampson,112,112
414,4,0:02.0,,G. Harris misses 3-pt jump shot from 27 ft,112,112
415,4,0:00.0,,Offensive rebound by Team,112,112
416,1OT,4:43.0,M. Brown misses 3-pt jump shot from 23 ft,,112,112
417,1OT,4:42.0,Offensive rebound by M. Brown,,112,112
418,1OT,4:37.0,M. Brown makes 2-pt jump shot from 10 ft,,114,112
419,1OT,4:28.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),114,114
420,1OT,4:04.0,Shooting foul by N. Jokić (drawn by B. Lopez),,114,114
421,1OT,4:04.0,B. Lopez misses free throw 1 of 2,,114,114
422,1OT,4:04.0,Offensive rebound by Team,,114,114
423,1OT,4:04.0,B. Lopez makes free throw 2 of 2,,115,114
424,1OT,3:49.0,,N. Jokić misses 2-pt hook shot from 3 ft,115,114
425,1OT,3:48.0,,Offensive rebound by E. Mudiay,115,114
426,1OT,3:44.0,,E. Mudiay makes 2-pt jump shot from 16 ft,115,116
427,1OT,3:25.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by B. Lopez),,117,116
428,1OT,2:57.0,,N. Jokić misses 2-pt jump shot from 6 ft,117,116
429,1OT,2:56.0,,Offensive rebound by E. Mudiay,117,116
430,1OT,2:56.0,,E. Mudiay misses 2-pt layup from 2 ft,117,116
431,1OT,2:55.0,,Offensive rebound by D. Arthur,117,116
432,1OT,2:51.0,,Personal foul by B. Lopez (drawn by N. Jokić),117,116
433,1OT,2:48.0,,Offensive foul by E. Mudiay (drawn by S. Larkin),117,116
434,1OT,2:48.0,,Turnover by E. Mudiay (offensive foul),117,116
435,1OT,2:38.0,M. Brown makes 2-pt dunk at rim (assist by S. Larkin),,119,116
436,1OT,2:38.0,,Denver full timeout,119,116
437,1OT,2:16.0,,W. Barton misses 2-pt layup from 2 ft,119,116
438,1OT,2:15.0,Defensive rebound by M. Brown,,119,116
439,1OT,1:53.0,T. Young misses 2-pt layup from 1 ft,,119,116
440,1OT,1:53.0,,Defensive rebound by W. Barton,119,116
441,1OT,1:40.0,,W. Barton misses 3-pt jump shot from 24 ft,119,116
442,1OT,1:39.0,Defensive rebound by M. Brown,,119,116
443,1OT,1:15.0,B. Lopez misses 2-pt jump shot from 3 ft,,119,116
444,1OT,1:15.0,,Defensive rebound by N. Jokić,119,116
445,1OT,1:02.0,,E. Mudiay makes 2-pt layup from 1 ft,119,118
446,1OT,1:02.0,Brooklyn full timeout,,119,118
447,1OT,0:45.0,T. Young misses 2-pt jump shot from 3 ft,,119,118
448,1OT,0:45.0,,Defensive rebound by N. Jokić,119,118
449,1OT,0:40.0,,Shooting block foul by S. Larkin (drawn by E. Mudiay),119,118
450,1OT,0:40.0,,E. Mudiay makes free throw 1 of 2,119,119
451,1OT,0:40.0,,E. Mudiay makes free throw 2 of 2,119,120
452,1OT,0:40.0,Brooklyn full timeout,,119,120
453,1OT,0:32.0,Turnover by B. Lopez (lost ball; steal by D. Arthur),,119,120
454,1OT,0:06.0,,W. Barton misses 2-pt jump shot from 21 ft,119,120
455,1OT,0:06.0,Defensive rebound by Team,,119,120
456,1OT,0:06.0,Brooklyn full timeout,,119,120
457,1OT,0:06.0,,J. Sampson enters the game for W. Barton,119,120
458,1OT,0:00.0,S. Larkin misses 2-pt layup from 1 ft,,119,120
459,1OT,0:00.0,Offensive rebound by B. Lopez,,119,120
460,1OT,0:00.0,B. Lopez makes 2-pt layup from 1 ft,,121,120
461,1OT,0:00.0,,Denver full timeout,121,120
462,1OT,0:00.0,,M. Miller enters the game for J. Sampson,121,120
463,1OT,0:00.0,,N. Jokić misses 2-pt hook shot from 10 ft,121,120
464,1OT,0:00.0,,Offensive rebound by Team,121,120
