,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
393,4,3:30.0,Memphis full timeout,,96,85
394,4,3:09.0,J. Green misses 2-pt jump shot from 8 ft,,96,85
395,4,3:08.0,Offensive rebound by J. Green,,96,85
396,4,2:54.0,M. Conley misses 2-pt layup from 1 ft,,96,85
397,4,2:53.0,,Defensive rebound by T. Ariza,96,85
398,4,2:32.0,,Turnover by T. Ariza (bad pass; steal by C. Lee),96,85
399,4,2:26.0,T. Allen makes 2-pt layup from 1 ft (assist by C. Lee),,98,85
400,4,2:01.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by D. Howard),98,88
401,4,1:43.0,T. Allen misses 2-pt jump shot from 15 ft,,98,88
402,4,1:42.0,,Defensive rebound by T. Ariza,98,88
403,4,1:27.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Terry),98,91
404,4,1:27.0,Memphis full timeout,,98,91
405,4,1:11.0,C. Lee makes 2-pt jump shot from 20 ft (assist by M. Gasol),,100,91
406,4,1:00.0,,C. Brewer misses 3-pt jump shot from 23 ft,100,91
407,4,0:59.0,Defensive rebound by J. Green,,100,91
408,4,0:36.0,C. Lee misses 2-pt layup from 3 ft,,100,91
409,4,0:34.0,,Defensive rebound by C. Brewer,100,91
410,4,0:30.0,,J. Harden makes 2-pt layup from 1 ft,100,93
411,4,0:28.0,Personal take foul by J. Terry (drawn by M. Conley),,100,93
412,4,0:28.0,M. Chalmers enters the game for T. Allen,,100,93
413,4,0:27.0,Personal take foul by J. Harden (drawn by M. Conley),,100,93
414,4,0:27.0,M. Conley makes free throw 1 of 2,,101,93
415,4,0:27.0,T. Allen enters the game for M. Chalmers,,101,93
416,4,0:27.0,M. Conley makes free throw 2 of 2,,102,93
417,4,0:27.0,,Houston full timeout,102,93
418,4,0:23.0,,Turnover by J. Terry (bad pass),102,93
