,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
390,4,5:45.0,G. Robinson makes 2-pt dunk at rim (assist by C. Budinger),,98,71
391,4,5:31.0,,J. Okafor misses 2-pt jump shot from 4 ft,98,71
392,4,5:29.0,Defensive rebound by S. Hill,,98,71
393,4,5:25.0,G. Robinson makes 2-pt jump shot from 3 ft (assist by S. Hill),,100,71
394,4,5:25.0,Shooting foul by H. Thompson (drawn by G. Robinson),,100,71
395,4,5:25.0,G. Robinson makes free throw 1 of 1,,101,71
396,4,5:06.0,,H. Thompson makes 2-pt jump shot from 14 ft,101,73
397,4,4:53.0,J. Young makes 2-pt layup from 1 ft,,103,73
398,4,4:32.0,,J. Sampson misses 2-pt jump shot from 15 ft,103,73
399,4,4:30.0,Defensive rebound by S. Hill,,103,73
400,4,4:25.0,S. Hill makes 2-pt dunk at rim,,105,73
401,4,4:23.0,,Philadelphia full timeout,105,73
402,4,4:23.0,J. Hill enters the game for I. Mahinmi,,105,73
403,4,4:23.0,,R. Covington enters the game for J. Okafor,105,73
404,4,4:08.0,,H. Thompson misses 3-pt jump shot from 26 ft,105,73
405,4,4:06.0,Defensive rebound by S. Hill,,105,73
406,4,3:57.0,Shooting foul by H. Thompson (drawn by G. Robinson),,105,73
407,4,3:57.0,G. Robinson makes free throw 1 of 2,,106,73
408,4,3:57.0,G. Robinson misses free throw 2 of 2,,106,73
409,4,3:55.0,,Defensive rebound by C. Wood,106,73
410,4,3:46.0,,Shooting foul by J. Hill (drawn by J. Sampson),106,73
411,4,3:46.0,,J. Sampson makes free throw 1 of 2,106,74
412,4,3:46.0,,J. Sampson makes free throw 2 of 2,106,75
413,4,3:34.0,Turnover by J. Young (bad pass; steal by C. Wood),,106,75
414,4,3:29.0,,R. Covington makes 2-pt layup from 2 ft (assist by C. Wood),106,77
415,4,3:13.0,J. Hill makes 2-pt jump shot from 2 ft (assist by J. Young),,108,77
416,4,3:13.0,Shooting foul by C. Wood (drawn by J. Hill),,108,77
417,4,3:13.0,J. Hill misses free throw 1 of 1,,108,77
418,4,3:12.0,,Defensive rebound by C. Wood,108,77
419,4,3:00.0,,R. Covington misses 2-pt jump shot from 3 ft,108,77
420,4,2:58.0,Defensive rebound by J. Hill,,108,77
421,4,2:54.0,J. Young misses 2-pt jump shot from 4 ft,,108,77
422,4,2:52.0,,Defensive rebound by J. Sampson,108,77
423,4,2:46.0,,P. Pressey makes 2-pt layup from 1 ft,108,79
424,4,2:32.0,Turnover by S. Hill (lost ball; steal by R. Covington),,108,79
425,4,2:24.0,,Turnover by C. Wood (lost ball; steal by S. Hill),108,79
426,4,2:19.0,C. Budinger makes 2-pt jump shot at rim (assist by J. Young),,110,79
427,4,2:03.0,,Shooting foul by J. Hill (drawn by J. Sampson),110,79
428,4,2:03.0,Indiana full timeout,,110,79
429,4,2:03.0,,J. Sampson misses free throw 1 of 2,110,79
430,4,2:03.0,,Offensive rebound by Team,110,79
431,4,2:03.0,,J. Sampson misses free throw 2 of 2,110,79
432,4,2:02.0,Defensive rebound by S. Hill,,110,79
433,4,1:37.0,S. Hill makes 2-pt jump shot from 16 ft,,112,79
434,4,1:31.0,,R. Covington misses 3-pt jump shot from 26 ft,112,79
435,4,1:29.0,Defensive rebound by G. Robinson,,112,79
436,4,1:23.0,J. Young misses 2-pt jump shot from 19 ft,,112,79
437,4,1:22.0,Offensive rebound by C. Budinger,,112,79
438,4,1:16.0,C. Budinger misses 2-pt jump shot from 5 ft (block by R. Covington),,112,79
439,4,1:14.0,,Defensive rebound by H. Thompson,112,79
440,4,1:06.0,,P. Pressey makes 2-pt layup from 1 ft,112,81
441,4,1:06.0,Turnover by J. Hill (bad pass; steal by H. Thompson),,112,81
442,4,1:01.0,,C. Wood makes 2-pt layup from 1 ft (assist by P. Pressey),112,83
443,4,0:43.0,J. Young misses 3-pt jump shot from 26 ft,,112,83
444,4,0:42.0,,Defensive rebound by H. Thompson,112,83
445,4,0:33.0,,J. Sampson makes 2-pt layup from 1 ft,112,85
446,4,0:11.0,S. Hill misses 3-pt jump shot from 27 ft,,112,85
447,4,0:09.0,,Defensive rebound by P. Pressey,112,85
448,4,0:03.0,,H. Thompson misses 3-pt jump shot from 23 ft,112,85
449,4,0:00.0,Defensive rebound by J. Hill,,112,85
