,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
383,4,3:44.0,,Defensive rebound by A. Aminu,93,98
384,4,3:27.0,,M. Harkless misses 3-pt jump shot from 24 ft,93,98
385,4,3:25.0,Defensive rebound by K. Faried,,93,98
386,4,3:25.0,Personal foul by A. Aminu (drawn by K. Faried),,93,98
387,4,3:12.0,Turnover by K. Faried (lost ball),,93,98
388,4,3:02.0,,Shooting foul by M. Miller (drawn by M. Plumlee),93,98
389,4,3:02.0,,M. Plumlee makes free throw 1 of 2,93,99
390,4,3:02.0,,M. Plumlee makes free throw 2 of 2,93,100
391,4,2:55.0,Offensive foul by K. Faried (drawn by A. Aminu),,93,100
392,4,2:55.0,Turnover by K. Faried (offensive foul),,93,100
393,4,2:55.0,Official timeout,,93,100
394,4,2:40.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by M. Plumlee),93,103
395,4,2:26.0,Personal foul by C. McCollum (drawn by J. Nelson),,93,103
396,4,2:18.0,J. Nelson makes 2-pt jump shot from 20 ft,,95,103
397,4,1:59.0,,M. Plumlee misses 2-pt layup from 2 ft (block by K. Faried),95,103
398,4,1:58.0,,Offensive rebound by M. Harkless,95,103
399,4,1:56.0,,M. Harkless misses 2-pt layup from 1 ft,95,103
400,4,1:55.0,Defensive rebound by K. Faried,,95,103
401,4,1:39.0,K. Faried misses 2-pt jump shot from 2 ft,,95,103
402,4,1:39.0,,Defensive rebound by Team,95,103
403,4,1:20.0,,M. Harkless misses 3-pt jump shot from 23 ft,95,103
404,4,1:18.0,Defensive rebound by M. Miller,,95,103
405,4,1:04.0,K. Faried makes 2-pt dunk at rim (assist by W. Barton),,97,103
406,4,0:46.0,,C. McCollum makes 2-pt jump shot from 19 ft,97,105
407,4,0:46.0,Denver full timeout,,97,105
408,4,0:38.0,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Nelson),,100,105
409,4,0:29.0,,Personal take foul by W. Barton (drawn by C. McCollum),100,105
410,4,0:29.0,,Portland full timeout,100,105
411,4,0:29.0,,M. Leonard enters the game for M. Harkless,100,105
412,4,0:29.0,R. Foye enters the game for M. Miller,,100,105
413,4,0:28.0,,Personal take foul by W. Barton (drawn by C. McCollum),100,105
414,4,0:28.0,,M. Leonard makes free throw 1 of 2,100,106
415,4,0:28.0,N. Jokić enters the game for R. Foye,,100,106
416,4,0:28.0,,M. Leonard makes free throw 2 of 2,100,107
417,4,0:28.0,Denver full timeout,,100,107
418,4,0:28.0,,M. Harkless enters the game for M. Leonard,100,107
419,4,0:28.0,M. Miller enters the game for N. Jokić,,100,107
420,4,0:22.0,K. Faried misses 2-pt layup at rim (block by M. Plumlee),,100,107
421,4,0:21.0,,Defensive rebound by A. Aminu,100,107
422,4,0:17.0,,Personal take foul by M. Miller (drawn by A. Aminu),100,107
423,4,0:17.0,,A. Aminu makes free throw 1 of 2,100,108
424,4,0:17.0,N. Jokić enters the game for W. Barton,,100,108
425,4,0:17.0,,A. Aminu makes free throw 2 of 2,100,109
426,4,0:17.0,Denver full timeout,,100,109
427,4,0:17.0,W. Barton enters the game for N. Jokić,,100,109
428,4,0:15.0,Personal foul by A. Crabbe (drawn by W. Barton),,100,109
429,4,0:15.0,W. Barton makes free throw 1 of 3,,101,109
430,4,0:15.0,W. Barton makes free throw 2 of 3,,102,109
431,4,0:15.0,W. Barton makes free throw 3 of 3,,103,109
432,4,0:15.0,,Personal take foul by G. Harris (drawn by M. Plumlee),103,109
433,4,0:15.0,,M. Plumlee makes free throw 1 of 2,103,110
434,4,0:15.0,,M. Plumlee misses free throw 2 of 2,103,110
435,4,0:15.0,Defensive rebound by M. Miller,,103,110
