,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
387,4,8:29.0,,Personal foul by W. Cauley-Stein (drawn by D. Russell),91,84
388,4,8:29.0,D. Cousins enters the game for W. Cauley-Stein,,91,84
389,4,8:19.0,,Shooting foul by O. Casspi (drawn by B. Bass),91,84
390,4,8:19.0,,B. Bass makes 2-pt dunk at rim (assist by D. Russell),91,86
391,4,8:19.0,R. Rondo enters the game for M. Belinelli,,91,86
392,4,8:19.0,,B. Bass makes free throw 1 of 1,91,87
393,4,8:00.0,D. Collison makes 3-pt jump shot from 23 ft (assist by R. Gay),,94,87
394,4,7:46.0,,Turnover by J. Clarkson (bad pass; steal by R. Gay),94,87
395,4,7:38.0,D. Collison makes 2-pt layup at rim (assist by R. Gay),,96,87
396,4,7:24.0,,Turnover by J. Clarkson (traveling),96,87
397,4,7:24.0,,K. Bryant enters the game for A. Brown,96,87
398,4,7:04.0,O. Casspi misses 3-pt jump shot from 22 ft,,96,87
399,4,7:04.0,Offensive rebound by D. Cousins,,96,87
400,4,7:04.0,D. Cousins makes 2-pt layup from 1 ft,,98,87
401,4,7:04.0,Shooting foul by B. Bass (drawn by D. Cousins),,98,87
402,4,7:04.0,,J. Randle enters the game for R. Kelly,98,87
403,4,7:04.0,D. Cousins misses free throw 1 of 1,,98,87
404,4,7:02.0,Offensive rebound by R. Rondo,,98,87
405,4,6:55.0,D. Cousins makes 2-pt dunk at rim (assist by R. Rondo),,100,87
406,4,6:55.0,,LA Lakers full timeout,100,87
407,4,6:39.0,,J. Clarkson misses 2-pt jump shot from 6 ft,100,87
408,4,6:39.0,,Offensive rebound by Team,100,87
409,4,6:30.0,,J. Clarkson misses 2-pt jump shot from 5 ft (block by R. Gay),100,87
410,4,6:28.0,Defensive rebound by R. Gay,,100,87
411,4,6:27.0,Turnover by R. Gay (bad pass; steal by J. Clarkson),,100,87
412,4,6:27.0,,Personal foul by R. Gay (drawn by J. Clarkson),100,87
413,4,6:14.0,,K. Bryant misses 2-pt jump shot from 9 ft,100,87
414,4,6:13.0,Defensive rebound by O. Casspi,,100,87
415,4,6:12.0,Personal foul by B. Bass (drawn by R. Gay),,100,87
416,4,5:59.0,R. Rondo makes 2-pt jump shot from 15 ft,,102,87
417,4,5:43.0,,D. Russell misses 3-pt jump shot from 24 ft,102,87
418,4,5:43.0,Defensive rebound by D. Cousins,,102,87
419,4,5:25.0,D. Cousins makes 2-pt jump shot from 21 ft (assist by R. Rondo),,104,87
420,4,5:12.0,,J. Clarkson misses 2-pt jump shot from 8 ft,104,87
421,4,5:12.0,,Offensive rebound by Team,104,87
422,4,5:12.0,,L. Williams enters the game for D. Russell,104,87
423,4,5:01.0,,L. Williams makes 2-pt layup at rim,104,89
424,4,4:44.0,Personal foul by L. Williams,,104,89
425,4,4:32.0,R. Rondo makes 2-pt jump shot from 16 ft,,106,89
426,4,4:19.0,,J. Randle misses 2-pt layup from 1 ft (block by R. Gay),106,89
427,4,4:16.0,,Offensive rebound by J. Randle,106,89
428,4,4:14.0,,Shooting block foul by D. Cousins (drawn by J. Randle),106,89
429,4,4:14.0,,J. Randle misses free throw 1 of 2,106,89
430,4,4:14.0,,Offensive rebound by Team,106,89
431,4,4:14.0,,J. Randle makes free throw 2 of 2,106,90
432,4,3:53.0,Turnover by O. Casspi (lost ball),,106,90
433,4,3:46.0,,Shooting foul by D. Cousins (drawn by J. Clarkson),106,90
434,4,3:46.0,,J. Clarkson misses free throw 1 of 2,106,90
435,4,3:46.0,,Offensive rebound by Team,106,90
436,4,3:46.0,,J. Clarkson misses free throw 2 of 2,106,90
437,4,3:44.0,Defensive rebound by D. Cousins,,106,90
438,4,3:20.0,D. Collison misses 3-pt jump shot from 22 ft,,106,90
439,4,3:20.0,,Defensive rebound by J. Randle,106,90
440,4,3:10.0,,J. Clarkson misses 2-pt dunk at rim (block by D. Cousins),106,90
441,4,3:09.0,,Offensive rebound by J. Randle,106,90
442,4,3:09.0,,J. Randle misses 2-pt layup at rim (block by R. Gay),106,90
443,4,3:04.0,,Offensive rebound by Team,106,90
444,4,3:00.0,,K. Bryant misses 3-pt jump shot from 27 ft,106,90
445,4,2:59.0,Defensive rebound by D. Collison,,106,90
446,4,2:49.0,R. Rondo misses 2-pt jump shot from 18 ft,,106,90
447,4,2:47.0,Offensive rebound by D. Cousins,,106,90
448,4,2:47.0,D. Cousins misses 2-pt layup at rim,,106,90
449,4,2:45.0,Offensive rebound by D. Cousins,,106,90
450,4,2:45.0,D. Cousins misses 2-pt layup from 1 ft (block by J. Randle),,106,90
451,4,2:41.0,Offensive rebound by D. Cousins,,106,90
452,4,2:40.0,D. Cousins makes 2-pt layup from 1 ft,,108,90
453,4,2:24.0,,J. Clarkson misses 2-pt jump shot from 18 ft,108,90
454,4,2:23.0,Defensive rebound by O. Casspi,,108,90
455,4,2:05.0,Shooting foul by K. Bryant (drawn by D. Cousins),,108,90
456,4,2:05.0,Official timeout,,108,90
457,4,2:05.0,,R. Kelly enters the game for K. Bryant,108,90
458,4,2:05.0,,R. Sacre enters the game for J. Randle,108,90
459,4,2:05.0,,A. Brown enters the game for L. Williams,108,90
460,4,2:05.0,,M. Huertas enters the game for B. Bass,108,90
461,4,2:05.0,J. Anderson enters the game for R. Gay,,108,90
462,4,2:05.0,W. Cauley-Stein enters the game for R. Rondo,,108,90
463,4,2:05.0,S. Curry enters the game for O. Casspi,,108,90
464,4,2:05.0,B. McLemore enters the game for D. Collison,,108,90
465,4,2:05.0,D. Cousins makes free throw 1 of 2,,109,90
466,4,2:05.0,D. Cousins makes free throw 2 of 2,,110,90
467,4,1:56.0,,Personal take foul by B. McLemore (drawn by J. Clarkson),110,90
468,4,1:56.0,,J. Clarkson makes free throw 1 of 2,110,91
469,4,1:56.0,Q. Acy enters the game for D. Cousins,,110,91
470,4,1:56.0,,J. Clarkson makes free throw 2 of 2,110,92
471,4,1:41.0,Q. Acy misses 2-pt jump shot from 21 ft,,110,92
472,4,1:40.0,,Defensive rebound by A. Brown,110,92
473,4,1:34.0,,Shooting foul by W. Cauley-Stein (drawn by A. Brown),110,92
474,4,1:34.0,,A. Brown makes free throw 1 of 2,110,93
475,4,1:34.0,,A. Brown misses free throw 2 of 2,110,93
476,4,1:20.0,Defensive rebound by W. Cauley-Stein,,110,93
477,4,1:20.0,Q. Acy makes 2-pt layup from 1 ft (assist by J. Anderson),,112,93
478,4,0:59.0,,A. Brown misses 3-pt jump shot from 26 ft,112,93
479,4,0:59.0,Defensive rebound by Team,,112,93
480,4,0:45.0,S. Curry misses 2-pt jump shot from 21 ft,,112,93
481,4,0:44.0,Offensive rebound by J. Anderson,,112,93
482,4,0:32.0,S. Curry misses 3-pt jump shot from 24 ft,,112,93
483,4,0:30.0,,Defensive rebound by R. Sacre,112,93
484,4,0:19.0,,Turnover by M. Huertas (bad pass; steal by W. Cauley-Stein),112,93
