,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
385,4,7:37.0,,Turnover by T. Sefolosha (traveling),97,101
386,4,7:34.0,,J. Teague enters the game for D. Schröder,97,101
387,4,7:34.0,,A. Horford enters the game for M. Scott,97,101
388,4,7:21.0,A. Bradley misses 2-pt jump shot from 10 ft,,97,101
389,4,7:20.0,,Defensive rebound by K. Bazemore,97,101
390,4,7:10.0,,P. Millsap makes 2-pt jump shot from 13 ft,97,103
391,4,6:53.0,E. Turner makes 2-pt layup at rim,,99,103
392,4,6:40.0,,P. Millsap misses 2-pt jump shot from 16 ft,99,103
393,4,6:37.0,Defensive rebound by E. Turner,,99,103
394,4,6:30.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Crowder),,101,103
395,4,6:18.0,,Atlanta full timeout,101,103
396,4,6:18.0,I. Thomas enters the game for A. Bradley,,101,103
397,4,6:18.0,A. Johnson enters the game for K. Olynyk,,101,103
398,4,6:18.0,M. Smart enters the game for T. Rozier,,101,103
399,4,6:18.0,,K. Korver enters the game for T. Sefolosha,101,103
400,4,6:10.0,,P. Millsap misses 2-pt jump shot from 3 ft,101,103
401,4,6:07.0,Defensive rebound by I. Thomas,,101,103
402,4,5:51.0,Turnover by E. Turner (bad pass),,101,103
403,4,5:41.0,,P. Millsap makes 2-pt layup at rim (assist by K. Bazemore),101,105
404,4,5:19.0,Shooting foul by P. Millsap (drawn by I. Thomas),,101,105
405,4,5:19.0,I. Thomas misses free throw 1 of 2,,101,105
406,4,5:19.0,Offensive rebound by Team,,101,105
407,4,5:19.0,A. Bradley enters the game for E. Turner,,101,105
408,4,5:19.0,I. Thomas makes free throw 2 of 2,,102,105
409,4,5:11.0,,Turnover by J. Teague (bad pass; steal by A. Bradley),102,105
410,4,5:08.0,Shooting block foul by J. Teague (drawn by A. Bradley),,102,105
411,4,5:08.0,A. Bradley misses free throw 1 of 2,,102,105
412,4,5:08.0,Offensive rebound by Team,,102,105
413,4,5:08.0,A. Bradley makes free throw 2 of 2,,103,105
414,4,4:53.0,,P. Millsap misses 3-pt jump shot from 25 ft,103,105
415,4,4:51.0,Defensive rebound by A. Bradley,,103,105
416,4,4:31.0,I. Thomas misses 2-pt jump shot from 3 ft,,103,105
417,4,4:30.0,,Defensive rebound by J. Teague,103,105
418,4,4:16.0,,Personal foul by M. Smart,103,105
419,4,4:05.0,,A. Horford makes 2-pt layup from 1 ft (assist by P. Millsap),103,107
420,4,3:46.0,J. Crowder misses 3-pt jump shot from 24 ft,,103,107
421,4,3:44.0,,Defensive rebound by J. Teague,103,107
422,4,3:41.0,,Personal block foul by A. Johnson,103,107
423,4,3:31.0,,J. Teague misses 2-pt jump shot from 11 ft (block by A. Johnson),103,107
424,4,3:29.0,Defensive rebound by J. Crowder,,103,107
425,4,3:26.0,Turnover by I. Thomas (lost ball; steal by J. Teague),,103,107
426,4,3:23.0,,J. Teague makes 2-pt layup at rim,103,109
427,4,3:23.0,,Shooting foul by J. Crowder (drawn by J. Teague),103,109
428,4,3:23.0,,J. Teague makes free throw 1 of 1,103,110
429,4,3:19.0,Boston full timeout,,103,110
430,4,3:19.0,E. Turner enters the game for M. Smart,,103,110
431,4,3:12.0,I. Thomas misses 3-pt jump shot from 25 ft,,103,110
432,4,3:10.0,Offensive rebound by J. Crowder,,103,110
433,4,3:07.0,A. Bradley misses 3-pt jump shot from 24 ft,,103,110
434,4,3:06.0,,Defensive rebound by A. Horford,103,110
435,4,2:56.0,Offensive charge foul by K. Bazemore (drawn by I. Thomas),,103,110
436,4,2:56.0,,Turnover by K. Bazemore (offensive foul),103,110
437,4,2:37.0,I. Thomas misses 2-pt layup from 2 ft,,103,110
438,4,2:35.0,,Defensive rebound by K. Korver,103,110
439,4,2:21.0,,J. Teague misses 2-pt jump shot from 4 ft,103,110
440,4,2:19.0,Defensive rebound by E. Turner,,103,110
441,4,2:06.0,E. Turner misses 2-pt jump shot from 9 ft (block by P. Millsap),,103,110
442,4,2:04.0,,Defensive rebound by P. Millsap,103,110
443,4,2:04.0,,Personal foul by A. Bradley,103,110
444,4,2:04.0,M. Smart enters the game for I. Thomas,,103,110
445,4,1:50.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Teague),103,113
446,4,1:46.0,Shooting foul by K. Bazemore (drawn by M. Smart),,103,113
447,4,1:46.0,M. Smart makes free throw 1 of 2,,104,113
448,4,1:46.0,M. Smart misses free throw 2 of 2,,104,113
449,4,1:44.0,,Defensive rebound by K. Bazemore,104,113
450,4,1:26.0,,Personal foul by E. Turner,104,113
451,4,1:26.0,,K. Bazemore makes free throw 1 of 2,104,114
452,4,1:26.0,I. Thomas enters the game for J. Crowder,,104,114
453,4,1:26.0,,K. Bazemore makes free throw 2 of 2,104,115
454,4,1:20.0,I. Thomas misses 2-pt layup from 1 ft,,104,115
455,4,1:18.0,,Defensive rebound by J. Teague,104,115
456,4,0:59.0,,J. Teague makes 3-pt jump shot from 25 ft,104,118
457,4,0:51.0,Boston full timeout,,104,118
458,4,0:51.0,,M. Scott enters the game for K. Bazemore,104,118
459,4,0:51.0,,T. Sefolosha enters the game for P. Millsap,104,118
460,4,0:51.0,,M. Muscala enters the game for A. Horford,104,118
461,4,0:51.0,,D. Schröder enters the game for K. Korver,104,118
462,4,0:51.0,,T. Hardaway enters the game for J. Teague,104,118
463,4,0:51.0,K. Olynyk enters the game for A. Johnson,,104,118
464,4,0:51.0,J. Jerebko enters the game for A. Bradley,,104,118
465,4,0:51.0,T. Rozier enters the game for I. Thomas,,104,118
466,4,0:51.0,J. Young enters the game for M. Smart,,104,118
467,4,0:51.0,R. Hunter enters the game for E. Turner,,104,118
468,4,0:42.0,R. Hunter makes 3-pt jump shot from 26 ft,,107,118
469,4,0:23.0,,T. Sefolosha misses 2-pt jump shot from 19 ft,107,118
470,4,0:21.0,,Offensive rebound by M. Muscala,107,118
