,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
384,4,1:33.0,,J. Wall makes 2-pt layup from 1 ft,89,99
385,4,1:23.0,E. Fournier misses 3-pt jump shot from 28 ft,,89,99
386,4,1:22.0,,Defensive rebound by K. Oubre,89,99
387,4,1:02.0,,O. Porter makes 2-pt layup at rim (assist by J. Wall),89,101
388,4,1:02.0,Orlando full timeout,,89,101
389,4,1:02.0,A. Nicholson enters the game for T. Harris,,89,101
390,4,1:02.0,D. Dedmon enters the game for N. Vučević,,89,101
391,4,1:02.0,S. Napier enters the game for E. Fournier,,89,101
392,4,1:02.0,M. Hezonja enters the game for V. Oladipo,,89,101
393,4,0:56.0,Personal foul by J. Wall (drawn by M. Hezonja),,89,101
394,4,0:47.0,A. Gordon misses 2-pt jump shot from 17 ft,,89,101
395,4,0:46.0,,Defensive rebound by M. Gortat,89,101
396,4,0:24.0,,J. Wall makes 2-pt jump shot from 18 ft,89,103
397,4,0:13.0,D. Dedmon makes 2-pt layup from 1 ft (assist by A. Gordon),,91,103
