,QUARTER,TIME_REMAINING,NEW YORK_ACTION,NEW ORLEANS_ACTION,NEW YORK_SCORE,NEW ORLEANS_SCORE
383,4,3:44.0,Offensive rebound by R. Lopez,,80,84
384,4,3:39.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,80,84
385,4,3:37.0,Offensive rebound by R. Lopez,,80,84
386,4,3:37.0,R. Lopez makes 2-pt layup at rim,,82,84
387,4,3:21.0,,A. Ajinça misses 2-pt layup from 1 ft,82,84
388,4,3:20.0,Defensive rebound by K. Porziņģis,,82,84
389,4,3:05.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by C. Anthony),,85,84
390,4,3:05.0,,New Orleans full timeout,85,84
391,4,3:05.0,,K. Perkins enters the game for A. Ajinça,85,84
392,4,3:05.0,,L. Babbitt enters the game for T. Frazier,85,84
393,4,3:05.0,,T. Douglas enters the game for J. Hamilton,85,84
394,4,2:59.0,,Personal foul by C. Anthony,85,84
395,4,2:59.0,,L. Babbitt makes free throw 1 of 2,85,85
396,4,2:59.0,,L. Babbitt makes free throw 2 of 2,85,86
397,4,2:45.0,Turnover by C. Anthony (bad pass; steal by J. Holiday),,85,86
398,4,2:40.0,,Shooting foul by J. Calderón (drawn by J. Holiday),85,86
399,4,2:40.0,,J. Holiday makes free throw 1 of 2,85,87
400,4,2:40.0,,J. Holiday makes free throw 2 of 2,85,88
401,4,2:29.0,Personal foul by D. Cunningham,,85,88
402,4,2:20.0,A. Afflalo misses 2-pt jump shot from 21 ft,,85,88
403,4,2:18.0,,Defensive rebound by T. Douglas,85,88
404,4,2:04.0,,J. Holiday makes 2-pt layup from 1 ft,85,90
405,4,1:36.0,J. Calderón misses 2-pt jump shot from 21 ft,,85,90
406,4,1:35.0,,Defensive rebound by J. Holiday,85,90
407,4,1:19.0,,J. Holiday makes 2-pt jump shot from 17 ft,85,92
408,4,1:05.0,Turnover by R. Lopez (lost ball; steal by L. Babbitt),,85,92
409,4,0:56.0,,New Orleans full timeout,85,92
410,4,0:52.0,,T. Frazier enters the game for J. Holiday,85,92
411,4,0:52.0,,J. Hamilton enters the game for K. Perkins,85,92
412,4,0:52.0,L. Galloway enters the game for R. Lopez,,85,92
413,4,0:52.0,,Personal foul by L. Galloway,85,92
414,4,0:52.0,,T. Frazier misses free throw 1 of 2,85,92
415,4,0:52.0,,Offensive rebound by Team,85,92
416,4,0:52.0,,K. Perkins enters the game for J. Hamilton,85,92
417,4,0:52.0,,T. Frazier misses free throw 2 of 2,85,92
418,4,0:51.0,Defensive rebound by K. Porziņģis,,85,92
419,4,0:51.0,New York full timeout,,85,92
420,4,0:51.0,R. Lopez enters the game for L. Galloway,,85,92
421,4,0:49.0,C. Anthony misses 3-pt jump shot from 26 ft,,85,92
422,4,0:47.0,,Defensive rebound by Team,85,92
423,4,0:47.0,,J. Hamilton enters the game for K. Perkins,85,92
424,4,0:47.0,L. Galloway enters the game for K. Porziņģis,,85,92
425,4,0:47.0,S. Vujačić enters the game for R. Lopez,,85,92
426,4,0:46.0,,Personal take foul by J. Calderón,85,92
427,4,0:46.0,,T. Frazier misses free throw 1 of 2,85,92
428,4,0:46.0,,Offensive rebound by Team,85,92
429,4,0:46.0,K. Porziņģis enters the game for L. Galloway,,85,92
430,4,0:46.0,R. Lopez enters the game for S. Vujačić,,85,92
431,4,0:46.0,,T. Frazier makes free throw 2 of 2,85,93
432,4,0:46.0,New York full timeout,,85,93
433,4,0:46.0,,K. Perkins enters the game for J. Hamilton,85,93
434,4,0:44.0,Shooting foul by T. Douglas (drawn by K. Porziņģis),,85,93
435,4,0:44.0,K. Porziņģis makes free throw 1 of 2,,86,93
436,4,0:44.0,S. Vujačić enters the game for R. Lopez,,86,93
437,4,0:44.0,L. Galloway enters the game for C. Anthony,,86,93
438,4,0:44.0,,J. Hamilton enters the game for K. Perkins,86,93
439,4,0:44.0,K. Porziņģis makes free throw 2 of 2,,87,93
440,4,0:43.0,,New Orleans full timeout,87,93
441,4,0:43.0,C. Anthony enters the game for L. Galloway,,87,93
442,4,0:41.0,,Personal foul by C. Anthony,87,93
443,4,0:41.0,,T. Douglas makes free throw 1 of 2,87,94
444,4,0:41.0,,T. Douglas makes free throw 2 of 2,87,95
445,4,0:31.0,C. Anthony misses 3-pt jump shot from 25 ft,,87,95
446,4,0:30.0,,Defensive rebound by Team,87,95
447,4,0:28.0,,Personal take foul by A. Afflalo,87,95
448,4,0:28.0,,T. Douglas makes free throw 1 of 2,87,96
449,4,0:28.0,,T. Douglas makes free throw 2 of 2,87,97
450,4,0:23.0,S. Vujačić misses 2-pt layup from 2 ft (block by J. Hamilton),,87,97
451,4,0:23.0,Offensive rebound by Team,,87,97
452,4,0:23.0,Personal foul by T. Douglas,,87,97
453,4,0:23.0,K. Porziņģis makes free throw 1 of 2,,88,97
454,4,0:23.0,K. Porziņģis makes free throw 2 of 2,,89,97
455,4,0:21.0,,Personal take foul by A. Afflalo,89,97
456,4,0:21.0,L. Galloway enters the game for A. Afflalo,,89,97
457,4,0:21.0,,T. Douglas makes free throw 1 of 2,89,98
458,4,0:21.0,,T. Douglas makes free throw 2 of 2,89,99
459,4,0:15.0,S. Vujačić misses 3-pt jump shot from 25 ft,,89,99
460,4,0:14.0,Offensive rebound by J. Calderón,,89,99
461,4,0:09.0,S. Vujačić makes 2-pt layup from 1 ft (assist by J. Calderón),,91,99
