,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
395,4,6:54.0,,K. Durant enters the game for K. Singler,77,80
396,4,6:40.0,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),,79,80
397,4,6:17.0,,R. Westbrook misses 3-pt jump shot from 24 ft,79,80
398,4,6:16.0,,Offensive rebound by E. Freedom,79,80
399,4,6:15.0,,E. Freedom makes 2-pt layup from 1 ft,79,82
400,4,6:15.0,,Shooting foul by K. Towns (drawn by E. Freedom),79,82
401,4,6:15.0,,E. Freedom makes free throw 1 of 1,79,83
402,4,6:00.0,A. Wiggins misses 3-pt jump shot from 25 ft,,79,83
403,4,5:58.0,Official timeout,,79,83
404,4,5:57.0,,Defensive rebound by E. Freedom,79,83
405,4,5:46.0,,K. Durant makes 2-pt dunk at rim,79,85
406,4,5:44.0,Minnesota full timeout,,79,85
407,4,5:44.0,,S. Adams enters the game for E. Freedom,79,85
408,4,5:26.0,Shooting foul by S. Ibaka (drawn by A. Wiggins),,79,85
409,4,5:26.0,A. Wiggins misses free throw 1 of 2,,79,85
410,4,5:26.0,Offensive rebound by Team,,79,85
411,4,5:26.0,,K. Singler enters the game for S. Ibaka,79,85
412,4,5:26.0,A. Wiggins makes free throw 2 of 2,,80,85
413,4,5:11.0,,R. Westbrook misses 3-pt jump shot from 23 ft,80,85
414,4,5:10.0,Defensive rebound by R. Rubio,,80,85
415,4,5:01.0,G. Dieng makes 2-pt layup from 1 ft (assist by R. Rubio),,82,85
416,4,4:38.0,,K. Singler misses 3-pt jump shot from 23 ft,82,85
417,4,4:38.0,Defensive rebound by G. Dieng,,82,85
418,4,4:31.0,Shooting foul by S. Adams (drawn by A. Wiggins),,82,85
419,4,4:31.0,A. Wiggins misses free throw 1 of 2,,82,85
420,4,4:31.0,Offensive rebound by Team,,82,85
421,4,4:31.0,,Oklahoma City full timeout,82,85
422,4,4:31.0,,A. Morrow enters the game for K. Singler,82,85
423,4,4:31.0,A. Wiggins makes free throw 2 of 2,,83,85
424,4,4:20.0,,K. Durant misses 3-pt jump shot from 24 ft,83,85
425,4,4:19.0,Defensive rebound by K. Towns,,83,85
426,4,4:00.0,Z. LaVine makes 3-pt jump shot from 25 ft,,86,85
427,4,3:44.0,,R. Westbrook makes 2-pt layup at rim,86,87
428,4,3:28.0,Shooting foul by R. Foye (drawn by G. Dieng),,86,87
429,4,3:28.0,G. Dieng makes free throw 1 of 2,,87,87
430,4,3:28.0,,S. Ibaka enters the game for R. Foye,87,87
431,4,3:28.0,G. Dieng makes free throw 2 of 2,,88,87
432,4,3:15.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),88,90
433,4,2:56.0,A. Wiggins misses 2-pt jump shot from 17 ft,,88,90
434,4,2:56.0,Offensive rebound by K. Towns,,88,90
435,4,2:50.0,R. Rubio misses 3-pt jump shot from 25 ft,,88,90
436,4,2:49.0,,Defensive rebound by S. Adams,88,90
437,4,2:42.0,,R. Westbrook misses 2-pt layup from 2 ft (block by K. Towns),88,90
438,4,2:40.0,Defensive rebound by G. Dieng,,88,90
439,4,2:34.0,Z. LaVine misses 2-pt layup at rim (block by S. Adams),,88,90
440,4,2:33.0,,Defensive rebound by S. Adams,88,90
441,4,2:30.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),88,92
442,4,2:28.0,Minnesota full timeout,,88,92
443,4,2:10.0,Turnover by A. Wiggins (offensive goaltending),,88,92
444,4,1:55.0,,K. Durant misses 2-pt jump shot from 16 ft,88,92
445,4,1:54.0,Defensive rebound by K. Towns,,88,92
446,4,1:49.0,Shooting foul by S. Ibaka (drawn by G. Dieng),,88,92
447,4,1:49.0,G. Dieng makes free throw 1 of 2,,89,92
448,4,1:49.0,,N. Collison enters the game for S. Ibaka,89,92
449,4,1:49.0,G. Dieng makes free throw 2 of 2,,90,92
450,4,1:33.0,,K. Durant misses 2-pt jump shot from 3 ft,90,92
451,4,1:31.0,,Offensive rebound by N. Collison,90,92
452,4,1:31.0,,N. Collison misses 2-pt layup at rim,90,92
453,4,1:30.0,Defensive rebound by G. Dieng,,90,92
454,4,1:09.0,G. Dieng misses 3-pt jump shot from 23 ft,,90,92
455,4,1:08.0,Offensive rebound by K. Towns,,90,92
456,4,1:04.0,K. Towns misses 2-pt jump shot from 3 ft,,90,92
457,4,1:03.0,,Defensive rebound by R. Westbrook,90,92
458,4,1:02.0,,Personal take foul by R. Rubio,90,92
459,4,1:00.0,,K. Durant makes 2-pt dunk at rim (assist by N. Collison),90,94
460,4,0:52.0,Shooting foul by R. Westbrook (drawn by G. Dieng),,90,94
461,4,0:52.0,G. Dieng makes free throw 1 of 2,,91,94
462,4,0:52.0,G. Dieng makes free throw 2 of 2,,92,94
463,4,0:52.0,,Oklahoma City full timeout,92,94
464,4,0:50.0,,Turnover by S. Adams (offensive foul),92,94
465,4,0:50.0,,Offensive foul by S. Adams (drawn by R. Rubio),92,94
466,4,0:42.0,K. Towns makes 2-pt jump shot from 11 ft (assist by R. Rubio),,94,94
467,4,0:42.0,,Oklahoma City full timeout,94,94
468,4,0:35.0,,A. Morrow misses 2-pt jump shot from 22 ft,94,94
469,4,0:34.0,Defensive rebound by R. Rubio,,94,94
470,4,0:16.0,K. Towns makes 2-pt jump shot from 13 ft,,96,94
471,4,0:16.0,,Oklahoma City full timeout,96,94
472,4,0:11.0,,K. Durant misses 2-pt jump shot from 11 ft (block by K. Towns),96,94
473,4,0:11.0,,Offensive rebound by S. Adams,96,94
474,4,0:11.0,,S. Adams makes 2-pt layup from 1 ft,96,96
475,4,0:11.0,S. Muhammad enters the game for G. Dieng,,96,96
476,4,0:11.0,,K. Singler enters the game for S. Adams,96,96
477,4,0:11.0,,R. Foye enters the game for A. Morrow,96,96
478,4,0:11.0,,S. Adams enters the game for N. Collison,96,96
479,4,0:00.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,99,96
