,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
392,4,7:19.0,,J. Barea makes 2-pt jump shot from 5 ft (assist by D. Williams),103,99
393,4,7:07.0,K. Thompson makes 3-pt jump shot from 24 ft,,106,99
394,4,6:48.0,,D. Williams misses 2-pt jump shot from 12 ft,106,99
395,4,6:47.0,Defensive rebound by D. Green,,106,99
396,4,6:32.0,K. Thompson misses 3-pt jump shot from 28 ft,,106,99
397,4,6:31.0,,Defensive rebound by W. Matthews,106,99
398,4,6:23.0,,Turnover by W. Matthews (lost ball; steal by S. Livingston),106,99
399,4,6:18.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Livingston),,109,99
400,4,6:17.0,,Dallas full timeout,109,99
401,4,6:17.0,,R. Felton enters the game for D. Lee,109,99
402,4,6:17.0,,D. Nowitzki enters the game for J. Anderson,109,99
403,4,6:17.0,H. Barnes enters the game for S. Livingston,,109,99
404,4,6:17.0,S. Curry enters the game for B. Rush,,109,99
405,4,6:05.0,,Personal foul by A. Varejão,109,99
406,4,5:52.0,,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by R. Felton),109,101
407,4,5:32.0,K. Thompson misses 2-pt jump shot from 14 ft,,109,101
408,4,5:31.0,,Defensive rebound by D. Williams,109,101
409,4,5:19.0,,R. Felton misses 2-pt hook shot from 6 ft,109,101
410,4,5:18.0,Defensive rebound by S. Curry,,109,101
411,4,5:06.0,H. Barnes misses 2-pt jump shot from 9 ft,,109,101
412,4,5:05.0,,Defensive rebound by W. Matthews,109,101
413,4,4:56.0,,W. Matthews misses 3-pt jump shot from 25 ft,109,101
414,4,4:55.0,Defensive rebound by D. Green,,109,101
415,4,4:47.0,S. Curry misses 2-pt jump shot from 8 ft,,109,101
416,4,4:46.0,,Defensive rebound by D. Nowitzki,109,101
417,4,4:32.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,109,101
418,4,4:31.0,Defensive rebound by S. Curry,,109,101
419,4,4:21.0,S. Curry makes 2-pt layup from 1 ft,,111,101
420,4,4:20.0,,Dallas full timeout,111,101
421,4,4:20.0,L. Barbosa enters the game for A. Varejão,,111,101
422,4,4:08.0,,Personal foul by D. Green,111,101
423,4,3:56.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),111,104
424,4,3:41.0,D. Green makes 2-pt jump shot from 5 ft (assist by S. Curry),,113,104
425,4,3:24.0,,D. Nowitzki makes 2-pt hook shot from 4 ft,113,106
426,4,3:13.0,S. Curry misses 2-pt jump shot from 3 ft,,113,106
427,4,3:12.0,,Defensive rebound by D. Nowitzki,113,106
428,4,3:03.0,,R. Felton makes 2-pt layup from 1 ft (assist by D. Williams),113,108
429,4,2:44.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by H. Barnes),,116,108
430,4,2:29.0,,Turnover by D. Williams (lost ball; steal by K. Thompson),116,108
431,4,2:25.0,H. Barnes makes 2-pt layup at rim (assist by D. Green),,118,108
432,4,2:25.0,Shooting foul by W. Matthews (drawn by H. Barnes),,118,108
433,4,2:25.0,H. Barnes makes free throw 1 of 1,,119,108
434,4,2:08.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,119,108
435,4,2:07.0,Defensive rebound by K. Thompson,,119,108
436,4,1:58.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),,122,108
437,4,1:58.0,,Dallas full timeout,122,108
438,4,1:58.0,,J. Anderson enters the game for W. Matthews,122,108
439,4,1:58.0,,D. Powell enters the game for D. Nowitzki,122,108
440,4,1:49.0,,D. Williams makes 2-pt jump shot from 7 ft (assist by J. Barea),122,110
441,4,1:32.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Green),,125,110
442,4,1:24.0,,D. Powell makes 2-pt dunk at rim (assist by J. Barea),125,112
443,4,1:16.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,128,112
444,4,1:08.0,,J. Barea misses 3-pt jump shot from 24 ft,128,112
445,4,1:06.0,Defensive rebound by L. Barbosa,,128,112
446,4,1:06.0,Golden State full timeout,,128,112
447,4,1:06.0,B. Rush enters the game for H. Barnes,,128,112
448,4,1:06.0,M. Speights enters the game for D. Green,,128,112
449,4,1:06.0,I. Clark enters the game for K. Thompson,,128,112
450,4,1:06.0,J. McAdoo enters the game for S. Curry,,128,112
451,4,1:06.0,,S. Mejri enters the game for D. Williams,128,112
452,4,1:06.0,,C. Villanueva enters the game for R. Felton,128,112
453,4,0:53.0,I. Clark misses 3-pt jump shot from 24 ft,,128,112
454,4,0:52.0,,Defensive rebound by J. Anderson,128,112
455,4,0:42.0,,D. Powell misses 3-pt jump shot from 24 ft,128,112
456,4,0:41.0,Defensive rebound by I. Clark,,128,112
457,4,0:21.0,M. Speights makes 2-pt jump shot from 19 ft (assist by I. Clark),,130,112
458,4,0:13.0,,J. Anderson misses 2-pt jump shot from 19 ft,130,112
459,4,0:12.0,Defensive rebound by Team,,130,112
