,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
393,4,9:46.0,Defensive rebound by C. McCullough,,67,91
394,4,9:33.0,C. McCullough misses 2-pt jump shot from 12 ft,,67,91
395,4,9:33.0,,Defensive rebound by I. Shumpert,67,91
396,4,9:21.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),67,94
397,4,9:06.0,Shooting foul by C. Frye (drawn by C. McCullough),,67,94
398,4,9:06.0,C. McCullough misses free throw 1 of 2,,67,94
399,4,9:06.0,Offensive rebound by Team,,67,94
400,4,9:06.0,S. Larkin enters the game for S. Kilpatrick,,67,94
401,4,9:06.0,,M. Williams enters the game for M. Dellavedova,67,94
402,4,9:06.0,C. McCullough makes free throw 2 of 2,,68,94
403,4,8:49.0,Violation by C. McCullough (kicked ball),,68,94
404,4,8:49.0,Official timeout,,68,94
405,4,8:41.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by I. Shumpert),68,97
406,4,8:24.0,M. Brown misses 3-pt jump shot from 25 ft,,68,97
407,4,8:24.0,,Defensive rebound by I. Shumpert,68,97
408,4,8:09.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by C. Frye),68,100
409,4,7:56.0,T. Robinson misses 2-pt jump shot from 11 ft,,68,100
410,4,7:55.0,,Defensive rebound by C. Frye,68,100
411,4,7:43.0,,M. Williams misses 2-pt jump shot from 12 ft (block by C. McCullough),68,100
412,4,7:42.0,Defensive rebound by S. Larkin,,68,100
413,4,7:35.0,S. Larkin makes 3-pt jump shot from 22 ft (assist by M. Brown),,71,100
414,4,7:15.0,,C. Frye misses 2-pt jump shot from 15 ft,71,100
415,4,7:14.0,Defensive rebound by S. Larkin,,71,100
416,4,7:04.0,C. McCullough misses 2-pt jump shot from 16 ft,,71,100
417,4,7:03.0,,Defensive rebound by I. Shumpert,71,100
418,4,6:48.0,,Turnover by M. Williams (lost ball; steal by D. Sloan),71,100
419,4,6:44.0,T. Robinson makes 2-pt dunk at rim (assist by D. Sloan),,73,100
420,4,6:44.0,,Cleveland full timeout,73,100
421,4,6:44.0,,J. Jones enters the game for T. Thompson,73,100
422,4,6:44.0,,J. McRae enters the game for I. Shumpert,73,100
423,4,6:44.0,W. Reed enters the game for T. Robinson,,73,100
424,4,6:26.0,,R. Jefferson misses 3-pt jump shot from 22 ft,73,100
425,4,6:26.0,,Offensive rebound by Team,73,100
426,4,6:26.0,Loose ball foul by C. McCullough,,73,100
427,4,6:16.0,,J. Jones misses 3-pt jump shot from 25 ft,73,100
428,4,6:16.0,Defensive rebound by M. Brown,,73,100
429,4,6:02.0,D. Sloan misses 3-pt jump shot from 25 ft,,73,100
430,4,6:02.0,Offensive rebound by W. Reed,,73,100
431,4,6:02.0,Personal foul by J. McRae,,73,100
432,4,5:51.0,Turnover by S. Larkin (bad pass),,73,100
433,4,5:39.0,,M. Williams misses 3-pt jump shot from 25 ft,73,100
434,4,5:39.0,,Offensive rebound by C. Frye,73,100
435,4,5:33.0,,R. Jefferson makes 2-pt dunk at rim (assist by C. Frye),73,102
436,4,5:17.0,D. Sloan misses 2-pt layup at rim,,73,102
437,4,5:15.0,,Defensive rebound by J. Jones,73,102
438,4,5:10.0,,J. McRae misses 2-pt layup from 1 ft,73,102
439,4,5:08.0,Defensive rebound by W. Reed,,73,102
440,4,5:02.0,M. Brown misses 3-pt jump shot from 24 ft,,73,102
441,4,5:00.0,,Defensive rebound by C. Frye,73,102
442,4,4:51.0,,J. McRae misses 2-pt jump shot from 16 ft,73,102
443,4,4:49.0,Defensive rebound by C. McCullough,,73,102
444,4,4:32.0,M. Brown makes 2-pt layup from 1 ft,,75,102
445,4,4:09.0,,M. Williams misses 2-pt jump shot from 9 ft,75,102
446,4,4:08.0,Defensive rebound by W. Reed,,75,102
447,4,4:00.0,Shooting foul by J. McRae (drawn by D. Sloan),,75,102
448,4,4:00.0,D. Sloan makes 3-pt jump shot from 24 ft (assist by M. Brown),,78,102
449,4,4:00.0,S. Kilpatrick enters the game for S. Larkin,,78,102
450,4,4:00.0,D. Sloan makes free throw 1 of 1,,79,102
451,4,3:38.0,,R. Jefferson misses 3-pt jump shot from 23 ft,79,102
452,4,3:37.0,Defensive rebound by W. Reed,,79,102
453,4,3:32.0,Turnover by D. Sloan (lost ball),,79,102
454,4,3:32.0,,Cleveland full timeout,79,102
455,4,3:16.0,,C. Frye misses 2-pt layup from 1 ft (block by W. Reed),79,102
456,4,3:15.0,Defensive rebound by W. Reed,,79,102
457,4,2:58.0,Turnover by M. Brown (bad pass; steal by J. Jones),,79,102
458,4,2:49.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by M. Williams),79,105
459,4,2:25.0,D. Sloan makes 2-pt layup from 2 ft,,81,105
460,4,2:04.0,,Turnover by C. Frye (3 sec),81,105
461,4,1:48.0,D. Sloan misses 2-pt jump shot from 4 ft,,81,105
462,4,1:47.0,,Defensive rebound by C. Frye,81,105
463,4,1:41.0,,J. McRae misses 2-pt layup from 1 ft (block by W. Reed),81,105
464,4,1:39.0,Defensive rebound by C. McCullough,,81,105
465,4,1:35.0,S. Kilpatrick makes 2-pt jump shot from 11 ft (assist by D. Sloan),,83,105
466,4,1:22.0,,M. Williams makes 2-pt jump shot from 19 ft,83,107
467,4,1:13.0,M. Brown makes 2-pt jump shot from 18 ft (assist by D. Sloan),,85,107
468,4,0:59.0,,Turnover by M. Williams (lost ball; steal by C. McCullough),85,107
469,4,0:54.0,D. Sloan makes 2-pt layup at rim (assist by C. McCullough),,87,107
470,4,0:31.0,,C. Frye misses 3-pt jump shot from 25 ft,87,107
471,4,0:31.0,Defensive rebound by M. Brown,,87,107
472,4,0:23.0,M. Brown misses 2-pt jump shot from 18 ft,,87,107
473,4,0:22.0,,Defensive rebound by M. Williams,87,107
