,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DENVER_ACTION,PHILADELPHIA_SCORE,DENVER_SCORE
389,4,7:04.0,T. McConnell makes 2-pt jump shot from 14 ft,,91,88
390,4,6:47.0,,N. Jokić makes 2-pt hook shot from 3 ft (assist by W. Barton),91,90
391,4,6:47.0,,Shooting foul by R. Covington (drawn by N. Jokić),91,90
392,4,6:47.0,,G. Harris enters the game for A. Toupane,91,90
393,4,6:47.0,,N. Jokić makes free throw 1 of 1,91,91
394,4,6:30.0,J. Grant misses 2-pt jump shot from 1 ft,,91,91
395,4,6:29.0,,Defensive rebound by W. Barton,91,91
396,4,6:16.0,,Turnover by W. Barton (bad pass; steal by T. McConnell),91,91
397,4,6:11.0,T. McConnell misses 2-pt layup from 2 ft,,91,91
398,4,6:10.0,,Defensive rebound by E. Mudiay,91,91
399,4,6:10.0,,Personal foul by R. Covington,91,91
400,4,6:10.0,I. Smith enters the game for H. Thompson,,91,91
401,4,5:56.0,,W. Barton misses 3-pt jump shot from 25 ft,91,91
402,4,5:55.0,,Offensive rebound by N. Jokić,91,91
403,4,5:44.0,,Shooting foul by J. Grant (drawn by N. Jokić),91,91
404,4,5:44.0,Official timeout,,91,91
405,4,5:44.0,C. Landry enters the game for T. McConnell,,91,91
406,4,5:44.0,,N. Jokić makes free throw 1 of 2,91,92
407,4,5:44.0,,N. Jokić makes free throw 2 of 2,91,93
408,4,5:34.0,C. Landry misses 2-pt jump shot from 21 ft,,91,93
409,4,5:32.0,,Defensive rebound by E. Mudiay,91,93
410,4,5:13.0,,Personal foul by C. Landry,91,93
411,4,5:13.0,,N. Jokić makes free throw 1 of 2,91,94
412,4,5:13.0,,D. Arthur enters the game for D. Augustin,91,94
413,4,5:13.0,,N. Jokić makes free throw 2 of 2,91,95
414,4,4:59.0,I. Canaan makes 3-pt jump shot from 28 ft (assist by J. Grant),,94,95
415,4,4:35.0,,E. Mudiay misses 2-pt jump shot from 14 ft,94,95
416,4,4:35.0,Defensive rebound by J. Grant,,94,95
417,4,4:16.0,J. Grant misses 2-pt jump shot from 4 ft,,94,95
418,4,4:15.0,,Defensive rebound by G. Harris,94,95
419,4,3:59.0,,N. Jokić makes 2-pt jump shot from 4 ft,94,97
420,4,3:47.0,Shooting foul by N. Jokić (drawn by C. Landry),,94,97
421,4,3:47.0,C. Landry makes free throw 1 of 2,,95,97
422,4,3:47.0,H. Thompson enters the game for R. Covington,,95,97
423,4,3:47.0,C. Landry makes free throw 2 of 2,,96,97
424,4,3:35.0,,N. Jokić misses 2-pt jump shot from 18 ft,96,97
425,4,3:34.0,Defensive rebound by I. Smith,,96,97
426,4,3:22.0,C. Landry makes 2-pt hook shot from 2 ft (assist by I. Smith),,98,97
427,4,3:05.0,,E. Mudiay misses 2-pt layup from 2 ft,98,97
428,4,3:03.0,,Offensive rebound by E. Mudiay,98,97
429,4,3:03.0,,E. Mudiay misses 2-pt layup from 2 ft,98,97
430,4,3:01.0,Defensive rebound by I. Smith,,98,97
431,4,2:57.0,Philadelphia full timeout,,98,97
432,4,2:41.0,I. Smith misses 2-pt jump shot from 21 ft,,98,97
433,4,2:40.0,Offensive rebound by H. Thompson,,98,97
434,4,2:26.0,I. Canaan makes 2-pt jump shot from 21 ft (assist by J. Grant),,100,97
435,4,2:07.0,,D. Arthur misses 2-pt jump shot from 8 ft,100,97
436,4,2:06.0,,Offensive rebound by Team,100,97
437,4,2:06.0,Loose ball foul by H. Thompson,,100,97
438,4,2:06.0,,N. Jokić misses free throw 1 of 2,100,97
439,4,2:06.0,,Offensive rebound by Team,100,97
440,4,2:06.0,R. Covington enters the game for J. Grant,,100,97
441,4,2:06.0,,N. Jokić misses free throw 2 of 2,100,97
442,4,2:04.0,Defensive rebound by R. Covington,,100,97
443,4,1:52.0,C. Landry makes 2-pt jump shot from 17 ft (assist by I. Canaan),,102,97
444,4,1:52.0,,Denver full timeout,102,97
445,4,1:46.0,,E. Mudiay misses 2-pt layup from 1 ft,102,97
446,4,1:45.0,Defensive rebound by C. Landry,,102,97
447,4,1:24.0,I. Canaan misses 3-pt jump shot from 25 ft,,102,97
448,4,1:21.0,,Defensive rebound by E. Mudiay,102,97
449,4,1:06.0,,Shooting foul by R. Covington (drawn by N. Jokić),102,97
450,4,1:06.0,,N. Jokić makes free throw 1 of 2,102,98
451,4,1:06.0,,N. Jokić makes free throw 2 of 2,102,99
452,4,1:06.0,Philadelphia full timeout,,102,99
453,4,1:06.0,,J. Sampson enters the game for N. Jokić,102,99
454,4,0:47.0,I. Smith misses 2-pt jump shot from 16 ft,,102,99
455,4,0:46.0,,Defensive rebound by E. Mudiay,102,99
456,4,0:38.0,,Shooting block foul by C. Landry (drawn by G. Harris),102,99
457,4,0:38.0,,G. Harris makes free throw 1 of 2,102,100
458,4,0:38.0,,G. Harris makes free throw 2 of 2,102,101
459,4,0:16.0,R. Covington misses 3-pt jump shot from 26 ft,,102,101
460,4,0:15.0,,Defensive rebound by G. Harris,102,101
461,4,0:11.0,,Denver full timeout,102,101
462,4,0:11.0,,N. Jokić enters the game for J. Sampson,102,101
463,4,0:11.0,T. McConnell enters the game for H. Thompson,,102,101
464,4,0:11.0,J. Grant enters the game for I. Smith,,102,101
465,4,0:11.0,,Denver full timeout,102,101
466,4,0:07.0,,E. Mudiay misses 2-pt jump shot from 4 ft,102,101
467,4,0:06.0,,Offensive rebound by D. Arthur,102,101
468,4,0:06.0,,D. Arthur misses 2-pt layup at rim,102,101
469,4,0:05.0,Defensive rebound by R. Covington,,102,101
470,4,0:04.0,Personal foul by D. Arthur,,102,101
471,4,0:04.0,Philadelphia full timeout,,102,101
472,4,0:04.0,N. Stauskas enters the game for J. Grant,,102,101
473,4,0:04.0,H. Thompson enters the game for C. Landry,,102,101
474,4,0:04.0,,J. Sampson enters the game for N. Jokić,102,101
475,4,0:03.0,Personal take foul by G. Harris,,102,101
476,4,0:03.0,Violation by Team (delay of game),,102,101
477,4,0:03.0,R. Covington misses free throw 1 of 2,,102,101
478,4,0:03.0,Offensive rebound by Team,,102,101
479,4,0:03.0,J. Grant enters the game for N. Stauskas,,102,101
480,4,0:03.0,,N. Jokić enters the game for J. Sampson,102,101
481,4,0:03.0,R. Covington makes free throw 2 of 2,,103,101
482,4,0:00.0,,E. Mudiay makes 3-pt jump shot from 36 ft,103,104
