,QUARTER,TIME_REMAINING,PORTLAND_ACTION,NEW ORLEANS_ACTION,PORTLAND_SCORE,NEW ORLEANS_SCORE
391,4,5:20.0,,J. Holiday misses 2-pt jump shot from 19 ft,101,98
392,4,5:20.0,,Offensive rebound by Team,101,98
393,4,5:20.0,Loose ball foul by G. Henderson,,101,98
394,4,5:20.0,,D. Cunningham misses free throw 1 of 2,101,98
395,4,5:20.0,,Offensive rebound by Team,101,98
396,4,5:20.0,,D. Cunningham makes free throw 2 of 2,101,99
397,4,4:57.0,D. Lillard misses 3-pt jump shot from 26 ft,,101,99
398,4,4:55.0,,Defensive rebound by A. Gee,101,99
399,4,4:37.0,,Turnover by A. Gee (lost ball; steal by G. Henderson),101,99
400,4,4:11.0,G. Henderson makes 2-pt jump shot from 21 ft,,103,99
401,4,3:57.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Cunningham),103,102
402,4,3:35.0,C. McCollum misses 2-pt jump shot from 6 ft (block by R. Anderson),,103,102
403,4,3:35.0,Offensive rebound by Team,,103,102
404,4,3:30.0,M. Plumlee misses 2-pt jump shot from 16 ft,,103,102
405,4,3:29.0,,Defensive rebound by R. Anderson,103,102
406,4,3:15.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. Frazier),103,105
407,4,2:52.0,Personal block foul by R. Anderson,,103,105
408,4,2:52.0,Official timeout,,103,105
409,4,2:52.0,M. Plumlee makes free throw 1 of 2,,104,105
410,4,2:52.0,M. Plumlee misses free throw 2 of 2,,104,105
411,4,2:51.0,,Defensive rebound by D. Cunningham,104,105
412,4,2:34.0,,J. Holiday misses 2-pt jump shot from 19 ft,104,105
413,4,2:33.0,Defensive rebound by G. Henderson,,104,105
414,4,2:26.0,Shooting foul by J. Holiday (drawn by D. Lillard),,104,105
415,4,2:26.0,D. Lillard makes free throw 1 of 2,,105,105
416,4,2:26.0,D. Lillard makes free throw 2 of 2,,106,105
417,4,2:13.0,,T. Frazier makes 2-pt jump shot from 17 ft,106,107
418,4,1:51.0,C. McCollum misses 2-pt layup from 2 ft,,106,107
419,4,1:49.0,,Defensive rebound by D. Cunningham,106,107
420,4,1:41.0,,R. Anderson misses 3-pt jump shot from 25 ft,106,107
421,4,1:40.0,Defensive rebound by A. Aminu,,106,107
422,4,1:32.0,,Offensive charge foul by M. Plumlee (drawn by J. Holiday),106,107
423,4,1:32.0,Turnover by M. Plumlee (offensive foul),,106,107
424,4,1:32.0,,New Orleans full timeout,106,107
425,4,1:24.0,,J. Holiday misses 2-pt jump shot from 11 ft,106,107
426,4,1:23.0,Defensive rebound by M. Plumlee,,106,107
427,4,1:23.0,,Loose ball foul by D. Cunningham,106,107
428,4,1:23.0,M. Plumlee makes free throw 1 of 2,,107,107
429,4,1:23.0,M. Plumlee makes free throw 2 of 2,,108,107
430,4,1:13.0,,D. Cunningham makes 2-pt layup from 1 ft (assist by J. Holiday),108,109
431,4,1:00.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,111,109
432,4,1:00.0,,New Orleans full timeout,111,109
433,4,1:00.0,A. Crabbe enters the game for C. McCollum,,111,109
434,4,0:49.0,,Turnover by A. Gee (offensive goaltending),111,109
435,4,0:49.0,C. McCollum enters the game for A. Crabbe,,111,109
436,4,0:28.0,Shooting foul by J. Holiday (drawn by D. Lillard),,111,109
437,4,0:28.0,D. Lillard makes free throw 1 of 2,,112,109
438,4,0:28.0,A. Crabbe enters the game for C. McCollum,,112,109
439,4,0:28.0,D. Lillard makes free throw 2 of 2,,113,109
440,4,0:28.0,,New Orleans full timeout,113,109
441,4,0:28.0,,L. Babbitt enters the game for A. Gee,113,109
442,4,0:20.0,,D. Cunningham misses 3-pt jump shot from 23 ft,113,109
443,4,0:19.0,Defensive rebound by D. Lillard,,113,109
444,4,0:15.0,Personal take foul by L. Babbitt,,113,109
445,4,0:15.0,D. Lillard makes free throw 1 of 2,,114,109
446,4,0:15.0,D. Lillard makes free throw 2 of 2,,115,109
447,4,0:11.0,,R. Anderson misses 3-pt jump shot from 28 ft,115,109
448,4,0:10.0,,Offensive rebound by D. Cunningham,115,109
449,4,0:05.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by R. Anderson),115,112
450,4,0:05.0,Portland full timeout,,115,112
451,4,0:05.0,C. McCollum enters the game for M. Plumlee,,115,112
452,4,0:05.0,,T. Douglas enters the game for R. Anderson,115,112
453,4,0:05.0,,A. Gee enters the game for L. Babbitt,115,112
454,4,0:02.0,Personal take foul by T. Frazier,,115,112
455,4,0:02.0,C. McCollum makes free throw 1 of 2,,116,112
456,4,0:02.0,C. McCollum makes free throw 2 of 2,,117,112
