,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
377,4,2:48.0,,Offensive foul by K. Lowry (drawn by M. Carter-Williams),79,86
378,4,2:48.0,,Turnover by K. Lowry (offensive foul),79,86
379,4,2:48.0,,Toronto full timeout,79,86
380,4,2:29.0,O. Mayo misses 2-pt jump shot from 18 ft (block by K. Lowry),,79,86
381,4,2:29.0,Offensive rebound by Team,,79,86
382,4,2:26.0,Turnover by M. Carter-Williams (offensive goaltending),,79,86
383,4,2:10.0,,D. DeRozan misses 2-pt jump shot from 3 ft,79,86
384,4,2:09.0,Defensive rebound by M. Carter-Williams,,79,86
385,4,2:00.0,Turnover by M. Carter-Williams (bad pass; steal by B. Biyombo),,79,86
386,4,1:57.0,,Turnover by B. Biyombo (bad pass; steal by G. Monroe),79,86
387,4,1:53.0,O. Mayo makes 3-pt jump shot from 25 ft (assist by G. Monroe),,82,86
388,4,1:42.0,,D. DeRozan makes 2-pt jump shot from 19 ft,82,88
389,4,1:25.0,Shooting foul by P. Patterson (drawn by K. Middleton),,82,88
390,4,1:25.0,K. Middleton makes free throw 1 of 2,,83,88
391,4,1:25.0,K. Middleton misses free throw 2 of 2,,83,88
392,4,1:24.0,,Defensive rebound by P. Patterson,83,88
393,4,1:04.0,,Offensive foul by B. Biyombo (drawn by O. Mayo),83,88
394,4,1:04.0,,Turnover by B. Biyombo (offensive foul),83,88
395,4,0:46.0,G. Antetokounmpo misses 2-pt hook shot from 3 ft,,83,88
396,4,0:45.0,,Defensive rebound by B. Biyombo,83,88
397,4,0:24.0,,K. Lowry makes 2-pt layup from 1 ft,83,90
398,4,0:24.0,Milwaukee full timeout,,83,90
399,4,0:16.0,O. Mayo misses 2-pt hook shot from 13 ft,,83,90
400,4,0:15.0,,Defensive rebound by K. Lowry,83,90
401,4,0:13.0,,Personal foul by G. Antetokounmpo (drawn by K. Lowry),83,90
