,QUARTER,TIME_REMAINING,DENVER_ACTION,CHARLOTTE_ACTION,DENVER_SCORE,CHARLOTTE_SCORE
392,4,5:18.0,Loose ball foul by N. Jokić,,90,78
393,4,5:18.0,J. Sampson enters the game for N. Jokić,,90,78
394,4,5:04.0,,N. Batum makes 2-pt jump shot from 16 ft,90,80
395,4,4:38.0,G. Harris misses 2-pt layup from 1 ft,,90,80
396,4,4:37.0,,Defensive rebound by F. Kaminsky,90,80
397,4,4:30.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),90,83
398,4,4:29.0,Denver full timeout,,90,83
399,4,4:29.0,,M. Williams enters the game for F. Kaminsky,90,83
400,4,4:20.0,Personal foul by C. Zeller,,90,83
401,4,4:20.0,D. Augustin misses free throw 1 of 2,,90,83
402,4,4:20.0,Offensive rebound by Team,,90,83
403,4,4:20.0,D. Augustin makes free throw 2 of 2,,91,83
404,4,4:06.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),91,86
405,4,3:44.0,D. Arthur makes 2-pt jump shot from 15 ft,,93,86
406,4,3:24.0,,N. Batum misses 2-pt jump shot from 15 ft,93,86
407,4,3:22.0,Defensive rebound by E. Mudiay,,93,86
408,4,3:14.0,G. Harris makes 2-pt dunk at rim (assist by D. Augustin),,95,86
409,4,3:14.0,,Charlotte full timeout,95,86
410,4,3:03.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by M. Williams),95,89
411,4,2:48.0,D. Arthur misses 2-pt jump shot from 18 ft,,95,89
412,4,2:47.0,,Defensive rebound by N. Batum,95,89
413,4,2:38.0,,N. Batum misses 3-pt jump shot from 25 ft,95,89
414,4,2:35.0,,Offensive rebound by K. Walker,95,89
415,4,2:35.0,,K. Walker misses 2-pt layup from 1 ft,95,89
416,4,2:32.0,Defensive rebound by J. Sampson,,95,89
417,4,2:12.0,E. Mudiay makes 2-pt layup from 1 ft,,97,89
418,4,1:58.0,,Personal foul by D. Arthur,97,89
419,4,1:54.0,,N. Batum misses 3-pt jump shot from 27 ft,97,89
420,4,1:52.0,Defensive rebound by D. Arthur,,97,89
421,4,1:33.0,D. Augustin makes 2-pt jump shot from 15 ft,,99,89
422,4,1:16.0,,K. Walker misses 3-pt jump shot from 25 ft (block by D. Arthur),99,89
423,4,1:14.0,,Offensive rebound by K. Walker,99,89
424,4,1:13.0,,K. Walker makes 2-pt layup from 1 ft,99,91
425,4,0:54.0,E. Mudiay misses 2-pt jump shot from 19 ft,,99,91
426,4,0:53.0,,Defensive rebound by K. Walker,99,91
427,4,0:53.0,,Charlotte full timeout,99,91
428,4,0:53.0,W. Barton enters the game for D. Augustin,,99,91
429,4,0:50.0,,N. Batum makes 2-pt layup from 1 ft (assist by C. Lee),99,93
430,4,0:50.0,Denver full timeout,,99,93
431,4,0:50.0,D. Augustin enters the game for J. Sampson,,99,93
432,4,0:27.0,D. Augustin misses 2-pt layup from 1 ft,,99,93
433,4,0:26.0,Offensive rebound by G. Harris,,99,93
434,4,0:26.0,Personal foul by K. Walker,,99,93
435,4,0:26.0,G. Harris makes free throw 1 of 2,,100,93
436,4,0:26.0,J. Sampson enters the game for D. Augustin,,100,93
437,4,0:26.0,G. Harris makes free throw 2 of 2,,101,93
438,4,0:17.0,,C. Lee misses 3-pt jump shot from 25 ft,101,93
439,4,0:16.0,Defensive rebound by W. Barton,,101,93
