,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
390,4,7:05.0,Defensive rebound by W. Matthews,,76,89
391,4,6:53.0,W. Matthews misses 3-pt jump shot from 26 ft,,76,89
392,4,6:52.0,,Defensive rebound by M. Barnes,76,89
393,4,6:30.0,Offensive charge foul by M. Gasol (drawn by R. Felton),,76,89
394,4,6:30.0,,Turnover by M. Gasol (offensive foul),76,89
395,4,6:30.0,Z. Pachulia enters the game for D. Nowitzki,,76,89
396,4,6:30.0,D. Williams enters the game for D. Powell,,76,89
397,4,6:10.0,R. Felton makes 3-pt jump shot from 25 ft (assist by W. Matthews),,79,89
398,4,5:54.0,,Shooting foul by Z. Pachulia (drawn by M. Gasol),79,89
399,4,5:54.0,,Memphis full timeout,79,89
400,4,5:54.0,,M. Gasol makes free throw 1 of 2,79,90
401,4,5:54.0,,M. Gasol makes free throw 2 of 2,79,91
402,4,5:44.0,Z. Pachulia makes 2-pt jump shot from 19 ft (assist by D. Williams),,81,91
403,4,5:19.0,,M. Conley misses 2-pt layup at rim,81,91
404,4,5:18.0,Defensive rebound by Z. Pachulia,,81,91
405,4,5:05.0,Turnover by R. Felton (bad pass; steal by T. Allen),,81,91
406,4,5:00.0,,T. Allen misses 2-pt layup from 2 ft,81,91
407,4,4:58.0,,Offensive rebound by M. Conley,81,91
408,4,4:58.0,,M. Conley makes 2-pt layup at rim,81,93
409,4,4:42.0,J. Barea misses 3-pt jump shot from 25 ft,,81,93
410,4,4:42.0,,Defensive rebound by Team,81,93
411,4,4:42.0,Loose ball foul by Z. Pachulia (drawn by V. Carter),,81,93
412,4,4:42.0,,V. Carter misses free throw 1 of 2,81,93
413,4,4:42.0,,Offensive rebound by Team,81,93
414,4,4:42.0,,V. Carter makes free throw 2 of 2,81,94
415,4,4:36.0,Shooting foul by V. Carter (drawn by W. Matthews),,81,94
416,4,4:36.0,W. Matthews makes free throw 1 of 2,,82,94
417,4,4:36.0,W. Matthews makes free throw 2 of 2,,83,94
418,4,4:36.0,,Personal take foul by R. Felton (drawn by T. Allen),83,94
419,4,4:36.0,,T. Allen makes free throw 1 of 2,83,95
420,4,4:36.0,,T. Allen misses free throw 2 of 2,83,95
421,4,4:35.0,Defensive rebound by J. Barea,,83,95
422,4,4:18.0,J. Barea misses 3-pt jump shot from 23 ft,,83,95
423,4,4:18.0,,Defensive rebound by M. Barnes,83,95
424,4,4:11.0,,Personal take foul by W. Matthews (drawn by T. Allen),83,95
425,4,4:11.0,,T. Allen makes free throw 1 of 2,83,96
426,4,4:11.0,,T. Allen misses free throw 2 of 2,83,96
427,4,4:10.0,,Offensive rebound by M. Barnes,83,96
428,4,4:04.0,,Personal take foul by R. Felton (drawn by T. Allen),83,96
429,4,4:04.0,,T. Allen makes free throw 1 of 2,83,97
430,4,4:04.0,Dallas full timeout,,83,97
431,4,4:04.0,,J. Green enters the game for V. Carter,83,97
432,4,4:04.0,,T. Allen makes free throw 2 of 2,83,98
433,4,3:53.0,R. Felton makes 3-pt jump shot from 24 ft (assist by W. Matthews),,86,98
434,4,3:38.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by J. Green),86,101
435,4,3:24.0,R. Felton makes 3-pt jump shot from 25 ft,,89,101
436,4,3:00.0,,J. Green makes 2-pt jump shot from 7 ft (assist by M. Conley),89,103
437,4,2:51.0,Personal foul by M. Conley (drawn by Z. Pachulia),,89,103
438,4,2:51.0,Z. Pachulia misses free throw 1 of 2,,89,103
439,4,2:51.0,Offensive rebound by Team,,89,103
440,4,2:51.0,Z. Pachulia makes free throw 2 of 2,,90,103
441,4,2:48.0,,Personal take foul by R. Felton (drawn by T. Allen),90,103
442,4,2:48.0,,T. Allen makes free throw 1 of 2,90,104
443,4,2:48.0,,T. Allen makes free throw 2 of 2,90,105
444,4,2:37.0,W. Matthews misses 3-pt jump shot from 25 ft,,90,105
445,4,2:36.0,,Defensive rebound by M. Gasol,90,105
446,4,2:17.0,,M. Conley misses 3-pt jump shot from 26 ft,90,105
447,4,2:16.0,Defensive rebound by Z. Pachulia,,90,105
448,4,2:16.0,Dallas full timeout,,90,105
449,4,2:16.0,J. Anderson enters the game for Z. Pachulia,,90,105
450,4,2:16.0,J. Jenkins enters the game for W. Matthews,,90,105
451,4,2:16.0,J. Evans enters the game for D. Williams,,90,105
452,4,2:16.0,C. Villanueva enters the game for R. Felton,,90,105
453,4,2:16.0,,J. Green enters the game for M. Gasol,90,105
454,4,2:16.0,,J. Ennis enters the game for T. Allen,90,105
455,4,2:04.0,J. Evans makes 3-pt jump shot from 25 ft (assist by J. Barea),,93,105
456,4,1:50.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by M. Conley),93,108
457,4,1:38.0,Turnover by J. Barea (bad pass; steal by J. Ennis),,93,108
458,4,1:32.0,,Turnover by J. Green (bad pass; steal by J. Jenkins),93,108
459,4,1:26.0,J. Anderson makes 2-pt jump shot from 17 ft (assist by J. Jenkins),,95,108
460,4,1:26.0,,Memphis full timeout,95,108
461,4,1:26.0,,R. Smith enters the game for J. Green,95,108
462,4,1:10.0,,J. Green makes 2-pt jump shot from 18 ft (assist by M. Conley),95,110
463,4,1:02.0,Shooting foul by J. Green (drawn by J. Anderson),,95,110
464,4,1:02.0,J. Anderson misses free throw 1 of 2,,95,110
465,4,1:02.0,Offensive rebound by Team,,95,110
466,4,1:02.0,,M. Chalmers enters the game for M. Conley,95,110
467,4,1:02.0,J. Anderson makes free throw 2 of 2,,96,110
468,4,0:45.0,,R. Smith misses 2-pt layup from 1 ft (block by J. Evans),96,110
469,4,0:43.0,Defensive rebound by J. Evans,,96,110
470,4,0:37.0,C. Villanueva misses 3-pt jump shot from 25 ft,,96,110
471,4,0:35.0,,Defensive rebound by M. Chalmers,96,110
472,4,0:15.0,,M. Barnes misses 3-pt jump shot from 26 ft,96,110
473,4,0:15.0,Defensive rebound by J. Anderson,,96,110
474,4,0:11.0,Turnover by J. Jenkins (lost ball),,96,110
