,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
392,4,8:45.0,Official timeout,,84,58
393,4,8:45.0,,T. Ariza enters the game for J. Harden,84,58
394,4,8:45.0,,M. Harrell enters the game for C. Capela,84,58
395,4,8:45.0,M. Harkless enters the game for T. Frazier,,84,58
396,4,8:29.0,,T. Lawson misses 3-pt jump shot from 23 ft,84,58
397,4,8:28.0,,Offensive rebound by M. Harrell,84,58
398,4,8:28.0,,M. Harrell makes 2-pt layup from 1 ft,84,60
399,4,8:14.0,Turnover by A. Aminu (bad pass),,84,60
400,4,8:00.0,,C. Brewer misses 2-pt jump shot from 5 ft,84,60
401,4,7:59.0,,Offensive rebound by M. Harrell,84,60
402,4,7:48.0,,Shooting foul by E. Davis (drawn by D. Howard),84,60
403,4,7:48.0,,D. Howard makes free throw 1 of 2,84,61
404,4,7:48.0,,D. Howard makes free throw 2 of 2,84,62
405,4,7:32.0,A. Aminu misses 3-pt jump shot from 24 ft,,84,62
406,4,7:31.0,,Defensive rebound by D. Howard,84,62
407,4,7:27.0,,C. Brewer makes 2-pt layup from 1 ft,84,64
408,4,7:27.0,,Shooting foul by M. Harkless (drawn by C. Brewer),84,64
409,4,7:27.0,C. McCollum enters the game for A. Aminu,,84,64
410,4,7:27.0,,C. Brewer makes free throw 1 of 1,84,65
411,4,7:12.0,D. Lillard misses 2-pt layup from 3 ft,,84,65
412,4,7:11.0,,Defensive rebound by T. Ariza,84,65
413,4,7:04.0,,M. Harrell misses 2-pt jump shot from 11 ft,84,65
414,4,7:03.0,Defensive rebound by G. Henderson,,84,65
415,4,6:54.0,M. Harkless misses 3-pt jump shot from 23 ft,,84,65
416,4,6:53.0,Offensive rebound by M. Harkless,,84,65
417,4,6:52.0,Shooting foul by C. Brewer (drawn by M. Harkless),,84,65
418,4,6:52.0,M. Harkless misses free throw 1 of 2,,84,65
419,4,6:52.0,Offensive rebound by Team,,84,65
420,4,6:52.0,M. Plumlee enters the game for E. Davis,,84,65
421,4,6:52.0,M. Harkless misses free throw 2 of 2,,84,65
422,4,6:52.0,,Defensive rebound by D. Howard,84,65
423,4,6:41.0,,C. Brewer makes 2-pt jump shot from 14 ft (assist by D. Howard),84,67
424,4,6:23.0,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),,86,67
425,4,6:08.0,,C. Brewer misses 2-pt jump shot from 10 ft,86,67
426,4,6:07.0,Defensive rebound by C. McCollum,,86,67
427,4,5:55.0,Turnover by D. Lillard (bad pass; steal by D. Howard),,86,67
428,4,5:51.0,,C. Brewer misses 2-pt layup from 2 ft,86,67
429,4,5:51.0,Defensive rebound by Team,,86,67
430,4,5:51.0,,Houston full timeout,86,67
431,4,5:37.0,D. Lillard makes 3-pt jump shot from 24 ft,,89,67
432,4,5:20.0,,T. Lawson misses 2-pt jump shot from 3 ft (block by M. Harkless),89,67
433,4,5:19.0,,Offensive rebound by M. Harrell,89,67
434,4,5:18.0,,M. Harrell makes 2-pt dunk at rim,89,69
435,4,4:53.0,C. McCollum misses 3-pt jump shot from 26 ft,,89,69
436,4,4:52.0,,Defensive rebound by Team,89,69
437,4,4:46.0,,Shooting foul by M. Harkless (drawn by M. Harrell),89,69
438,4,4:46.0,,M. Harrell misses free throw 1 of 2,89,69
439,4,4:46.0,,Offensive rebound by Team,89,69
440,4,4:46.0,,M. Thornton enters the game for T. Ariza,89,69
441,4,4:46.0,,M. Harrell makes free throw 2 of 2,89,70
442,4,4:26.0,Turnover by D. Lillard (lost ball; steal by T. Lawson),,89,70
443,4,4:21.0,,T. Lawson makes 2-pt layup from 1 ft (assist by D. Howard),89,72
444,4,3:56.0,C. McCollum misses 3-pt jump shot from 26 ft,,89,72
445,4,3:55.0,,Defensive rebound by D. Howard,89,72
446,4,3:46.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by M. Harrell),89,75
447,4,3:27.0,E. Davis enters the game for M. Plumlee,,89,75
448,4,3:17.0,D. Lillard misses 3-pt jump shot from 25 ft,,89,75
449,4,3:16.0,,Defensive rebound by M. Harrell,89,75
450,4,2:58.0,,M. Thornton makes 3-pt jump shot from 25 ft (assist by C. Brewer),89,78
451,4,2:32.0,C. McCollum misses 2-pt jump shot from 18 ft,,89,78
452,4,2:31.0,Offensive rebound by M. Harkless,,89,78
453,4,2:31.0,M. Harkless makes 2-pt layup from 2 ft,,91,78
454,4,2:26.0,,Turnover by M. Harrell (offensive foul),91,78
455,4,2:26.0,,Offensive foul by M. Harrell (drawn by G. Henderson),91,78
456,4,2:26.0,Portland full timeout,,91,78
457,4,2:26.0,A. Aminu enters the game for M. Harkless,,91,78
458,4,2:10.0,G. Henderson misses 2-pt jump shot from 11 ft,,91,78
459,4,2:08.0,Offensive rebound by E. Davis,,91,78
460,4,2:07.0,E. Davis misses 2-pt dunk at rim,,91,78
461,4,2:06.0,,Defensive rebound by C. Brewer,91,78
462,4,2:02.0,,M. Thornton misses 3-pt jump shot from 26 ft,91,78
463,4,2:02.0,,Offensive rebound by Team,91,78
464,4,2:02.0,Loose ball foul by A. Aminu (drawn by D. Howard),,91,78
465,4,2:02.0,,D. Howard makes free throw 1 of 2,91,79
466,4,2:02.0,,D. Howard misses free throw 2 of 2,91,79
467,4,2:02.0,Defensive rebound by Team,,91,79
468,4,2:02.0,,Loose ball foul by C. Brewer (drawn by E. Davis),91,79
469,4,2:02.0,M. Leonard enters the game for E. Davis,,91,79
470,4,1:48.0,D. Lillard misses 2-pt layup from 2 ft,,91,79
471,4,1:47.0,Offensive rebound by M. Leonard,,91,79
472,4,1:46.0,Turnover by M. Leonard (step out of bounds),,91,79
473,4,1:46.0,E. Davis enters the game for M. Leonard,,91,79
474,4,1:38.0,,Turnover by T. Lawson (bad pass; steal by A. Aminu),91,79
475,4,1:16.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by G. Henderson),,94,79
476,4,1:08.0,,M. Thornton misses 3-pt jump shot from 25 ft,94,79
477,4,1:07.0,Defensive rebound by A. Aminu,,94,79
478,4,0:50.0,D. Lillard makes 2-pt jump shot from 15 ft,,96,79
479,4,0:45.0,,C. Brewer misses 3-pt jump shot from 26 ft,96,79
480,4,0:44.0,Defensive rebound by E. Davis,,96,79
481,4,0:25.0,A. Aminu misses 3-pt jump shot from 28 ft,,96,79
482,4,0:25.0,,Defensive rebound by M. Thornton,96,79
483,4,0:14.0,,D. Howard misses 3-pt jump shot from 24 ft,96,79
484,4,0:13.0,Defensive rebound by E. Davis,,96,79
