,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
390,4,5:32.0,,Offensive rebound by Team,102,87
391,4,5:32.0,,I. Mahinmi misses free throw 2 of 2,102,87
392,4,5:32.0,Defensive rebound by E. Payton,,102,87
393,4,5:15.0,Turnover by N. Vučević (lost ball; steal by I. Mahinmi),,102,87
394,4,5:09.0,,L. Allen enters the game for M. Turner,102,87
395,4,5:09.0,J. Smith enters the game for A. Nicholson,,102,87
396,4,5:04.0,,P. George misses 2-pt jump shot from 18 ft,102,87
397,4,5:03.0,Defensive rebound by E. Payton,,102,87
398,4,4:42.0,E. Fournier makes 2-pt layup from 4 ft,,104,87
399,4,4:29.0,,G. Hill misses 2-pt jump shot from 6 ft,104,87
400,4,4:28.0,Defensive rebound by V. Oladipo,,104,87
401,4,4:13.0,V. Oladipo misses 3-pt jump shot from 25 ft,,104,87
402,4,4:12.0,,Defensive rebound by L. Allen,104,87
403,4,3:52.0,,M. Ellis misses 3-pt jump shot from 22 ft,104,87
404,4,3:51.0,Defensive rebound by E. Payton,,104,87
405,4,3:36.0,E. Fournier makes 2-pt layup from 1 ft (assist by J. Smith),,106,87
406,4,3:36.0,,Indiana full timeout,106,87
407,4,3:36.0,,C. Miles enters the game for I. Mahinmi,106,87
408,4,3:36.0,,T. Lawson enters the game for M. Ellis,106,87
409,4,3:28.0,,P. George makes 2-pt dunk at rim (assist by L. Allen),106,89
410,4,3:07.0,N. Vučević makes 2-pt jump shot from 12 ft,,108,89
411,4,2:55.0,,P. George misses 2-pt jump shot from 9 ft,108,89
412,4,2:53.0,Defensive rebound by J. Smith,,108,89
413,4,2:34.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by V. Oladipo),,110,89
414,4,2:17.0,,Personal foul by E. Fournier,110,89
415,4,2:17.0,Official timeout,,110,89
416,4,2:17.0,,S. Hill enters the game for P. George,110,89
417,4,2:17.0,,G. Robinson enters the game for G. Hill,110,89
418,4,2:17.0,,J. Young enters the game for T. Lawson,110,89
419,4,2:17.0,,L. Allen makes free throw 1 of 2,110,90
420,4,2:17.0,M. Hezonja enters the game for E. Fournier,,110,90
421,4,2:17.0,A. Nicholson enters the game for V. Oladipo,,110,90
422,4,2:17.0,B. Jennings enters the game for E. Payton,,110,90
423,4,2:17.0,D. Marble enters the game for N. Vučević,,110,90
424,4,2:17.0,C. Watson enters the game for J. Smith,,110,90
425,4,2:17.0,,L. Allen misses free throw 2 of 2,110,90
426,4,2:16.0,,Offensive rebound by Team,110,90
427,4,2:16.0,,M. Turner enters the game for L. Allen,110,90
428,4,2:08.0,,M. Turner makes 2-pt layup from 1 ft (assist by C. Miles),110,92
429,4,1:55.0,Shooting foul by C. Miles (drawn by A. Nicholson),,110,92
430,4,1:55.0,A. Nicholson makes free throw 1 of 2,,111,92
431,4,1:55.0,A. Nicholson makes free throw 2 of 2,,112,92
432,4,1:43.0,,S. Hill makes 2-pt dunk at rim (assist by M. Turner),112,94
433,4,1:28.0,B. Jennings misses 2-pt jump shot from 17 ft,,112,94
434,4,1:27.0,,Defensive rebound by C. Miles,112,94
435,4,1:21.0,,Offensive foul by M. Turner (drawn by B. Jennings),112,94
436,4,1:21.0,,Turnover by M. Turner (offensive foul),112,94
437,4,1:09.0,,Violation by M. Turner (kicked ball),112,94
438,4,0:59.0,Shooting foul by S. Hill (drawn by M. Hezonja),,112,94
439,4,0:59.0,M. Hezonja makes free throw 1 of 2,,113,94
440,4,0:59.0,M. Hezonja makes free throw 2 of 2,,114,94
441,4,0:49.0,,Turnover by G. Robinson (bad pass),114,94
442,4,0:33.0,B. Jennings misses 2-pt layup at rim,,114,94
443,4,0:32.0,,Defensive rebound by M. Turner,114,94
444,4,0:26.0,,Turnover by J. Young (lost ball; steal by B. Jennings),114,94
445,4,0:03.0,C. Watson misses 2-pt jump shot from 18 ft,,114,94
446,4,0:03.0,Offensive rebound by B. Jennings,,114,94
