,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHILADELPHIA_ACTION,NEW ORLEANS_SCORE,PHILADELPHIA_SCORE
383,4,3:21.0,,N. Stauskas misses 3-pt jump shot from 23 ft,88,106
384,4,3:20.0,Defensive rebound by T. Douglas,,88,106
385,4,3:09.0,T. Frazier misses 2-pt jump shot from 16 ft,,88,106
386,4,3:07.0,Offensive rebound by T. Frazier,,88,106
387,4,3:04.0,J. Ennis makes 3-pt jump shot from 25 ft (assist by T. Frazier),,91,106
388,4,2:41.0,,R. Covington misses 2-pt layup from 1 ft,91,106
389,4,2:39.0,,Offensive rebound by C. Landry,91,106
390,4,2:15.0,,I. Canaan misses 2-pt jump shot from 12 ft,91,106
391,4,2:14.0,Defensive rebound by T. Douglas,,91,106
392,4,2:08.0,Turnover by J. Ennis (offensive goaltending),,91,106
393,4,2:08.0,Official timeout,,91,106
394,4,1:49.0,,I. Smith misses 2-pt jump shot from 14 ft,91,106
395,4,1:47.0,Defensive rebound by J. Hamilton,,91,106
396,4,1:29.0,Turnover by J. Hamilton (lost ball; steal by I. Canaan),,91,106
397,4,1:11.0,,Shooting foul by J. Hamilton (drawn by C. Landry),91,106
398,4,1:11.0,,C. Landry misses free throw 1 of 2,91,106
399,4,1:11.0,,Offensive rebound by Team,91,106
400,4,1:11.0,,C. Landry makes free throw 2 of 2,91,107
401,4,1:11.0,J. Hamilton misses 2-pt layup from 2 ft,,91,107
402,4,1:03.0,Offensive rebound by J. Hamilton,,91,107
403,4,0:56.0,J. Hamilton makes 2-pt layup from 2 ft,,93,107
404,4,0:35.0,,I. Smith misses 3-pt jump shot from 26 ft,93,107
405,4,0:33.0,,Offensive rebound by R. Covington,93,107
406,4,0:09.0,,Turnover by Team (shot clock),93,107
