,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
384,4,7:09.0,,Shooting foul by E. Davis (drawn by A. Wiggins),92,87
385,4,7:09.0,,A. Wiggins makes free throw 1 of 2,92,88
386,4,7:09.0,,K. Garnett enters the game for N. Bjelica,92,88
387,4,7:09.0,M. Plumlee enters the game for E. Davis,,92,88
388,4,7:09.0,,A. Wiggins makes free throw 2 of 2,92,89
389,4,7:01.0,Personal foul by K. Martin (drawn by A. Aminu),,92,89
390,4,6:50.0,D. Lillard misses 3-pt jump shot from 25 ft,,92,89
391,4,6:49.0,Offensive rebound by A. Aminu,,92,89
392,4,6:43.0,N. Vonleh misses 3-pt jump shot from 23 ft,,92,89
393,4,6:41.0,,Defensive rebound by K. Towns,92,89
394,4,6:30.0,,A. Wiggins misses 3-pt jump shot from 22 ft,92,89
395,4,6:28.0,Defensive rebound by N. Vonleh,,92,89
396,4,6:28.0,Personal foul by R. Rubio (drawn by N. Vonleh),,92,89
397,4,6:28.0,N. Vonleh makes free throw 1 of 2,,93,89
398,4,6:28.0,N. Vonleh makes free throw 2 of 2,,94,89
399,4,6:12.0,,K. Garnett misses 2-pt jump shot from 13 ft,94,89
400,4,6:11.0,Defensive rebound by N. Vonleh,,94,89
401,4,6:04.0,,Violation by K. Towns (kicked ball),94,89
402,4,5:59.0,C. McCollum makes 2-pt jump shot from 17 ft,,96,89
403,4,5:47.0,,R. Rubio misses 2-pt jump shot from 19 ft,96,89
404,4,5:46.0,Defensive rebound by N. Vonleh,,96,89
405,4,5:40.0,D. Lillard makes 3-pt jump shot from 24 ft,,99,89
406,4,5:39.0,,Minnesota full timeout,99,89
407,4,5:30.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),99,91
408,4,5:30.0,,Shooting foul by D. Lillard (drawn by A. Wiggins),99,91
409,4,5:30.0,,A. Wiggins makes free throw 1 of 1,99,92
410,4,5:30.0,Turnover by N. Vonleh (inbound),,99,92
411,4,5:23.0,,K. Martin misses 2-pt jump shot from 20 ft,99,92
412,4,5:22.0,Defensive rebound by A. Aminu,,99,92
413,4,5:07.0,Turnover by D. Lillard (bad pass; steal by K. Garnett),,99,92
414,4,5:02.0,,K. Martin makes 2-pt layup at rim (assist by A. Wiggins),99,94
415,4,5:01.0,Portland full timeout,,99,94
416,4,5:01.0,A. Crabbe enters the game for N. Vonleh,,99,94
417,4,4:43.0,A. Aminu misses 3-pt jump shot from 22 ft,,99,94
418,4,4:42.0,,Defensive rebound by Team,99,94
419,4,4:26.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by K. Martin),99,97
420,4,4:10.0,D. Lillard misses 2-pt layup from 1 ft (block by K. Towns),,99,97
421,4,4:10.0,Offensive rebound by Team,,99,97
422,4,4:03.0,C. McCollum misses 3-pt jump shot from 25 ft,,99,97
423,4,4:02.0,,Defensive rebound by R. Rubio,99,97
424,4,3:51.0,,A. Wiggins misses 2-pt layup at rim,99,97
425,4,3:50.0,Defensive rebound by C. McCollum,,99,97
426,4,3:44.0,A. Crabbe misses 3-pt jump shot from 24 ft,,99,97
427,4,3:43.0,Offensive rebound by M. Plumlee,,99,97
428,4,3:30.0,D. Lillard makes 2-pt jump shot from 21 ft,,101,97
429,4,3:09.0,,Turnover by A. Wiggins (lost ball; steal by C. McCollum),101,97
430,4,2:44.0,A. Aminu misses 3-pt jump shot from 23 ft,,101,97
431,4,2:43.0,,Defensive rebound by K. Towns,101,97
432,4,2:33.0,,K. Towns misses 2-pt jump shot from 4 ft (block by A. Aminu),101,97
433,4,2:32.0,,Offensive rebound by Team,101,97
434,4,2:29.0,,Turnover by K. Towns (lost ball),101,97
435,4,2:15.0,D. Lillard misses 3-pt jump shot from 27 ft,,101,97
436,4,2:13.0,,Defensive rebound by K. Martin,101,97
437,4,2:09.0,,Shooting foul by A. Aminu (drawn by K. Garnett),101,97
438,4,2:09.0,,K. Garnett misses free throw 1 of 2,101,97
439,4,2:09.0,,Offensive rebound by Team,101,97
440,4,2:09.0,,K. Garnett misses free throw 2 of 2,101,97
441,4,2:09.0,Defensive rebound by D. Lillard,,101,97
442,4,1:54.0,A. Crabbe misses 3-pt jump shot from 25 ft,,101,97
443,4,1:53.0,Offensive rebound by A. Aminu,,101,97
444,4,1:53.0,A. Aminu makes 2-pt layup at rim,,103,97
445,4,1:44.0,,Personal foul by C. McCollum (drawn by K. Martin),103,97
446,4,1:44.0,,K. Martin makes free throw 1 of 2,103,98
447,4,1:44.0,,N. Bjelica enters the game for K. Garnett,103,98
448,4,1:44.0,,K. Martin makes free throw 2 of 2,103,99
449,4,1:29.0,Turnover by M. Plumlee (bad pass; steal by R. Rubio),,103,99
450,4,1:25.0,,R. Rubio makes 2-pt layup at rim,103,101
451,4,1:07.0,C. McCollum misses 2-pt jump shot from 13 ft,,103,101
452,4,1:06.0,,Defensive rebound by N. Bjelica,103,101
453,4,0:59.0,,R. Rubio misses 2-pt jump shot from 11 ft,103,101
454,4,0:57.0,,Offensive rebound by K. Towns,103,101
455,4,0:54.0,,Turnover by A. Wiggins (offensive goaltending),103,101
456,4,0:31.0,C. McCollum misses 2-pt layup from 1 ft,,103,101
457,4,0:30.0,,Defensive rebound by Team,103,101
458,4,0:28.0,,Minnesota full timeout,103,101
459,4,0:15.0,,A. Wiggins misses 2-pt layup from 1 ft,103,101
460,4,0:12.0,Defensive rebound by Team,,103,101
461,4,0:12.0,Personal foul by K. Towns (drawn by M. Plumlee),,103,101
462,4,0:12.0,M. Plumlee makes free throw 1 of 2,,104,101
463,4,0:12.0,,G. Dieng enters the game for R. Rubio,104,101
464,4,0:12.0,M. Plumlee misses free throw 2 of 2,,104,101
465,4,0:10.0,,Defensive rebound by G. Dieng,104,101
466,4,0:10.0,,Minnesota full timeout,104,101
467,4,0:10.0,,R. Rubio enters the game for G. Dieng,104,101
468,4,0:06.0,,Turnover by K. Martin (lost ball; steal by A. Crabbe),104,101
469,4,0:05.0,A. Crabbe makes 2-pt layup at rim (assist by A. Aminu),,106,101
470,4,0:02.0,,A. Wiggins misses 3-pt jump shot from 24 ft,106,101
471,4,0:00.0,Defensive rebound by A. Aminu,,106,101
