,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
383,4,4:52.0,J. Johnson misses 2-pt jump shot from 17 ft,,96,88
384,4,4:51.0,,Defensive rebound by D. Rose,96,88
385,4,4:41.0,,Personal foul by J. Johnson (drawn by J. Butler),96,88
386,4,4:37.0,,D. Rose makes 2-pt layup from 1 ft (assist by D. McDermott),96,90
387,4,4:12.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by W. Ellington),,99,90
388,4,3:54.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by P. Gasol),99,93
389,4,3:37.0,B. Lopez misses 2-pt layup from 2 ft (block by T. Gibson),,99,93
390,4,3:34.0,Offensive rebound by T. Young,,99,93
391,4,3:32.0,T. Young misses 2-pt jump shot from 3 ft (block by P. Gasol),,99,93
392,4,3:28.0,Offensive rebound by T. Young,,99,93
393,4,3:28.0,T. Young misses 2-pt layup from 1 ft,,99,93
394,4,3:27.0,,Defensive rebound by D. McDermott,99,93
395,4,3:21.0,,Turnover by J. Butler (bad pass; steal by T. Young),99,93
396,4,3:21.0,Turnover by T. Young (step out of bounds),,99,93
397,4,3:17.0,,J. Butler makes 2-pt jump shot from 19 ft,99,95
398,4,3:15.0,Brooklyn full timeout,,99,95
399,4,3:05.0,J. Jack misses 2-pt jump shot from 21 ft,,99,95
400,4,3:03.0,,Defensive rebound by P. Gasol,99,95
401,4,2:49.0,,Turnover by P. Gasol (bad pass; steal by W. Ellington),99,95
402,4,2:36.0,B. Lopez makes 2-pt hook shot from 6 ft (assist by J. Jack),,101,95
403,4,2:19.0,,P. Gasol misses 2-pt jump shot from 19 ft,101,95
404,4,2:18.0,Defensive rebound by T. Young,,101,95
405,4,2:03.0,B. Lopez misses 2-pt jump shot from 19 ft,,101,95
406,4,2:03.0,,Defensive rebound by P. Gasol,101,95
407,4,1:54.0,,J. Butler makes 2-pt jump shot from 18 ft,101,97
408,4,1:37.0,J. Johnson misses 2-pt jump shot from 15 ft,,101,97
409,4,1:36.0,,Defensive rebound by P. Gasol,101,97
410,4,1:29.0,,Turnover by D. Rose (lost ball; steal by J. Johnson),101,97
411,4,1:11.0,J. Jack misses 2-pt jump shot from 19 ft,,101,97
412,4,1:11.0,Offensive rebound by Team,,101,97
413,4,0:53.0,J. Johnson misses 2-pt jump shot from 9 ft,,101,97
414,4,0:52.0,Offensive rebound by B. Lopez,,101,97
415,4,0:52.0,B. Lopez misses 2-pt layup from 2 ft,,101,97
416,4,0:50.0,Offensive rebound by T. Young,,101,97
417,4,0:35.0,Violation by W. Ellington (kicked ball),,101,97
418,4,0:35.0,Brooklyn full timeout,,101,97
419,4,0:21.0,J. Johnson misses 2-pt jump shot from 13 ft,,101,97
420,4,0:21.0,,Defensive rebound by Team,101,97
421,4,0:21.0,Loose ball foul by B. Lopez (drawn by P. Gasol),,101,97
422,4,0:21.0,,P. Gasol makes free throw 1 of 2,101,98
423,4,0:21.0,,K. Hinrich enters the game for D. McDermott,101,98
424,4,0:21.0,A. Bargnani enters the game for T. Young,,101,98
425,4,0:21.0,D. Sloan enters the game for W. Ellington,,101,98
426,4,0:21.0,,P. Gasol makes free throw 2 of 2,101,99
427,4,0:21.0,Brooklyn full timeout,,101,99
428,4,0:20.0,Personal foul by K. Hinrich (drawn by D. Sloan),,101,99
429,4,0:11.0,Personal take foul by D. Rose (drawn by J. Jack),,101,99
430,4,0:11.0,J. Jack makes free throw 1 of 2,,102,99
431,4,0:11.0,T. Young enters the game for A. Bargnani,,102,99
432,4,0:11.0,J. Jack makes free throw 2 of 2,,103,99
433,4,0:11.0,,Chicago full timeout,103,99
434,4,0:11.0,,D. McDermott enters the game for T. Gibson,103,99
435,4,0:11.0,,N. Mirotić enters the game for K. Hinrich,103,99
436,4,0:06.0,,J. Butler misses 2-pt jump shot from 7 ft (block by B. Lopez),103,99
437,4,0:05.0,Defensive rebound by B. Lopez,,103,99
438,4,0:05.0,Personal take foul by P. Gasol (drawn by B. Lopez),,103,99
439,4,0:05.0,B. Lopez makes free throw 1 of 2,,104,99
440,4,0:05.0,B. Lopez makes free throw 2 of 2,,105,99
441,4,0:05.0,,Chicago full timeout,105,99
442,4,0:00.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by D. Rose),105,102
