,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
386,4,5:13.0,,J. Young misses 2-pt layup at rim (block by M. Hezonja),83,109
387,4,5:10.0,Defensive rebound by S. Napier,,83,109
388,4,5:03.0,S. Napier makes 3-pt jump shot from 26 ft,,86,109
389,4,4:47.0,,T. Zeller misses 2-pt jump shot from 3 ft,86,109
390,4,4:46.0,Defensive rebound by D. Dedmon,,86,109
391,4,4:33.0,Turnover by M. Hezonja (bad pass; steal by E. Turner),,86,109
392,4,4:28.0,,M. Smart makes 2-pt layup from 1 ft (assist by E. Turner),86,111
393,4,4:17.0,Shooting foul by M. Smart (drawn by S. Napier),,86,111
394,4,4:17.0,S. Napier misses free throw 1 of 2,,86,111
395,4,4:17.0,Offensive rebound by Team,,86,111
396,4,4:17.0,S. Napier misses free throw 2 of 2,,86,111
397,4,4:17.0,,Defensive rebound by J. Jerebko,86,111
398,4,4:03.0,,M. Smart misses 2-pt jump shot from 3 ft (block by A. Nicholson),86,111
399,4,4:01.0,,Offensive rebound by M. Smart,86,111
400,4,3:59.0,,Turnover by M. Smart (bad pass; steal by M. Hezonja),86,111
401,4,3:49.0,A. Nicholson misses 3-pt jump shot from 26 ft,,86,111
402,4,3:48.0,,Defensive rebound by J. Young,86,111
403,4,3:39.0,,Turnover by E. Turner (bad pass; steal by S. Napier),86,111
404,4,3:32.0,S. Napier makes 3-pt jump shot from 25 ft,,89,111
405,4,3:14.0,,R. Hunter enters the game for E. Turner,89,111
406,4,3:05.0,,T. Zeller misses 2-pt hook shot from 11 ft,89,111
407,4,3:04.0,Defensive rebound by M. Hezonja,,89,111
408,4,2:53.0,S. Napier makes 3-pt jump shot from 25 ft (assist by K. Appling),,92,111
409,4,2:43.0,,Personal foul by K. Appling (drawn by M. Smart),92,111
410,4,2:43.0,,Boston full timeout,92,111
411,4,2:35.0,,T. Zeller makes 2-pt layup at rim (assist by M. Smart),92,113
412,4,2:18.0,M. Hezonja misses 2-pt layup from 2 ft,,92,113
413,4,2:17.0,,Defensive rebound by J. Young,92,113
414,4,2:07.0,,M. Smart misses 3-pt jump shot from 23 ft,92,113
415,4,2:06.0,Defensive rebound by D. Dedmon,,92,113
416,4,1:52.0,A. Nicholson misses 2-pt hook shot from 7 ft,,92,113
417,4,1:51.0,,Defensive rebound by R. Hunter,92,113
418,4,1:34.0,,R. Hunter misses 3-pt jump shot from 28 ft,92,113
419,4,1:32.0,Defensive rebound by Team,,92,113
420,4,1:22.0,Turnover by K. Appling (bad pass; steal by J. Young),,92,113
421,4,1:16.0,,J. Young misses 2-pt layup at rim,92,113
422,4,1:15.0,Defensive rebound by A. Nicholson,,92,113
423,4,1:02.0,D. Dedmon misses 2-pt hook shot from 3 ft,,92,113
424,4,1:01.0,,Defensive rebound by J. Jerebko,92,113
425,4,0:45.0,,Turnover by M. Smart (discontinued dribble),92,113
426,4,0:39.0,S. Napier misses 3-pt jump shot from 27 ft,,92,113
427,4,0:36.0,,Defensive rebound by R. Hunter,92,113
428,4,0:20.0,,T. Zeller misses 2-pt jump shot from 19 ft,92,113
429,4,0:19.0,Defensive rebound by A. Nicholson,,92,113
430,4,0:10.0,D. Dedmon makes 2-pt layup at rim (assist by M. Hezonja),,94,113
